col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Michael Wojcik,Paul Lalley,Mia Roberts Perez,Abbe Fletman,Kai Scott,Ken Powell,Stephanie M Sawyer,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Tracy B Roman,Lyris Younge,Michael Fanning,Scott Diclaudio,Vincent Furlong,1
Michael Wojcik,11,0,70,68,68,67,65,63,62,63,64,63,61,57,6,1
Paul Lalley,,0,1,2,2,2,1,1,2,1,1,1,2,1,8,1
Mia Roberts Perez,,,0,66,65,64,63,61,61,63,62,62,61,56,5,1
Abbe Fletman,,,,0,68,65,62,60,63,61,63,63,62,57,4,1
Kai Scott,,,,,0,65,60,59,63,62,62,62,62,58,5,1
Ken Powell,,,,,,0,61,62,62,61,61,61,61,58,8,1
Stephanie M Sawyer,,,,,,,0,62,62,62,59,60,62,58,6,1
Daine Grey Jr,,,,,,,,0,61,61,57,57,61,56,6,1
Chris Mallios,,,,,,,,,0,62,57,58,63,59,5,1
Rainy Papademetriou,,,,,,,,,,0,57,58,63,58,5,1
Tracy B Roman,,,,,,,,,,,0,62,57,57,5,1
Lyris Younge,,,,,,,,,,,,0,58,56,4,1
Michael Fanning,,,,,,,,,,,,,0,58,5,1
Scott Diclaudio,,,,,,,,,,,,,,0,5,1
Vincent Furlong,,,,,,,,,,,,,,,0,1
Total,89,9,71,70,70,70,67,66,65,65,65,64,64,59,15,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Judge Of The Commonwealth Court,,2
,Mia Roberts Perez,Ken Powell,Lyris Younge,Abbe Fletman,Daine Grey Jr,Stephanie M Sawyer,Tracy B Roman,Chris Mallios,Kai Scott,Michael Fanning,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,Michael Wojcik,Paul Lalley,2
Mia Roberts Perez,2,23,23,21,22,22,22,21,22,21,21,20,2,23,0,2
Ken Powell,,0,22,22,21,22,23,21,21,22,22,19,3,24,1,2
Lyris Younge,,,0,21,22,22,22,22,22,21,21,20,3,23,0,2
Abbe Fletman,,,,1,20,21,22,20,21,21,21,18,2,22,0,2
Daine Grey Jr,,,,,0,22,21,21,21,21,21,20,2,22,0,2
Stephanie M Sawyer,,,,,,0,22,21,21,22,22,20,2,22,0,2
Tracy B Roman,,,,,,,0,21,21,22,22,19,2,23,0,2
Chris Mallios,,,,,,,,0,20,21,21,19,3,22,0,2
Kai Scott,,,,,,,,,0,20,20,19,2,21,0,2
Michael Fanning,,,,,,,,,,0,22,19,2,22,0,2
Scott Diclaudio,,,,,,,,,,,0,19,2,22,0,2
Rainy Papademetriou,,,,,,,,,,,,0,0,19,0,2
Vincent Furlong,,,,,,,,,,,,,0,3,3,2
Michael Wojcik,,,,,,,,,,,,,,0,0,2
Paul Lalley,,,,,,,,,,,,,,,1,2
Total,26,25,24,23,23,23,23,22,22,22,22,20,6,26,4,2
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Michael Wojcik,Paul Lalley,Michael Fanning,Abbe Fletman,Stephanie M Sawyer,Kai Scott,Mia Roberts Perez,Ken Powell,Chris Mallios,Tracy B Roman,Daine Grey Jr,Lyris Younge,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,3
Michael Wojcik,4,0,52,55,54,54,52,53,50,49,49,47,47,43,10,3
Paul Lalley,,0,2,2,2,2,3,1,2,2,2,0,1,1,7,3
Michael Fanning,,,3,46,51,47,47,50,48,46,47,43,46,43,9,3
Abbe Fletman,,,,0,47,55,50,49,51,45,47,45,46,40,6,3
Stephanie M Sawyer,,,,,1,49,50,49,49,46,49,43,47,42,10,3
Kai Scott,,,,,,0,51,49,52,46,48,46,47,41,8,3
Mia Roberts Perez,,,,,,,1,48,47,47,49,45,47,40,7,3
Ken Powell,,,,,,,,0,47,46,46,45,45,42,8,3
Chris Mallios,,,,,,,,,0,43,47,43,47,42,8,3
Tracy B Roman,,,,,,,,,,1,43,48,42,41,8,3
Daine Grey Jr,,,,,,,,,,,0,42,47,40,7,3
Lyris Younge,,,,,,,,,,,,0,41,41,6,3
Rainy Papademetriou,,,,,,,,,,,,,0,40,7,3
Scott Diclaudio,,,,,,,,,,,,,,0,6,3
Vincent Furlong,,,,,,,,,,,,,,,1,3
Total,75,9,59,58,58,57,56,55,54,54,51,49,48,45,18,3
,Judge Of The Commonwealth Court,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Michael Wojcik,Paul Lalley,Kai Scott,Abbe Fletman,Ken Powell,Mia Roberts Perez,Tracy B Roman,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,4
Michael Wojcik,5,0,120,119,118,116,117,112,109,105,105,107,105,101,16,4
Paul Lalley,,0,12,10,9,11,9,8,10,13,11,10,10,8,30,4
Kai Scott,,,0,128,122,122,122,119,115,115,115,115,115,104,22,4
Abbe Fletman,,,,0,124,121,122,122,115,113,115,114,113,105,21,4
Ken Powell,,,,,0,118,120,119,114,112,111,112,109,104,20,4
Mia Roberts Perez,,,,,,0,121,117,114,110,112,110,109,104,19,4
Tracy B Roman,,,,,,,0,120,112,112,111,109,107,106,20,4
Lyris Younge,,,,,,,,0,110,110,109,108,105,104,19,4
Stephanie M Sawyer,,,,,,,,,1,111,112,112,110,103,21,4
Michael Fanning,,,,,,,,,,2,113,113,108,106,21,4
Chris Mallios,,,,,,,,,,,1,112,110,106,20,4
Daine Grey Jr,,,,,,,,,,,,0,109,103,20,4
