col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
Derek S Green,,,,,,,,,,,,1,3,1,1,0,0,1,1,0,0,8
David Oh,,,,,,,,,,,,,0,4,4,3,3,1,1,0,0,8
Dennis M O Brien,,,,,,,,,,,,,,0,3,3,3,1,1,1,0,8
Daniel Tinney,,,,,,,,,,,,,,,0,3,3,1,1,0,0,8
Al Taubenberger,,,,,,,,,,,,,,,,0,3,0,0,0,0,8
Terry Tracy,,,,,,,,,,,,,,,,,0,0,0,0,0,8
Kristin Combs,,,,,,,,,,,,,,,,,,0,2,1,0,8
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,0,1,0,8
Andrew C Stober,,,,,,,,,,,,,,,,,,,,0,0,8
John Staggs,,,,,,,,,,,,,,,,,,,,,0,8
Total,44,39,38,4,3,2,0,40,37,37,37,36,7,5,4,3,3,2,2,1,0,8
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,9
,Christine Donohue,Kevin M Dougherty,David Wecht,Anne Covey,Judy Olson,Paul P Panepinto,Mike George,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,Helen Gym,David Oh,Terry Tracy,Al Taubenberger,Daniel Tinney,Kristin Combs,Andrew C Stober,Dennis M O Brien,Sheila E Armstrong,John Staggs,9
Christine Donohue,2,56,49,1,0,1,0,56,60,55,54,52,2,2,0,1,1,0,0,1,0,9
Kevin M Dougherty,,4,48,1,0,1,0,55,55,51,52,49,3,2,1,1,1,1,0,1,0,9
David Wecht,,,1,0,0,0,0,49,47,46,46,46,1,1,2,1,1,1,0,0,0,9
Anne Covey,,,,0,1,0,0,1,1,0,0,0,2,2,1,2,0,0,1,0,0,9
Judy Olson,,,,,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,9
Paul P Panepinto,,,,,,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,9
Mike George,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Blondell Reynolds Brown,,,,,,,,0,56,54,54,52,2,2,0,1,1,0,0,1,0,9
Derek S Green,,,,,,,,,0,55,56,53,2,2,0,1,1,0,0,1,0,9
Allan Domb,,,,,,,,,,0,54,52,0,0,0,0,0,0,0,1,0,9
William K Greenlee,,,,,,,,,,,0,52,1,1,0,0,1,0,0,1,0,9
Helen Gym,,,,,,,,,,,,0,1,0,1,0,2,1,0,0,0,9
David Oh,,,,,,,,,,,,,0,3,2,2,1,1,1,0,0,9
Terry Tracy,,,,,,,,,,,,,,0,2,3,0,0,1,0,0,9
Al Taubenberger,,,,,,,,,,,,,,,0,2,1,1,1,0,0,9
Daniel Tinney,,,,,,,,,,,,,,,,0,0,0,1,0,0,9
Kristin Combs,,,,,,,,,,,,,,,,,0,1,0,0,0,9
Andrew C Stober,,,,,,,,,,,,,,,,,,0,0,0,0,9
Dennis M O Brien,,,,,,,,,,,,,,,,,,,0,0,0,9
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,0,0,9
John Staggs,,,,,,,,,,,,,,,,,,,,,0,9
Total,68,68,55,2,1,1,0,63,63,58,57,54,4,4,3,3,2,1,1,1,0,9
,Council At Large,,,,,,,,,,,,,,Justice Of The Supreme Court,,,,,,,10
,Blondell Reynolds Brown,Helen Gym,Allan Domb,William K Greenlee,Derek S Green,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,10
Blondell Reynolds Brown,2,47,43,42,41,2,1,0,0,0,0,0,0,0,50,45,43,1,0,0,1,10
Helen Gym,,0,43,42,42,2,1,0,0,0,0,0,0,0,47,42,41,1,0,0,1,10
Allan Domb,,,0,41,39,2,0,0,0,0,0,0,0,0,44,40,37,1,0,0,1,10
William K Greenlee,,,,0,40,1,1,0,0,0,0,0,0,0,41,37,35,1,0,0,1,10
Derek S Green,,,,,0,0,1,0,0,0,0,0,0,0,41,37,36,0,0,0,1,10
David Oh,,,,,,0,1,1,1,1,0,0,0,0,2,2,2,1,1,1,0,10
Dennis M O Brien,,,,,,,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,10
Al Taubenberger,,,,,,,,0,1,1,0,0,0,0,0,0,0,1,1,1,0,10
Daniel Tinney,,,,,,,,,0,1,0,0,0,0,0,0,0,1,1,1,0,10
Terry Tracy,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,10
Andrew C Stober,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,10
John Staggs,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,10
Kristin Combs,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,10
Kevin M Dougherty,,,,,,,,,,,,,,,0,43,42,1,0,0,1,10
David Wecht,,,,,,,,,,,,,,,,1,40,1,0,0,0,10
Christine Donohue,,,,,,,,,,,,,,,,,1,0,0,0,1,10
Judy Olson,,,,,,,,,,,,,,,,,,0,1,1,0,10
Anne Covey,,,,,,,,,,,,,,,,,,,0,1,0,10
Mike George,,,,,,,,,,,,,,,,,,,,0,0,10
Paul P Panepinto,,,,,,,,,,,,,,,,,,,,,0,10
Total,57,51,45,43,42,3,2,1,1,1,0,0,0,0,53,47,46,2,1,1,1,10
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,11
,Christine Donohue,Kevin M Dougherty,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Helen Gym,Al Taubenberger,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,11
Christine Donohue,2,33,32,0,0,0,0,33,32,32,33,32,1,1,0,0,0,0,0,0,0,11
Kevin M Dougherty,,0,33,0,0,0,0,34,33,34,33,32,1,1,0,0,0,0,0,0,0,11
David Wecht,,,1,0,0,0,0,33,34,32,31,31,1,1,0,0,0,0,0,0,0,11
Anne Covey,,,,0,2,2,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,11
Judy Olson,,,,,0,2,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,11
Mike George,,,,,,0,0,0,0,0,0,0,2,2,2,2,2,0,0,0,0,11
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Derek S Green,,,,,,,,0,33,33,31,32,1,1,0,0,0,0,0,0,0,11
William K Greenlee,,,,,,,,,1,33,32,31,1,1,0,0,0,0,0,0,0,11
Allan Domb,,,,,,,,,,0,32,32,1,1,0,0,0,0,0,0,0,11
Blondell Reynolds Brown,,,,,,,,,,,0,31,0,0,0,0,0,0,0,0,0,11
Helen Gym,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,11
Al Taubenberger,,,,,,,,,,,,,0,3,2,2,2,0,0,0,0,11
David Oh,,,,,,,,,,,,,,0,2,2,2,0,0,0,0,11
Daniel Tinney,,,,,,,,,,,,,,,0,2,2,0,0,0,0,11
Dennis M O Brien,,,,,,,,,,,,,,,,0,2,0,0,0,0,11
Terry Tracy,,,,,,,,,,,,,,,,,0,0,0,0,0,11
Andrew C Stober,,,,,,,,,,,,,,,,,,0,0,0,0,11
John Staggs,,,,,,,,,,,,,,,,,,,0,0,0,11
Kristin Combs,,,,,,,,,,,,,,,,,,,,0,0,11
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,11
Total,38,37,36,2,2,2,0,36,36,34,34,33,3,3,2,2,2,0,0,0,0,11
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,12
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Helen Gym,Al Taubenberger,David Oh,Daniel Tinney,Dennis M O Brien,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,12
Kevin M Dougherty,5,39,39,0,0,0,0,43,44,39,38,38,5,3,1,0,0,0,0,0,0,12
Christine Donohue,,4,38,0,0,0,0,36,36,35,36,33,1,3,0,0,0,0,0,0,0,12
David Wecht,,,2,0,0,0,0,35,38,35,37,33,1,1,0,0,0,0,0,0,0,12
Anne Covey,,,,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,12
Judy Olson,,,,,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,12
Mike George,,,,,,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,12
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Derek S Green,,,,,,,,0,39,38,37,39,4,1,0,0,0,0,0,0,0,12
Blondell Reynolds Brown,,,,,,,,,0,39,36,38,5,3,0,0,0,0,0,0,0,12
William K Greenlee,,,,,,,,,,0,34,36,5,1,0,0,0,0,0,0,0,12
Allan Domb,,,,,,,,,,,0,35,1,2,0,0,0,0,0,0,0,12
Helen Gym,,,,,,,,,,,,0,4,1,0,0,0,0,0,0,0,12
Al Taubenberger,,,,,,,,,,,,,0,2,1,1,1,0,0,0,0,12
David Oh,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,12
Daniel Tinney,,,,,,,,,,,,,,,0,1,1,0,0,0,0,12
Dennis M O Brien,,,,,,,,,,,,,,,,0,1,0,0,0,0,12
Terry Tracy,,,,,,,,,,,,,,,,,0,0,0,0,0,12
Andrew C Stober,,,,,,,,,,,,,,,,,,0,0,0,0,12
John Staggs,,,,,,,,,,,,,,,,,,,0,0,0,12
Kristin Combs,,,,,,,,,,,,,,,,,,,,0,0,12
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,12
Total,57,48,42,1,1,1,0,46,45,41,40,39,6,6,2,1,1,0,0,0,0,12
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,13
