col_1,col_2,col_3,col_4,col_5,division
,Sheriff,,Judge Of The Superior Court,,All
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,All
Jewell Williams,589,0,"5,234",45,All
Christopher Sawyer,,35,89,56,All
Alice Beck Dubow,,,466,0,All
Emil Giordano,,,,18,All
Total,"5,868",180,"5,789",119,All
,Judge Of The Superior Court,,Sheriff,,1
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,1
Alice Beck Dubow,16,0,145,3,1
Emil Giordano,,0,0,4,1
Jewell Williams,,,17,0,1
Christopher Sawyer,,,,1,1
Total,164,4,162,8,1
,Sheriff,,Judge Of The Superior Court,,2
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,2
Jewell Williams,27,0,205,3,2
Christopher Sawyer,,0,5,2,2
Alice Beck Dubow,,,17,0,2
Emil Giordano,,,,1,2
Total,235,7,227,6,2
,Sheriff,,Judge Of The Superior Court,,3
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,3
Jewell Williams,19,0,200,1,3
Christopher Sawyer,,0,2,1,3
Alice Beck Dubow,,,14,0,3
Emil Giordano,,,,0,3
Total,220,3,216,2,3
,Judge Of The Superior Court,,Sheriff,,4
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,4
Alice Beck Dubow,14,0,171,3,4
Emil Giordano,,1,2,1,4
Jewell Williams,,,15,0,4
Christopher Sawyer,,,,1,4
Total,188,4,188,5,4
,Sheriff,,Judge Of The Superior Court,,5
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,5
Jewell Williams,23,0,183,1,5
Christopher Sawyer,,5,3,1,5
Alice Beck Dubow,,,13,0,5
Emil Giordano,,,,2,5
Total,207,9,199,4,5
,Sheriff,,Judge Of The Superior Court,,6
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,6
Jewell Williams,20,0,125,5,6
Christopher Sawyer,,1,1,0,6
Alice Beck Dubow,,,14,0,6
Emil Giordano,,,,1,6
Total,150,2,140,6,6
,Sheriff,,Judge Of The Superior Court,,7
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,7
Jewell Williams,32,0,202,3,7
Christopher Sawyer,,0,3,3,7
Alice Beck Dubow,,,15,0,7
Emil Giordano,,,,0,7
Total,237,6,220,6,7
,Sheriff,,Judge Of The Superior Court,,8
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,8
Jewell Williams,25,0,168,1,8
Christopher Sawyer,,4,3,1,8
Alice Beck Dubow,,,13,0,8
Emil Giordano,,,,0,8
Total,194,8,184,2,8
,Sheriff,,Judge Of The Superior Court,,9
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,9
Jewell Williams,20,0,219,4,9
Christopher Sawyer,,1,5,3,9
Alice Beck Dubow,,,16,0,9
Emil Giordano,,,,1,9
Total,243,9,240,8,9
,Judge Of The Superior Court,,Sheriff,,10
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,10
Alice Beck Dubow,14,0,155,5,10
Emil Giordano,,2,1,1,10
Jewell Williams,,,12,0,10
Christopher Sawyer,,,,1,10
Total,174,4,168,7,10
,Judge Of The Superior Court,,Sheriff,,11
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,11
Alice Beck Dubow,13,0,142,2,11
Emil Giordano,,1,1,2,11
Jewell Williams,,,11,0,11
Christopher Sawyer,,,,1,11
Total,157,4,154,5,11
,Sheriff,,Judge Of The Superior Court,,12
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,12
Jewell Williams,23,0,206,3,12
Christopher Sawyer,,1,6,3,12
Alice Beck Dubow,,,10,0,12
Emil Giordano,,,,0,12
Total,232,10,222,6,12
,Sheriff,,Judge Of The Superior Court,,13
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,13
Jewell Williams,15,0,155,2,13
Christopher Sawyer,,0,1,0,13
Alice Beck Dubow,,,11,0,13
Emil Giordano,,,,0,13
Total,172,1,167,2,13
,Judge Of The Superior Court,,Sheriff,,14
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,14
Alice Beck Dubow,15,0,144,2,14
Emil Giordano,,0,0,3,14
Jewell Williams,,,10,0,14
Christopher Sawyer,,,,0,14
Total,161,3,154,5,14
,Sheriff,,Judge Of The Superior Court,,15
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,15
Jewell Williams,22,0,174,1,15
Christopher Sawyer,,2,2,6,15
Alice Beck Dubow,,,14,0,15
Emil Giordano,,,,1,15
Total,197,10,190,8,15
,Sheriff,,Judge Of The Superior Court,,16
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,16
Jewell Williams,23,0,191,0,16
Christopher Sawyer,,1,7,4,16
Alice Beck Dubow,,,15,0,16
Emil Giordano,,,,2,16
Total,214,12,213,6,16
,Sheriff,,Judge Of The Superior Court,,17
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,17
Jewell Williams,19,0,178,0,17
Christopher Sawyer,,2,3,2,17
Alice Beck Dubow,,,9,0,17
Emil Giordano,,,,1,17
Total,197,7,190,3,17
,Sheriff,,Judge Of The Superior Court,,18
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,18
Jewell Williams,25,0,164,0,18
Christopher Sawyer,,1,2,0,18
Alice Beck Dubow,,,12,0,18
Emil Giordano,,,,1,18
Total,189,3,178,1,18
,Sheriff,,Judge Of The Superior Court,,19
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,19
Jewell Williams,30,0,205,1,19
Christopher Sawyer,,2,2,2,19
Alice Beck Dubow,,,10,0,19
Emil Giordano,,,,0,19
Total,236,6,217,3,19
,Sheriff,,Judge Of The Superior Court,,20
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,20
Jewell Williams,20,0,152,1,20
Christopher Sawyer,,0,1,1,20
Alice Beck Dubow,,,10,0,20
Emil Giordano,,,,0,20
Total,173,2,163,2,20
,Judge Of The Superior Court,,Sheriff,,21
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,21
Alice Beck Dubow,23,0,257,5,21
Emil Giordano,,1,2,3,21
Jewell Williams,,,25,0,21
Christopher Sawyer,,,,2,21
Total,285,6,284,10,21
,Judge Of The Superior Court,,Sheriff,,22
,Alice Beck Dubow,Emil Giordano,Jewell Williams,Christopher Sawyer,22
Alice Beck Dubow,22,0,182,3,22
Emil Giordano,,0,1,1,22
Jewell Williams,,,18,0,22
Christopher Sawyer,,,,2,22
Total,207,2,201,6,22
,Sheriff,,Judge Of The Superior Court,,23
,Jewell Williams,Christopher Sawyer,Alice Beck Dubow,Emil Giordano,23
Jewell Williams,28,0,150,0,23
Christopher Sawyer,,3,2,1,23
