col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Commonwealth Court,,City Commissioners,,,1
,Michael Wojcik,Paul Lalley,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Michael Wojcik,3,0,72,71,4,1
Paul Lalley,,0,0,2,6,1
Anthony Clark,,,5,63,1,1
Lisa M Deeley,,,,0,4,1
Al Schmidt,,,,,1,1
Total,84,6,77,73,11,1
,City Commissioners,,,Judge Of The Commonwealth Court,,2
,Anthony Clark,Lisa M Deeley,Al Schmidt,Michael Wojcik,Paul Lalley,2
Anthony Clark,3,35,0,42,0,2
Lisa M Deeley,,0,0,38,0,2
Al Schmidt,,,0,0,0,2
Michael Wojcik,,,,0,0,2
Paul Lalley,,,,,0,2
Total,45,38,0,45,0,2
,City Commissioners,,,Judge Of The Commonwealth Court,,3
,Anthony Clark,Lisa M Deeley,Al Schmidt,Michael Wojcik,Paul Lalley,3
Anthony Clark,10,103,0,116,0,3
Lisa M Deeley,,0,0,103,0,3
Al Schmidt,,,0,0,2,3
Michael Wojcik,,,,7,0,3
Paul Lalley,,,,,0,3
Total,129,106,2,126,2,3
,City Commissioners,,,Judge Of The Commonwealth Court,,4
,Anthony Clark,Lisa M Deeley,Al Schmidt,Michael Wojcik,Paul Lalley,4
Anthony Clark,12,81,1,93,0,4
Lisa M Deeley,,2,0,80,0,4
Al Schmidt,,,0,2,0,4
Michael Wojcik,,,,7,0,4
Paul Lalley,,,,,1,4
Total,110,87,2,105,1,4
,Judge Of The Commonwealth Court,,City Commissioners,,,5
,Michael Wojcik,Paul Lalley,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Michael Wojcik,3,0,40,37,0,5
Paul Lalley,,0,0,0,0,5
Anthony Clark,,,4,35,0,5
Lisa M Deeley,,,,1,0,5
Al Schmidt,,,,,1,5
Total,45,0,44,38,1,5
,City Commissioners,,,Judge Of The Commonwealth Court,,6
,Anthony Clark,Lisa M Deeley,Al Schmidt,Michael Wojcik,Paul Lalley,6
Anthony Clark,16,157,3,177,1,6
Lisa M Deeley,,5,0,162,1,6
Al Schmidt,,,0,2,1,6
Michael Wojcik,,,,5,0,6
Paul Lalley,,,,,2,6
Total,197,170,4,190,4,6
,Judge Of The Commonwealth Court,,City Commissioners,,,7
,Michael Wojcik,Paul Lalley,Lisa M Deeley,Anthony Clark,Al Schmidt,7
Michael Wojcik,4,0,107,101,2,7
Paul Lalley,,0,0,2,4,7
Lisa M Deeley,,,1,96,1,7
Anthony Clark,,,,4,2,7
Al Schmidt,,,,,0,7
Total,117,4,108,107,6,7
,Judge Of The Commonwealth Court,,City Commissioners,,,8
,Michael Wojcik,Paul Lalley,Anthony Clark,Lisa M Deeley,Al Schmidt,8
Michael Wojcik,0,0,31,29,0,8
Paul Lalley,,0,0,0,0,8
Anthony Clark,,,1,27,0,8
Lisa M Deeley,,,,0,0,8
Al Schmidt,,,,,0,8
Total,34,0,33,30,0,8
,Judge Of The Commonwealth Court,,City Commissioners,,,9
,Michael Wojcik,Paul Lalley,Anthony Clark,Lisa M Deeley,Al Schmidt,9
Michael Wojcik,1,0,42,41,1,9
Paul Lalley,,0,0,0,0,9
Anthony Clark,,,0,37,0,9
Lisa M Deeley,,,,1,1,9
Al Schmidt,,,,,0,9
Total,47,0,42,42,1,9
,City Commissioners,,,Judge Of The Commonwealth Court,,10
,Anthony Clark,Lisa M Deeley,Al Schmidt,Michael Wojcik,Paul Lalley,10
Anthony Clark,7,88,0,93,0,10
Lisa M Deeley,,2,0,93,0,10
Al Schmidt,,,0,0,2,10
Michael Wojcik,,,,2,0,10
Paul Lalley,,,,,0,10
Total,101,96,2,101,2,10
,City Commissioners,,,Judge Of The Commonwealth Court,,11
,Lisa M Deeley,Anthony Clark,Al Schmidt,Michael Wojcik,Paul Lalley,11
Lisa M Deeley,1,16,1,20,1,11
Anthony Clark,,0,0,16,0,11
Al Schmidt,,,0,0,4,11
Michael Wojcik,,,,0,0,11
Paul Lalley,,,,,0,11
Total,22,16,4,20,4,11
,Judge Of The Commonwealth Court,,City Commissioners,,,All
,Michael Wojcik,Paul Lalley,Anthony Clark,Lisa M Deeley,Al Schmidt,All
Michael Wojcik,32,0,823,781,11,All
Paul Lalley,,3,3,4,19,All
Anthony Clark,,,62,738,7,All
Lisa M Deeley,,,,13,7,All
Al Schmidt,,,,,2,All
Total,914,23,901,810,33,All
