col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Mark F Squilla,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Lyris Younge,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Chris Mallios,Rainy Papademetriou,Vincent Furlong,All
Mark F Squilla,72,442,420,423,388,392,374,373,362,358,342,337,330,130,All
Ken Powell,,14,386,400,385,381,359,375,355,347,343,329,321,78,All
Mia Roberts Perez,,,15,399,385,385,353,377,339,336,335,328,327,59,All
Tracy B Roman,,,,8,390,391,363,374,354,346,341,334,325,77,All
Kai Scott,,,,,3,383,347,376,344,335,339,335,322,67,All
Abbe Fletman,,,,,,0,344,374,337,332,339,328,324,63,All
Stephanie M Sawyer,,,,,,,3,335,357,353,353,342,336,83,All
Lyris Younge,,,,,,,,1,334,325,333,324,318,61,All
Michael Fanning,,,,,,,,,4,349,346,342,331,80,All
Scott Diclaudio,,,,,,,,,,3,337,337,325,74,All
Daine Grey Jr,,,,,,,,,,,1,332,323,72,All
Chris Mallios,,,,,,,,,,,,0,318,63,All
Rainy Papademetriou,,,,,,,,,,,,,0,59,All
Vincent Furlong,,,,,,,,,,,,,,130,All
Total,686,495,467,467,419,416,408,398,391,382,369,356,353,291,All
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,7
,Mark F Squilla,Vincent Furlong,Ken Powell,Kai Scott,Michael Fanning,Stephanie M Sawyer,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Chris Mallios,Daine Grey Jr,Lyris Younge,Scott Diclaudio,Rainy Papademetriou,7
Mark F Squilla,10,23,41,39,37,38,36,37,36,33,33,32,33,31,7
Vincent Furlong,,18,13,13,16,15,14,13,12,13,14,9,11,9,7
Ken Powell,,,2,35,34,33,36,35,36,31,31,33,30,27,7
Kai Scott,,,,1,33,34,36,38,37,31,33,34,30,27,7
Michael Fanning,,,,,0,37,33,31,32,36,34,29,33,30,7
Stephanie M Sawyer,,,,,,0,31,33,33,36,36,29,32,30,7
Tracy B Roman,,,,,,,1,35,36,31,29,33,30,27,7
Abbe Fletman,,,,,,,,0,37,31,33,35,30,28,7
Mia Roberts Perez,,,,,,,,,0,32,31,35,29,27,7
Chris Mallios,,,,,,,,,,0,32,29,32,29,7
Daine Grey Jr,,,,,,,,,,,0,28,30,28,7
Lyris Younge,,,,,,,,,,,,0,27,25,7
Scott Diclaudio,,,,,,,,,,,,,0,28,7
Rainy Papademetriou,,,,,,,,,,,,,,0,7
Total,70,47,46,43,43,43,43,41,39,37,37,35,34,33,7
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,8
,Mark F Squilla,Mia Roberts Perez,Ken Powell,Tracy B Roman,Stephanie M Sawyer,Lyris Younge,Abbe Fletman,Rainy Papademetriou,Scott Diclaudio,Daine Grey Jr,Kai Scott,Michael Fanning,Chris Mallios,Vincent Furlong,8
Mark F Squilla,0,33,33,31,29,28,27,26,26,26,26,26,25,5,8
Mia Roberts Perez,,3,29,31,28,29,28,28,27,26,26,26,25,2,8
Ken Powell,,,3,30,27,29,28,25,27,27,27,27,26,2,8
Tracy B Roman,,,,1,29,29,29,27,27,27,27,27,26,2,8
Stephanie M Sawyer,,,,,1,27,27,27,27,27,25,26,26,2,8
Lyris Younge,,,,,,0,28,25,27,27,26,26,26,2,8
Abbe Fletman,,,,,,,0,26,26,26,26,26,26,2,8
Rainy Papademetriou,,,,,,,,0,26,25,24,25,25,2,8
Scott Diclaudio,,,,,,,,,0,27,25,26,26,3,8
Daine Grey Jr,,,,,,,,,,0,25,26,26,2,8
Kai Scott,,,,,,,,,,,0,26,25,2,8
Michael Fanning,,,,,,,,,,,,0,26,2,8
Chris Mallios,,,,,,,,,,,,,0,2,8
Vincent Furlong,,,,,,,,,,,,,,0,8
Total,44,40,38,34,31,30,29,29,28,27,27,27,26,6,8
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,9
,Mark F Squilla,Mia Roberts Perez,Kai Scott,Ken Powell,Tracy B Roman,Abbe Fletman,Lyris Younge,Chris Mallios,Scott Diclaudio,Stephanie M Sawyer,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,9
Mark F Squilla,2,21,20,19,19,19,18,17,17,17,16,15,15,3,9
Mia Roberts Perez,,1,20,18,20,19,19,16,16,16,16,15,15,2,9
Kai Scott,,,0,19,20,18,19,16,16,16,16,15,15,2,9
Ken Powell,,,,0,18,17,18,15,15,16,15,14,14,3,9
Tracy B Roman,,,,,0,18,18,16,16,16,16,15,15,2,9
Abbe Fletman,,,,,,0,18,16,16,16,16,15,15,2,9
Lyris Younge,,,,,,,0,16,16,16,16,15,15,2,9
Chris Mallios,,,,,,,,0,17,16,16,15,15,2,9
Scott Diclaudio,,,,,,,,,0,16,16,15,15,2,9
Stephanie M Sawyer,,,,,,,,,,0,16,15,15,3,9
Michael Fanning,,,,,,,,,,,0,15,15,2,9
Daine Grey Jr,,,,,,,,,,,,0,14,1,9
Rainy Papademetriou,,,,,,,,,,,,,0,1,9
Vincent Furlong,,,,,,,,,,,,,,3,9
Total,27,24,22,21,21,19,19,17,17,17,16,15,15,6,9
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,District Council 1st District,10
,Ken Powell,Mia Roberts Perez,Tracy B Roman,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Abbe Fletman,Chris Mallios,Kai Scott,Lyris Younge,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,Mark F Squilla,10
Ken Powell,1,14,15,15,15,14,14,13,14,14,13,13,2,16,10
Mia Roberts Perez,,2,15,13,13,13,13,12,13,13,12,12,0,15,10
Tracy B Roman,,,0,13,14,14,13,13,13,13,12,13,1,15,10
Daine Grey Jr,,,,0,15,14,13,13,13,12,14,13,2,14,10
Michael Fanning,,,,,0,15,12,14,13,12,13,14,2,14,10
Stephanie M Sawyer,,,,,,1,12,14,12,12,13,14,2,13,10
Abbe Fletman,,,,,,,0,12,13,13,13,12,1,13,10
Chris Mallios,,,,,,,,0,12,12,13,14,2,12,10
Kai Scott,,,,,,,,,0,13,12,12,0,14,10
Lyris Younge,,,,,,,,,,0,12,12,0,13,10
Rainy Papademetriou,,,,,,,,,,,0,13,2,12,10
Scott Diclaudio,,,,,,,,,,,,0,2,12,10
Vincent Furlong,,,,,,,,,,,,,5,0,10
Mark F Squilla,,,,,,,,,,,,,,0,10
Total,20,18,17,16,16,16,14,14,14,14,14,14,8,18,10
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,11
,Mark F Squilla,Mia Roberts Perez,Ken Powell,Lyris Younge,Tracy B Roman,Abbe Fletman,Daine Grey Jr,Kai Scott,Michael Fanning,Chris Mallios,Rainy Papademetriou,Scott Diclaudio,Stephanie M Sawyer,Vincent Furlong,11
Mark F Squilla,2,30,26,26,27,26,24,24,24,23,23,23,21,3,11
Mia Roberts Perez,,0,24,25,25,25,23,24,23,23,23,23,22,3,11
Ken Powell,,,2,25,26,26,25,23,24,22,22,23,21,3,11
Lyris Younge,,,,0,25,25,24,24,23,23,23,23,22,4,11
Tracy B Roman,,,,,0,27,25,24,25,23,23,24,22,3,11
Abbe Fletman,,,,,,0,25,24,25,23,23,24,22,3,11
Daine Grey Jr,,,,,,,0,22,25,23,23,24,22,4,11
Kai Scott,,,,,,,,0,22,22,22,22,21,2,11
Michael Fanning,,,,,,,,,0,23,23,24,22,3,11
Chris Mallios,,,,,,,,,,0,23,23,22,3,11
Rainy Papademetriou,,,,,,,,,,,0,23,22,3,11
Scott Diclaudio,,,,,,,,,,,,0,22,3,11
Stephanie M Sawyer,,,,,,,,,,,,,0,2,11
Vincent Furlong,,,,,,,,,,,,,,2,11
Total,41,31,29,28,28,27,26,25,25,24,24,24,22,7,11
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,13
,Mark F Squilla,Mia Roberts Perez,Ken Powell,Lyris Younge,Tracy B Roman,Kai Scott,Abbe Fletman,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,Chris Mallios,13
Mark F Squilla,4,25,24,21,21,20,21,18,19,20,19,18,8,14,13
Mia Roberts Perez,,1,21,21,19,20,20,19,19,20,19,20,6,14,13
Ken Powell,,,0,22,20,21,20,20,21,21,20,19,6,14,13
Lyris Younge,,,,1,19,21,20,18,19,20,19,19,6,14,13
Tracy B Roman,,,,,1,20,20,18,21,20,20,18,7,14,13
Kai Scott,,,,,,1,20,18,19,19,19,19,6,14,13
Abbe Fletman,,,,,,,0,18,19,20,19,18,6,14,13
Daine Grey Jr,,,,,,,,0,19,18,18,18,5,13,13
Michael Fanning,,,,,,,,,0,20,20,18,7,14,13
Stephanie M Sawyer,,,,,,,,,,1,20,18,6,14,13
Scott Diclaudio,,,,,,,,,,,1,18,6,14,13
Rainy Papademetriou,,,,,,,,,,,,0,5,14,13
Vincent Furlong,,,,,,,,,,,,,7,1,13
Chris Mallios,,,,,,,,,,,,,,0,13
Total,42,29,28,24,24,23,22,22,22,22,21,20,17,14,13
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,14
,Mark F Squilla,Ken Powell,Mia Roberts Perez,Scott Diclaudio,Chris Mallios,Tracy B Roman,Abbe Fletman,Kai Scott,Rainy Papademetriou,Stephanie M Sawyer,Vincent Furlong,Daine Grey Jr,Lyris Younge,Michael Fanning,14
Mark F Squilla,1,8,8,8,7,8,7,7,6,6,2,6,6,6,14
Ken Powell,,0,8,8,8,8,8,8,7,8,2,7,7,7,14
Mia Roberts Perez,,,0,9,9,8,7,7,6,7,1,7,6,7,14
Scott Diclaudio,,,,0,9,8,7,7,7,7,2,7,6,7,14
Chris Mallios,,,,,0,8,7,7,6,7,1,7,6,7,14
Tracy B Roman,,,,,,0,8,8,6,7,1,7,7,7,14
Abbe Fletman,,,,,,,0,8,6,7,1,7,7,7,14
Kai Scott,,,,,,,,0,6,7,1,7,7,7,14
Rainy Papademetriou,,,,,,,,,0,7,2,6,6,6,14
Stephanie M Sawyer,,,,,,,,,,0,2,7,6,7,14
Vincent Furlong,,,,,,,,,,,5,1,0,1,14
Daine Grey Jr,,,,,,,,,,,,0,6,7,14
Lyris Younge,,,,,,,,,,,,,0,6,14
Michael Fanning,,,,,,,,,,,,,,0,14
Total,12,11,10,10,9,9,8,8,8,8,8,7,7,7,14
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,16
,Mark F Squilla,Ken Powell,Mia Roberts Perez,Stephanie M Sawyer,Tracy B Roman,Daine Grey Jr,Scott Diclaudio,Lyris Younge,Michael Fanning,Rainy Papademetriou,Abbe Fletman,Kai Scott,Chris Mallios,Vincent Furlong,16
Mark F Squilla,4,29,26,24,26,22,23,23,22,21,22,22,20,7,16
Ken Powell,,0,24,23,25,21,22,21,21,20,21,21,19,4,16
Mia Roberts Perez,,,1,24,25,22,23,22,21,21,22,22,20,4,16
Stephanie M Sawyer,,,,0,24,24,24,21,22,23,21,21,21,5,16
Tracy B Roman,,,,,0,22,23,22,22,21,22,22,20,4,16
Daine Grey Jr,,,,,,1,22,21,22,22,21,21,21,5,16
Scott Diclaudio,,,,,,,0,20,21,21,20,20,20,3,16
Lyris Younge,,,,,,,,0,21,20,22,22,20,5,16
Michael Fanning,,,,,,,,,0,21,21,21,21,4,16
Rainy Papademetriou,,,,,,,,,,0,20,20,20,4,16
Abbe Fletman,,,,,,,,,,,0,22,20,4,16
Kai Scott,,,,,,,,,,,,0,20,4,16
Chris Mallios,,,,,,,,,,,,,0,3,16
Vincent Furlong,,,,,,,,,,,,,,5,16
Total,37,29,27,26,26,25,24,23,23,23,22,22,21,13,16
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,17
,Mark F Squilla,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Kai Scott,Ken Powell,Stephanie M Sawyer,Lyris Younge,Michael Fanning,Rainy Papademetriou,Daine Grey Jr,Scott Diclaudio,Chris Mallios,Vincent Furlong,17
Mark F Squilla,4,52,49,47,47,45,48,45,43,43,42,40,39,10,17
Mia Roberts Perez,,2,50,47,48,44,46,46,41,43,42,40,39,7,17
Tracy B Roman,,,0,48,48,44,45,46,41,42,42,40,40,7,17
Abbe Fletman,,,,0,45,42,42,44,40,40,41,39,39,6,17
Kai Scott,,,,,0,45,44,45,41,41,42,41,40,7,17
Ken Powell,,,,,,1,41,42,39,39,38,37,36,4,17
Stephanie M Sawyer,,,,,,,0,43,42,43,43,41,40,7,17
Lyris Younge,,,,,,,,0,41,42,40,40,39,7,17
Michael Fanning,,,,,,,,,1,42,40,40,39,7,17
Rainy Papademetriou,,,,,,,,,,0,40,40,39,8,17
Daine Grey Jr,,,,,,,,,,,0,40,40,7,17
Scott Diclaudio,,,,,,,,,,,,0,39,7,17
Chris Mallios,,,,,,,,,,,,,0,6,17
Vincent Furlong,,,,,,,,,,,,,,8,17
Total,67,57,53,50,50,50,50,47,44,44,43,41,40,19,17
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,18
,Mark F Squilla,Mia Roberts Perez,Ken Powell,Abbe Fletman,Tracy B Roman,Kai Scott,Lyris Younge,Chris Mallios,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,18
Mark F Squilla,2,28,27,26,25,24,23,18,18,18,18,18,16,1,18
Mia Roberts Perez,,0,24,25,24,25,25,19,19,19,19,18,17,1,18
Ken Powell,,,0,24,23,25,24,19,19,19,19,18,17,1,18
Abbe Fletman,,,,0,24,25,25,19,19,19,19,18,17,1,18
Tracy B Roman,,,,,2,24,24,18,18,18,18,18,16,1,18
Kai Scott,,,,,,0,25,19,19,19,19,18,17,1,18
Lyris Younge,,,,,,,0,19,19,19,19,18,17,1,18
Chris Mallios,,,,,,,,0,19,19,19,18,17,1,18
Daine Grey Jr,,,,,,,,,0,19,19,18,17,1,18
Michael Fanning,,,,,,,,,,0,19,18,17,1,18
Stephanie M Sawyer,,,,,,,,,,,0,18,17,1,18
Scott Diclaudio,,,,,,,,,,,,0,16,1,18
Rainy Papademetriou,,,,,,,,,,,,,0,0,18
Vincent Furlong,,,,,,,,,,,,,,3,18
Total,40,30,29,28,28,26,25,19,19,19,19,18,17,4,18
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,19
,Mark F Squilla,Mia Roberts Perez,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Lyris Younge,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Vincent Furlong,19
Mark F Squilla,0,21,23,23,21,20,19,18,18,17,16,16,16,6,19
Mia Roberts Perez,,3,21,23,21,20,18,19,17,16,16,16,15,2,19
Ken Powell,,,0,22,21,21,17,19,17,16,16,16,15,3,19
Tracy B Roman,,,,0,21,20,17,19,17,16,16,16,15,2,19
Abbe Fletman,,,,,0,20,17,19,17,16,16,16,15,2,19
Kai Scott,,,,,,0,17,19,17,17,16,16,16,4,19
Stephanie M Sawyer,,,,,,,0,15,18,17,16,16,16,3,19
Lyris Younge,,,,,,,,0,15,15,15,15,14,1,19
Scott Diclaudio,,,,,,,,,1,17,16,16,16,3,19
Chris Mallios,,,,,,,,,,0,16,16,16,3,19
Daine Grey Jr,,,,,,,,,,,0,16,15,2,19
Michael Fanning,,,,,,,,,,,,0,15,2,19
Rainy Papademetriou,,,,,,,,,,,,,0,2,19
Vincent Furlong,,,,,,,,,,,,,,7,19
Total,31,27,25,25,22,22,20,19,19,17,16,16,16,14,19
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,21
,Mark F Squilla,Tracy B Roman,Mia Roberts Perez,Ken Powell,Scott Diclaudio,Abbe Fletman,Daine Grey Jr,Kai Scott,Lyris Younge,Michael Fanning,Stephanie M Sawyer,Chris Mallios,Rainy Papademetriou,Vincent Furlong,21
Mark F Squilla,3,16,14,13,13,11,11,10,11,10,11,9,9,3,21
Tracy B Roman,,1,12,12,10,12,10,11,10,10,11,9,9,2,21
Mia Roberts Perez,,,2,13,11,12,10,11,10,10,11,9,9,1,21
Ken Powell,,,,2,11,12,10,11,10,10,11,9,9,1,21
Scott Diclaudio,,,,,0,10,10,9,10,10,10,9,9,1,21
Abbe Fletman,,,,,,0,10,11,10,10,11,9,9,1,21
Daine Grey Jr,,,,,,,0,9,10,10,10,9,9,1,21
Kai Scott,,,,,,,,0,9,9,10,9,9,0,21
Lyris Younge,,,,,,,,,0,10,10,9,9,1,21
Michael Fanning,,,,,,,,,,1,10,9,9,1,21
Stephanie M Sawyer,,,,,,,,,,,0,9,9,1,21
Chris Mallios,,,,,,,,,,,,0,9,0,21
Rainy Papademetriou,,,,,,,,,,,,,0,0,21
Vincent Furlong,,,,,,,,,,,,,,4,21
Total,28,18,17,16,13,12,11,11,11,11,11,9,9,7,21
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,22
,Mark F Squilla,Ken Powell,Tracy B Roman,Michael Fanning,Vincent Furlong,Kai Scott,Scott Diclaudio,Stephanie M Sawyer,Lyris Younge,Abbe Fletman,Chris Mallios,Daine Grey Jr,Mia Roberts Perez,Rainy Papademetriou,22
Mark F Squilla,22,58,51,48,29,47,47,44,45,44,43,41,40,36,22
Ken Powell,,2,47,47,18,49,44,45,47,46,43,43,41,38,22
Tracy B Roman,,,1,45,16,47,41,44,45,46,42,42,40,38,22
Michael Fanning,,,,0,21,46,45,47,45,41,46,45,39,41,22
Vincent Furlong,,,,,19,13,16,17,13,11,14,14,7,11,22
Kai Scott,,,,,,1,43,44,48,48,44,44,44,41,22
Scott Diclaudio,,,,,,,1,45,40,40,42,42,37,39,22
Stephanie M Sawyer,,,,,,,,0,42,41,44,44,37,40,22
Lyris Younge,,,,,,,,,0,46,41,44,43,41,22
Abbe Fletman,,,,,,,,,,0,41,42,42,40,22
Chris Mallios,,,,,,,,,,,0,43,36,39,22
Daine Grey Jr,,,,,,,,,,,,0,38,41,22
Mia Roberts Perez,,,,,,,,,,,,,0,37,22
Rainy Papademetriou,,,,,,,,,,,,,,0,22
Total,103,65,57,56,55,54,54,51,50,49,48,46,44,42,22
,District Council 1st District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,24
,Mark F Squilla,Ken Powell,Tracy B Roman,Vincent Furlong,Mia Roberts Perez,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Lyris Younge,Michael Fanning,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,24
Mark F Squilla,18,80,76,30,71,71,68,66,64,63,61,60,56,58,24
Ken Powell,,1,74,16,69,67,66,63,64,60,62,58,57,56,24
Tracy B Roman,,,1,15,71,68,70,65,64,59,59,58,57,56,24
Vincent Furlong,,,,44,11,10,12,17,10,11,14,12,13,10,24
Mia Roberts Perez,,,,,0,67,68,59,64,57,55,58,54,54,24
Abbe Fletman,,,,,,0,65,56,62,54,54,55,53,54,24
Kai Scott,,,,,,,0,58,64,56,56,59,55,53,24
Stephanie M Sawyer,,,,,,,,0,53,58,59,57,58,56,24
Lyris Younge,,,,,,,,,0,52,52,55,54,50,24
Michael Fanning,,,,,,,,,,2,59,56,53,56,24
Scott Diclaudio,,,,,,,,,,,0,57,55,54,24
Chris Mallios,,,,,,,,,,,,0,55,53,24
Daine Grey Jr,,,,,,,,,,,,,0,51,24
Rainy Papademetriou,,,,,,,,,,,,,,0,24
Total,126,88,84,80,74,73,72,72,66,66,65,61,59,59,24
