col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Mia Roberts Perez,Stephanie M Sawyer,Vincent Furlong,Michael Fanning,Chris Mallios,Daine Grey Jr,Scott Diclaudio,Lyris Younge,Rainy Papademetriou,1
Kevin M Dougherty,14,48,45,3,0,2,1,47,41,40,41,38,37,12,36,34,35,33,35,31,1
David Wecht,,1,45,0,2,0,2,38,35,36,35,37,33,9,33,31,35,32,34,32,1
Christine Donohue,,,2,2,3,0,0,36,34,34,34,35,31,11,31,29,33,30,32,30,1
Judy Olson,,,,0,26,27,1,4,7,5,5,4,6,29,5,5,4,4,1,3,1
Mike George,,,,,1,24,1,3,5,4,3,4,4,28,4,4,4,4,1,3,1
Anne Covey,,,,,,0,1,3,5,4,4,3,5,27,4,4,3,3,1,1,1
Paul P Panepinto,,,,,,,0,1,3,3,1,3,3,2,2,2,2,2,1,2,1
Ken Powell,,,,,,,,0,39,39,38,38,37,10,36,34,38,35,36,33,1
Tracy B Roman,,,,,,,,,0,41,40,42,39,14,38,37,38,37,37,35,1
Abbe Fletman,,,,,,,,,,0,40,40,38,12,37,35,37,36,36,34,1
Kai Scott,,,,,,,,,,,0,39,37,12,39,37,37,37,36,34,1
Mia Roberts Perez,,,,,,,,,,,,0,38,12,37,35,38,36,36,35,1
Stephanie M Sawyer,,,,,,,,,,,,,0,13,38,36,38,36,33,34,1
Vincent Furlong,,,,,,,,,,,,,,0,12,11,12,11,8,9,1
Michael Fanning,,,,,,,,,,,,,,,0,37,37,37,33,34,1
Chris Mallios,,,,,,,,,,,,,,,,1,36,35,32,33,1
Daine Grey Jr,,,,,,,,,,,,,,,,,0,37,34,35,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,33,34,1
Lyris Younge,,,,,,,,,,,,,,,,,,,0,32,1
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,1
Total,88,52,51,31,30,27,3,50,48,46,45,44,43,42,41,40,40,38,37,36,1
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kevin M Dougherty,Judy Olson,Christine Donohue,David Wecht,Mike George,Anne Covey,Paul P Panepinto,Vincent Furlong,Tracy B Roman,Ken Powell,Mia Roberts Perez,Michael Fanning,Kai Scott,Stephanie M Sawyer,Abbe Fletman,Scott Diclaudio,Chris Mallios,Lyris Younge,Daine Grey Jr,Rainy Papademetriou,2
Kevin M Dougherty,5,10,33,32,4,6,2,22,32,29,28,27,22,24,23,22,22,22,21,16,2
Judy Olson,,2,4,3,27,30,1,33,7,6,6,7,6,8,5,8,6,6,6,6,2
Christine Donohue,,,2,32,1,1,0,12,28,21,24,18,22,21,21,18,17,21,16,16,2
David Wecht,,,,0,1,0,0,11,26,20,23,21,22,20,21,17,16,20,16,16,2
Mike George,,,,,0,25,0,32,5,4,4,5,4,6,3,4,4,4,4,3,2
Anne Covey,,,,,,0,0,29,3,2,2,4,2,3,1,3,2,2,2,2,2
Paul P Panepinto,,,,,,,0,2,1,1,1,1,1,0,1,1,1,1,1,1,2
Vincent Furlong,,,,,,,,1,12,10,12,13,12,12,10,12,12,10,10,8,2
Tracy B Roman,,,,,,,,,0,28,31,26,27,23,25,21,23,26,21,19,2
Ken Powell,,,,,,,,,,0,27,22,21,20,20,18,20,21,19,15,2
Mia Roberts Perez,,,,,,,,,,,0,23,27,21,25,21,23,26,21,18,2
Michael Fanning,,,,,,,,,,,,0,19,22,18,22,23,19,23,17,2
Kai Scott,,,,,,,,,,,,,0,19,25,20,20,25,18,18,2
Stephanie M Sawyer,,,,,,,,,,,,,,0,18,22,21,19,21,19,2
Abbe Fletman,,,,,,,,,,,,,,,0,19,19,24,17,17,2
Scott Diclaudio,,,,,,,,,,,,,,,,0,23,19,21,18,2
Chris Mallios,,,,,,,,,,,,,,,,,0,19,22,18,2
Lyris Younge,,,,,,,,,,,,,,,,,,0,17,17,2
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,16,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,2
Total,66,42,41,38,33,32,2,56,39,33,33,32,28,28,27,27,26,26,24,20,2
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Vincent Furlong,Tracy B Roman,Stephanie M Sawyer,Kai Scott,Daine Grey Jr,Scott Diclaudio,Ken Powell,Mia Roberts Perez,Michael Fanning,Abbe Fletman,Chris Mallios,Lyris Younge,Rainy Papademetriou,3
Kevin M Dougherty,15,51,42,8,10,3,3,49,41,36,33,33,33,32,34,34,30,29,28,26,3
Christine Donohue,,0,41,5,1,2,1,26,30,25,25,22,22,25,24,23,20,23,21,18,3
David Wecht,,,0,0,0,1,0,18,25,22,23,21,22,23,23,21,19,21,19,19,3
Judy Olson,,,,1,24,23,1,34,8,7,5,6,6,4,4,5,6,3,4,3,3
Anne Covey,,,,,0,21,4,30,8,7,6,7,8,7,6,6,8,4,6,4,3
Mike George,,,,,,0,0,27,3,4,3,4,4,2,2,2,3,2,3,3,3
Paul P Panepinto,,,,,,,0,5,3,3,2,3,3,3,3,3,3,2,3,2,3
Vincent Furlong,,,,,,,,2,23,21,20,20,20,18,18,20,18,16,17,15,3
Tracy B Roman,,,,,,,,,0,34,30,29,31,30,33,31,31,27,28,27,3
Stephanie M Sawyer,,,,,,,,,,0,26,30,30,26,30,28,26,26,25,25,3
Kai Scott,,,,,,,,,,,0,29,29,30,26,29,27,26,28,24,3
Daine Grey Jr,,,,,,,,,,,,0,31,28,25,29,26,27,26,23,3
Scott Diclaudio,,,,,,,,,,,,,0,29,28,29,28,29,27,25,3
Ken Powell,,,,,,,,,,,,,,0,27,27,28,27,27,23,3
