col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Council At Large,,,,,,,,,,,,,,1
,Derek S Green,Allan Domb,Helen Gym,Blondell Reynolds Brown,William K Greenlee,David Oh,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,Andrew C Stober,Al Taubenberger,John Staggs,Sheila E Armstrong,1
Derek S Green,7,39,39,37,37,2,1,1,0,1,3,0,1,0,1
Allan Domb,,2,40,35,38,1,1,1,1,1,3,0,1,0,1
Helen Gym,,,1,34,38,2,0,2,4,1,5,0,3,2,1
Blondell Reynolds Brown,,,,4,36,1,0,0,1,0,0,0,1,0,1
William K Greenlee,,,,,0,1,1,2,3,0,3,0,1,1,1
David Oh,,,,,,2,4,5,1,6,0,4,0,1,1
Daniel Tinney,,,,,,,2,4,0,4,0,4,0,0,1
Dennis M O Brien,,,,,,,,0,2,5,1,4,0,1,1
Kristin Combs,,,,,,,,,1,1,2,0,3,3,1
Terry Tracy,,,,,,,,,,0,0,4,0,1,1
Andrew C Stober,,,,,,,,,,,0,0,1,1,1
Al Taubenberger,,,,,,,,,,,,0,0,0,1
John Staggs,,,,,,,,,,,,,0,2,1
Sheila E Armstrong,,,,,,,,,,,,,,0,1
Total,51,45,45,44,42,9,7,7,7,6,5,4,4,3,1
,Council At Large,,,,,,,,,,,,,,2
,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,John Staggs,Sheila E Armstrong,2
Blondell Reynolds Brown,12,77,74,75,74,3,1,3,1,2,2,2,1,0,2
Derek S Green,,5,72,72,75,3,1,0,2,1,1,0,1,0,2
Helen Gym,,,7,72,72,1,1,4,0,1,1,1,0,0,2
William K Greenlee,,,,5,70,2,0,1,1,0,1,1,0,0,2
Allan Domb,,,,,3,3,1,0,1,1,1,1,1,0,2
David Oh,,,,,,0,2,0,2,1,0,2,0,0,2
Al Taubenberger,,,,,,,1,1,1,1,0,1,0,0,2
Andrew C Stober,,,,,,,,0,0,1,1,1,0,0,2
Daniel Tinney,,,,,,,,,0,2,0,1,0,0,2
Dennis M O Brien,,,,,,,,,,0,0,2,0,0,2
Kristin Combs,,,,,,,,,,,0,0,2,0,2
Terry Tracy,,,,,,,,,,,,0,0,0,2
John Staggs,,,,,,,,,,,,,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,0,2
Total,96,86,85,83,80,5,4,4,3,3,3,3,2,0,2
,Council At Large,,,,,,,,,,,,,,3
,Blondell Reynolds Brown,William K Greenlee,Derek S Green,Helen Gym,Allan Domb,Daniel Tinney,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,3
Blondell Reynolds Brown,9,107,104,102,98,1,3,1,0,0,1,0,0,0,3
William K Greenlee,,3,102,99,96,0,3,0,0,0,1,0,0,0,3
Derek S Green,,,3,97,95,1,3,0,0,0,1,0,0,0,3
Helen Gym,,,,3,95,1,1,1,0,0,1,0,0,0,3
Allan Domb,,,,,1,1,1,0,0,0,0,0,0,0,3
Daniel Tinney,,,,,,6,2,3,2,2,0,0,0,0,3
David Oh,,,,,,,0,2,2,2,0,0,0,0,3
Dennis M O Brien,,,,,,,,0,2,2,0,0,0,0,3
Al Taubenberger,,,,,,,,,0,2,0,0,0,0,3
Terry Tracy,,,,,,,,,,0,0,0,0,0,3
Andrew C Stober,,,,,,,,,,,0,0,0,0,3
John Staggs,,,,,,,,,,,,0,0,0,3
Kristin Combs,,,,,,,,,,,,,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,,0,3
Total,122,112,110,106,101,10,5,4,2,2,1,0,0,0,3
,Council At Large,,,,,,,,,,,,,,4
,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,Daniel Tinney,David Oh,Al Taubenberger,Dennis M O Brien,John Staggs,Kristin Combs,Terry Tracy,Andrew C Stober,Sheila E Armstrong,4
Blondell Reynolds Brown,14,72,76,71,65,4,2,1,1,0,1,2,0,0,4
Derek S Green,,7,71,71,64,2,2,1,1,2,2,0,1,1,4
William K Greenlee,,,0,69,64,3,2,1,1,0,0,2,0,0,4
Allan Domb,,,,2,65,1,0,0,1,1,1,0,0,0,4
Helen Gym,,,,,1,1,1,1,1,0,1,1,0,0,4
Daniel Tinney,,,,,,1,1,0,2,1,0,2,0,0,4
David Oh,,,,,,,1,2,1,0,0,0,0,0,4
Al Taubenberger,,,,,,,,1,1,0,0,0,0,0,4
Dennis M O Brien,,,,,,,,,0,1,0,1,0,0,4
John Staggs,,,,,,,,,,0,1,0,1,1,4
Kristin Combs,,,,,,,,,,,0,0,1,1,4
Terry Tracy,,,,,,,,,,,,0,0,0,4
Andrew C Stober,,,,,,,,,,,,,0,1,4
Sheila E Armstrong,,,,,,,,,,,,,,0,4
Total,93,82,76,75,68,6,4,3,3,2,2,2,1,1,4
,Council At Large,,,,,,,,,,,,,,5
,Derek S Green,Blondell Reynolds Brown,Allan Domb,Helen Gym,William K Greenlee,David Oh,Daniel Tinney,Al Taubenberger,Dennis M O Brien,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,5
Derek S Green,6,56,54,56,55,3,0,0,1,0,1,1,0,0,5
