col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,All
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Daniel Tinney,Kristin Combs,Andrew C Stober,Sheila E Armstrong,John Staggs,All
Cherelle Parker,69,0,0,"2,817","2,791","2,608","2,614","2,588",167,66,41,50,24,38,37,21,9,All
Kevin Strickland,,5,0,51,61,67,66,72,159,134,154,130,138,10,14,13,4,All
Bobbie T Curry,,,1,11,14,13,9,11,11,2,3,3,3,8,3,8,3,All
Blondell Reynolds Brown,,,,43,"2,602","2,518","2,581","2,519",157,45,39,42,24,28,17,13,0,All
Derek S Green,,,,,28,"2,537","2,566","2,547",124,62,33,45,30,28,33,13,5,All
Helen Gym,,,,,,12,"2,495","2,515",120,61,42,48,21,41,43,19,8,All
William K Greenlee,,,,,,,14,"2,508",133,58,42,32,22,26,22,12,7,All
Allan Domb,,,,,,,,19,125,55,58,43,33,17,33,7,4,All
David Oh,,,,,,,,,29,153,145,132,126,12,7,13,8,All
Dennis M O Brien,,,,,,,,,,3,139,120,122,1,5,4,2,All
Al Taubenberger,,,,,,,,,,,6,128,130,6,9,8,1,All
Terry Tracy,,,,,,,,,,,,0,121,6,14,5,0,All
Daniel Tinney,,,,,,,,,,,,,0,2,2,5,1,All
Kristin Combs,,,,,,,,,,,,,,1,21,17,10,All
Andrew C Stober,,,,,,,,,,,,,,,1,14,12,All
Sheila E Armstrong,,,,,,,,,,,,,,,,1,13,All
John Staggs,,,,,,,,,,,,,,,,,1,All
Total,"3,350",267,27,"3,002","2,979","2,786","2,778","2,771",392,226,220,195,172,63,62,45,20,All
,District Council 9th District,,,Council At Large,,,,,,,,,,,,,,1
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Helen Gym,Allan Domb,David Oh,Dennis M O Brien,Daniel Tinney,Terry Tracy,Al Taubenberger,John Staggs,Kristin Combs,Sheila E Armstrong,Andrew C Stober,1
Cherelle Parker,1,0,0,87,82,81,78,77,9,2,1,1,0,0,1,1,0,1
Kevin Strickland,,0,0,1,1,1,1,2,5,4,3,3,3,0,0,0,0,1
Bobbie T Curry,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Derek S Green,,,,1,76,79,75,76,9,2,0,0,0,0,0,0,0,1
Blondell Reynolds Brown,,,,,1,74,71,71,8,2,1,1,0,0,1,1,0,1
William K Greenlee,,,,,,0,73,77,9,2,1,2,1,0,0,0,0,1
Helen Gym,,,,,,,0,75,6,2,0,0,0,0,0,0,0,1
Allan Domb,,,,,,,,0,6,1,1,1,0,0,0,0,0,1
David Oh,,,,,,,,,1,6,4,4,4,1,0,0,0,1
Dennis M O Brien,,,,,,,,,,0,3,4,4,0,0,0,0,1
Daniel Tinney,,,,,,,,,,,0,4,3,1,0,0,0,1
Terry Tracy,,,,,,,,,,,,0,4,0,0,0,0,1
