col_1,col_2,col_3,col_4,col_5,division
,District Council 7th District,Judge Of The Municipal Court,,,All
,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,All
Maria Quinones Sanchez,77,879,848,829,All
Christine Hope,,74,822,827,All
Sharon Williams Losier,,,21,828,All
Joffie C Pittman,,,,2,All
Total,"1,024",984,896,864,All
,Judge Of The Municipal Court,,,District Council 7th District,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Maria Quinones Sanchez,1
Christine Hope,8,74,74,83,1
Sharon Williams Losier,,0,72,78,1
Joffie C Pittman,,,0,74,1
Maria Quinones Sanchez,,,,4,1
Total,92,78,75,92,1
,District Council 7th District,Judge Of The Municipal Court,,,2
,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Maria Quinones Sanchez,16,41,37,38,2
Christine Hope,,5,37,39,2
Sharon Williams Losier,,,2,38,2
Joffie C Pittman,,,,0,2
Total,62,49,43,42,2
,Judge Of The Municipal Court,,,District Council 7th District,3
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Maria Quinones Sanchez,3
Christine Hope,7,79,78,78,3
Joffie C Pittman,,0,77,78,3
Sharon Williams Losier,,,1,76,3
Maria Quinones Sanchez,,,,6,3
Total,89,82,80,88,3
,District Council 7th District,Judge Of The Municipal Court,,,4
,Maria Quinones Sanchez,Christine Hope,Joffie C Pittman,Sharon Williams Losier,4
Maria Quinones Sanchez,7,36,35,33,4
Christine Hope,,0,34,33,4
Joffie C Pittman,,,0,34,4
Sharon Williams Losier,,,,1,4
Total,46,38,37,35,4
,District Council 7th District,Judge Of The Municipal Court,,,5
,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,5
Maria Quinones Sanchez,7,87,86,81,5
Christine Hope,,9,78,78,5
Sharon Williams Losier,,,4,79,5
Joffie C Pittman,,,,0,5
Total,104,97,90,82,5
,District Council 7th District,Judge Of The Municipal Court,,,6
,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,6
Maria Quinones Sanchez,4,54,51,49,6
Christine Hope,,7,46,46,6
Sharon Williams Losier,,,1,47,6
Joffie C Pittman,,,,0,6
Total,68,63,54,51,6
,Judge Of The Municipal Court,,,District Council 7th District,7
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Maria Quinones Sanchez,7
Christine Hope,10,61,61,62,7
Sharon Williams Losier,,2,61,60,7
Joffie C Pittman,,,0,59,7
Maria Quinones Sanchez,,,,4,7
Total,74,64,61,67,7
,Judge Of The Municipal Court,,,District Council 7th District,8
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Maria Quinones Sanchez,8
Christine Hope,3,70,72,69,8
Sharon Williams Losier,,2,72,70,8
Joffie C Pittman,,,0,67,8
Maria Quinones Sanchez,,,,2,8
Total,78,77,74,75,8
,District Council 7th District,Judge Of The Municipal Court,,,9
,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,9
Maria Quinones Sanchez,5,46,44,43,9
Christine Hope,,3,41,41,9
Sharon Williams Losier,,,1,42,9
Joffie C Pittman,,,,0,9
Total,55,49,45,43,9
,District Council 7th District,Judge Of The Municipal Court,,,10
,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,10
Maria Quinones Sanchez,2,57,56,54,10
Christine Hope,,4,53,53,10
Sharon Williams Losier,,,2,54,10
Joffie C Pittman,,,,0,10
Total,64,63,60,55,10
,Judge Of The Municipal Court,,,District Council 7th District,11
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Maria Quinones Sanchez,11
Christine Hope,5,70,68,72,11
Sharon Williams Losier,,1,69,71,11
Joffie C Pittman,,,0,67,11
Maria Quinones Sanchez,,,,2,11
Total,80,75,70,79,11
,District Council 7th District,Judge Of The Municipal Court,,,14
,Maria Quinones Sanchez,Christine Hope,Joffie C Pittman,Sharon Williams Losier,14
Maria Quinones Sanchez,9,92,87,87,14
Christine Hope,,8,85,84,14
Joffie C Pittman,,,1,86,14
Sharon Williams Losier,,,,2,14
Total,106,102,91,91,14
,District Council 7th District,Judge Of The Municipal Court,,,22
,Maria Quinones Sanchez,Christine Hope,Sharon Williams Losier,Joffie C Pittman,22
Maria Quinones Sanchez,5,68,66,64,22
Christine Hope,,2,64,64,22
Sharon Williams Losier,,,2,65,22
Joffie C Pittman,,,,1,22
Total,78,72,70,67,22
,District Council 7th District,Judge Of The Municipal Court,,,23
,Maria Quinones Sanchez,Christine Hope,Joffie C Pittman,Sharon Williams Losier,23
Maria Quinones Sanchez,4,34,33,33,23
Christine Hope,,3,33,33,23
Joffie C Pittman,,,0,32,23
Sharon Williams Losier,,,,0,23
Total,40,38,34,34,23
