col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,1
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,1
Jim Kenney,0,0,0,0,0,83,80,78,12,2,3,3,1
Melissa Murray Bailey,,3,0,0,0,5,8,6,26,28,25,2,1
Osborne Hart,,,0,0,0,5,5,4,0,0,0,2,1
Boris Kindij,,,,0,0,1,1,1,1,1,1,0,1
James Foster,,,,,0,0,0,0,0,0,0,0,1
Christine Donohue,,,,,,0,81,83,12,1,2,2,1
Kevin M Dougherty,,,,,,,0,77,6,2,0,3,1
David Wecht,,,,,,,,1,7,2,1,2,1
Judy Olson,,,,,,,,,0,24,26,1,1
Mike George,,,,,,,,,,0,26,1,1
Anne Covey,,,,,,,,,,,0,1,1
Paul P Panepinto,,,,,,,,,,,,0,1
Total,98,39,6,2,0,95,95,91,39,31,29,7,1
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,2
Kevin M Dougherty,2,58,55,5,2,1,9,78,11,0,1,1,2
Christine Donohue,,1,56,9,0,1,4,60,9,0,1,1,2
David Wecht,,,0,7,0,0,5,58,5,0,1,0,2
Judy Olson,,,,0,27,24,0,7,25,2,0,1,2
Anne Covey,,,,,0,24,1,2,22,2,0,0,2
Mike George,,,,,,0,2,0,25,2,0,0,2
Paul P Panepinto,,,,,,,0,7,4,0,1,0,2
Jim Kenney,,,,,,,,3,0,0,0,0,2
Melissa Murray Bailey,,,,,,,,,0,0,0,0,2
James Foster,,,,,,,,,,0,0,0,2
Osborne Hart,,,,,,,,,,,0,0,2
Boris Kindij,,,,,,,,,,,,0,2
Total,93,72,64,37,28,28,12,89,41,2,2,1,2
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,3
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,3
Jim Kenney,0,0,0,0,0,90,78,73,1,0,0,4,3
Melissa Murray Bailey,,0,0,0,0,7,8,8,14,10,9,0,3
James Foster,,,0,0,0,0,0,1,1,0,1,0,3
Osborne Hart,,,,0,0,0,0,1,0,0,0,0,3
Boris Kindij,,,,,0,0,0,0,0,0,0,0,3
Kevin M Dougherty,,,,,,1,75,72,3,2,0,3,3
Christine Donohue,,,,,,,1,80,4,0,0,1,3
David Wecht,,,,,,,,0,4,0,1,1,3
Judy Olson,,,,,,,,,0,10,9,0,3
Anne Covey,,,,,,,,,,0,8,0,3
Mike George,,,,,,,,,,,0,0,3
Paul P Panepinto,,,,,,,,,,,,0,3
Total,101,21,1,1,0,100,89,85,16,10,10,4,3
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,4
,Christine Donohue,Kevin M Dougherty,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,4
Christine Donohue,0,39,40,6,1,0,1,36,8,1,0,0,4
Kevin M Dougherty,,0,36,4,1,0,1,38,5,1,0,0,4
David Wecht,,,0,4,0,0,1,34,6,1,0,0,4
