col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,1
,Abbe Fletman,Kai Scott,Chris Mallios,Mia Roberts Perez,Ken Powell,Rainy Papademetriou,Lyris Younge,Tracy B Roman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Vincent Furlong,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Abbe Fletman,2,51,47,43,45,44,42,39,38,35,35,33,4,42,43,3,1
Kai Scott,,1,45,42,45,44,40,38,36,35,34,33,4,41,42,1,1
Chris Mallios,,,0,37,39,44,35,33,37,35,35,33,3,36,36,3,1
Mia Roberts Perez,,,,0,41,37,42,42,40,37,35,33,4,41,42,2,1
Ken Powell,,,,,0,39,39,37,35,34,33,32,3,38,40,1,1
Rainy Papademetriou,,,,,,0,35,33,37,36,34,33,3,36,37,1,1
Lyris Younge,,,,,,,0,40,37,35,33,33,4,40,40,2,1
Tracy B Roman,,,,,,,,0,36,33,32,31,3,41,39,2,1
Stephanie M Sawyer,,,,,,,,,0,37,35,33,3,37,37,2,1
Daine Grey Jr,,,,,,,,,,0,34,32,3,33,34,1,1
Michael Fanning,,,,,,,,,,,0,32,3,33,32,2,1
Scott Diclaudio,,,,,,,,,,,,0,2,32,32,0,1
Vincent Furlong,,,,,,,,,,,,,0,4,3,5,1
Anthony Clark,,,,,,,,,,,,,,2,45,2,1
Lisa M Deeley,,,,,,,,,,,,,,,0,0,1
Al Schmidt,,,,,,,,,,,,,,,,0,1
Total,56,53,47,46,45,45,44,44,41,37,35,33,8,51,48,7,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,2
,Abbe Fletman,Kai Scott,Rainy Papademetriou,Chris Mallios,Mia Roberts Perez,Ken Powell,Tracy B Roman,Daine Grey Jr,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Vincent Furlong,Lisa M Deeley,Anthony Clark,Al Schmidt,2
Abbe Fletman,0,134,126,126,111,101,90,87,87,85,84,75,11,121,99,26,2
Kai Scott,,0,127,125,114,103,90,87,89,83,85,75,10,122,101,23,2
Rainy Papademetriou,,,0,124,107,94,82,88,82,86,83,75,12,117,95,24,2
Chris Mallios,,,,0,102,95,81,86,81,80,84,75,10,112,91,25,2
Mia Roberts Perez,,,,,0,100,91,88,88,86,84,75,11,107,88,22,2
Ken Powell,,,,,,0,86,80,85,78,81,73,10,95,81,19,2
Tracy B Roman,,,,,,,2,84,88,81,78,74,10,88,78,11,2
Daine Grey Jr,,,,,,,,0,82,84,80,75,10,85,74,12,2
Lyris Younge,,,,,,,,,1,78,78,75,9,85,77,9,2
Stephanie M Sawyer,,,,,,,,,,0,78,72,8,85,71,10,2
Michael Fanning,,,,,,,,,,,0,73,9,78,73,11,2
Scott Diclaudio,,,,,,,,,,,,0,6,71,68,7,2
Vincent Furlong,,,,,,,,,,,,,0,8,7,13,2
Lisa M Deeley,,,,,,,,,,,,,,0,100,17,2
Anthony Clark,,,,,,,,,,,,,,,0,4,2
Al Schmidt,,,,,,,,,,,,,,,,0,2
Total,140,139,135,131,122,106,96,91,91,89,85,75,18,133,107,34,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,3
,Abbe Fletman,Kai Scott,Tracy B Roman,Ken Powell,Lyris Younge,Mia Roberts Perez,Chris Mallios,Daine Grey Jr,Michael Fanning,Stephanie M Sawyer,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,Anthony Clark,Lisa M Deeley,Al Schmidt,3
Abbe Fletman,2,30,29,29,28,29,27,26,26,26,25,25,0,29,28,2,3
