col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Christopher Sawyer,Jewell Williams,Ken Powell,Vincent Furlong,Tracy B Roman,Mia Roberts Perez,Abbe Fletman,Michael Fanning,Kai Scott,Stephanie M Sawyer,Lyris Younge,Chris Mallios,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,All
Christopher Sawyer,183,0,524,"1,554",486,448,437,548,414,524,383,488,494,429,391,All
Jewell Williams,,124,"1,235",160,"1,168","1,154","1,150",985,"1,150","1,005","1,084",970,928,944,921,All
Ken Powell,,,46,466,"1,534","1,505","1,511","1,411","1,516","1,364","1,439","1,348","1,297","1,289","1,221",All
Vincent Furlong,,,,146,438,403,381,501,373,466,357,456,456,402,329,All
Tracy B Roman,,,,,18,"1,493","1,485","1,319","1,474","1,361","1,428","1,288","1,287","1,263","1,200",All
Mia Roberts Perez,,,,,,23,"1,492","1,302","1,489","1,335","1,419","1,293","1,248","1,259","1,216",All
Abbe Fletman,,,,,,,20,"1,305","1,506","1,332","1,438","1,309","1,235","1,267","1,224",All
Michael Fanning,,,,,,,,29,"1,302","1,395","1,251","1,375","1,344","1,319","1,234",All
Kai Scott,,,,,,,,,14,"1,299","1,431","1,303","1,235","1,262","1,201",All
Stephanie M Sawyer,,,,,,,,,,2,"1,244","1,359","1,308","1,331","1,249",All
Lyris Younge,,,,,,,,,,,5,"1,254","1,226","1,232","1,163",All
Chris Mallios,,,,,,,,,,,,11,"1,333","1,304","1,251",All
Scott Diclaudio,,,,,,,,,,,,,11,"1,254","1,195",All
Daine Grey Jr,,,,,,,,,,,,,,2,"1,215",All
Rainy Papademetriou,,,,,,,,,,,,,,,8,All
Total,"2,074","1,650","1,949","1,911","1,785","1,736","1,716","1,683","1,681","1,625","1,560","1,547","1,508","1,444","1,387",All
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Christopher Sawyer,Jewell Williams,Vincent Furlong,Ken Powell,Michael Fanning,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,1
Christopher Sawyer,9,0,88,20,24,21,19,24,18,18,18,21,16,17,18,1
Jewell Williams,,7,7,37,32,35,35,29,34,33,34,29,30,30,29,1
Vincent Furlong,,,1,16,25,17,17,22,19,18,17,19,20,16,21,1
Ken Powell,,,,2,52,54,53,47,52,53,48,45,45,42,44,1
Michael Fanning,,,,,0,50,48,52,50,49,47,47,51,44,47,1
Abbe Fletman,,,,,,0,56,48,53,54,51,45,47,44,44,1
Kai Scott,,,,,,,2,46,50,51,49,44,45,42,42,1
Stephanie M Sawyer,,,,,,,,1,47,46,47,47,48,43,43,1
Tracy B Roman,,,,,,,,,1,52,50,43,45,42,46,1
Lyris Younge,,,,,,,,,,0,49,45,47,45,46,1
Mia Roberts Perez,,,,,,,,,,,0,41,45,43,41,1
Chris Mallios,,,,,,,,,,,,0,44,41,43,1
Daine Grey Jr,,,,,,,,,,,,,0,44,43,1
Rainy Papademetriou,,,,,,,,,,,,,,0,40,1
Scott Diclaudio,,,,,,,,,,,,,,,0,1
Total,114,52,98,69,64,62,61,59,59,58,58,55,52,52,52,1
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Christopher Sawyer,Jewell Williams,Vincent Furlong,Ken Powell,Tracy B Roman,Michael Fanning,Abbe Fletman,Lyris Younge,Mia Roberts Perez,Chris Mallios,Kai Scott,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,2
Christopher Sawyer,7,0,76,32,31,28,24,24,21,24,23,22,22,22,23,2
Jewell Williams,,4,10,39,40,34,37,36,38,32,34,36,32,34,29,2
Vincent Furlong,,,8,19,21,21,16,16,12,20,13,16,17,17,15,2
Ken Powell,,,,2,65,59,59,60,57,53,59,53,52,53,50,2
Tracy B Roman,,,,,0,57,62,62,59,53,59,55,53,53,50,2
Michael Fanning,,,,,,1,50,53,48,57,51,54,54,56,53,2
Abbe Fletman,,,,,,,0,56,54,50,55,50,47,49,47,2
Lyris Younge,,,,,,,,0,57,52,57,48,48,51,47,2
Mia Roberts Perez,,,,,,,,,1,47,53,47,45,49,45,2
Chris Mallios,,,,,,,,,,2,49,51,52,55,51,2
Kai Scott,,,,,,,,,,,0,45,46,48,45,2
Stephanie M Sawyer,,,,,,,,,,,,0,51,53,47,2
Scott Diclaudio,,,,,,,,,,,,,2,52,50,2
Daine Grey Jr,,,,,,,,,,,,,,0,51,2
Rainy Papademetriou,,,,,,,,,,,,,,,0,2
Total,103,56,96,78,76,69,65,65,64,61,61,61,60,59,55,2
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Christopher Sawyer,Jewell Williams,Vincent Furlong,Ken Powell,Tracy B Roman,Abbe Fletman,Mia Roberts Perez,Kai Scott,Scott Diclaudio,Lyris Younge,Michael Fanning,Chris Mallios,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,3
Christopher Sawyer,10,0,95,31,31,30,30,33,39,31,37,36,34,33,31,3
Jewell Williams,,4,7,48,46,47,44,45,37,44,37,38,37,37,36,3
Vincent Furlong,,,4,28,26,24,26,27,33,26,33,33,29,31,24,3
Ken Powell,,,,1,70,69,68,69,64,68,66,63,60,65,58,3
Tracy B Roman,,,,,0,74,71,73,63,70,60,60,62,63,60,3
Abbe Fletman,,,,,,0,71,75,62,71,63,61,62,64,59,3
Mia Roberts Perez,,,,,,,1,72,65,70,64,64,64,63,60,3
Kai Scott,,,,,,,,0,66,75,66,65,62,67,60,3
Scott Diclaudio,,,,,,,,,2,65,69,70,65,68,61,3
Lyris Younge,,,,,,,,,,1,63,63,61,65,58,3
Michael Fanning,,,,,,,,,,,0,67,64,67,62,3
Chris Mallios,,,,,,,,,,,,0,63,65,59,3
Stephanie M Sawyer,,,,,,,,,,,,,0,64,61,3
Daine Grey Jr,,,,,,,,,,,,,,0,62,3
Rainy Papademetriou,,,,,,,,,,,,,,,0,3
Total,125,61,108,87,83,82,82,81,80,79,78,77,75,74,70,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,4
,Vincent Furlong,Tracy B Roman,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,Christopher Sawyer,Jewell Williams,4
Vincent Furlong,6,31,32,27,25,24,24,30,31,30,29,26,18,79,10,4
Tracy B Roman,,2,72,69,67,66,63,58,57,57,54,51,47,28,54,4
Ken Powell,,,4,66,69,68,63,61,60,59,55,51,48,30,49,4
Mia Roberts Perez,,,,0,65,62,61,55,53,51,51,50,46,25,49,4
Kai Scott,,,,,2,68,62,56,56,51,51,51,48,22,50,4
Abbe Fletman,,,,,,2,61,54,56,52,50,48,49,22,48,4
Lyris Younge,,,,,,,0,51,51,50,51,50,43,21,45,4
Stephanie M Sawyer,,,,,,,,0,56,56,53,51,47,30,38,4
Chris Mallios,,,,,,,,,0,57,57,49,47,27,39,4
Michael Fanning,,,,,,,,,,0,54,49,44,30,36,4
Scott Diclaudio,,,,,,,,,,,1,50,44,28,35,4
Daine Grey Jr,,,,,,,,,,,,0,44,23,33,4
Rainy Papademetriou,,,,,,,,,,,,,0,16,34,4
Christopher Sawyer,,,,,,,,,,,,,,4,0,4
Jewell Williams,,,,,,,,,,,,,,,7,4
Total,99,88,85,78,77,75,69,69,67,67,65,59,53,98,76,4
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Christopher Sawyer,Jewell Williams,Vincent Furlong,Ken Powell,Michael Fanning,Tracy B Roman,Lyris Younge,Abbe Fletman,Mia Roberts Perez,Scott Diclaudio,Kai Scott,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,5
Christopher Sawyer,8,0,69,16,18,14,12,11,10,17,8,17,12,10,5,5
Jewell Williams,,8,4,51,43,48,46,45,45,41,45,40,42,38,41,5
Vincent Furlong,,,4,20,20,14,16,13,9,19,10,17,16,12,6,5
Ken Powell,,,,0,56,59,59,58,56,53,56,51,53,47,46,5
Michael Fanning,,,,,1,50,49,48,45,55,45,52,50,48,43,5
Tracy B Roman,,,,,,0,54,53,53,51,51,52,50,46,44,5
Lyris Younge,,,,,,,0,57,53,49,54,48,49,47,43,5
Abbe Fletman,,,,,,,,0,52,46,53,46,48,45,45,5
Mia Roberts Perez,,,,,,,,,2,46,50,47,46,44,42,5
Scott Diclaudio,,,,,,,,,,0,47,56,55,48,46,5
Kai Scott,,,,,,,,,,,1,45,46,41,42,5
Stephanie M Sawyer,,,,,,,,,,,,0,52,49,44,5
Chris Mallios,,,,,,,,,,,,,0,48,47,5
Daine Grey Jr,,,,,,,,,,,,,,0,42,5
Rainy Papademetriou,,,,,,,,,,,,,,,0,5
Total,86,71,82,77,71,66,64,63,62,62,61,60,58,51,49,5
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,6
,Ken Powell,Stephanie M Sawyer,Kai Scott,Mia Roberts Perez,Tracy B Roman,Michael Fanning,Abbe Fletman,Chris Mallios,Daine Grey Jr,Lyris Younge,Vincent Furlong,Scott Diclaudio,Rainy Papademetriou,Jewell Williams,Christopher Sawyer,6
Ken Powell,5,57,60,61,57,52,58,50,51,55,14,46,48,57,18,6
Stephanie M Sawyer,,0,58,52,51,55,52,56,57,48,15,50,51,49,17,6
Kai Scott,,,0,60,57,49,59,52,51,54,10,43,47,54,10,6
Mia Roberts Perez,,,,0,55,50,58,51,48,53,11,44,47,53,11,6
Tracy B Roman,,,,,2,46,54,47,46,54,10,44,43,50,12,6
Michael Fanning,,,,,,0,47,52,52,44,16,49,49,44,16,6
Abbe Fletman,,,,,,,0,51,48,53,7,42,47,51,10,6
Chris Mallios,,,,,,,,1,53,46,10,49,49,45,13,6
Daine Grey Jr,,,,,,,,,0,44,9,47,49,43,13,6
Lyris Younge,,,,,,,,,,0,7,43,42,47,8,6
Vincent Furlong,,,,,,,,,,,7,9,10,6,39,6
Scott Diclaudio,,,,,,,,,,,,0,44,40,14,6
Rainy Papademetriou,,,,,,,,,,,,,0,42,11,6
Jewell Williams,,,,,,,,,,,,,,6,0,6
Christopher Sawyer,,,,,,,,,,,,,,,8,6
Total,83,68,66,66,66,63,62,59,57,56,56,55,53,72,60,6
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,7
