col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Andrew C Stober,Kristin Combs,Al Taubenberger,Dennis M O Brien,Terry Tracy,David Oh,Daniel Tinney,John Staggs,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,1
Helen Gym,1,39,30,33,27,25,10,6,6,5,2,0,3,3,38,5,1
Derek S Green,,0,32,33,29,11,6,2,1,3,0,0,2,0,36,1,1
Blondell Reynolds Brown,,,1,28,22,6,3,3,1,0,1,1,1,0,31,1,1
William K Greenlee,,,,0,22,9,4,0,0,0,0,0,2,0,29,1,1
Allan Domb,,,,,0,4,1,1,0,3,0,0,1,0,27,0,1
Andrew C Stober,,,,,,2,9,2,3,4,0,0,2,2,9,6,1
Kristin Combs,,,,,,,0,0,0,1,0,0,2,1,7,3,1
Al Taubenberger,,,,,,,,0,9,6,7,5,0,1,4,7,1
Dennis M O Brien,,,,,,,,,0,6,6,4,0,1,2,7,1
Terry Tracy,,,,,,,,,,0,5,4,0,0,2,6,1
David Oh,,,,,,,,,,,0,5,0,0,2,5,1
Daniel Tinney,,,,,,,,,,,,0,0,0,1,4,1
John Staggs,,,,,,,,,,,,,0,1,2,2,1
Sheila E Armstrong,,,,,,,,,,,,,,0,1,2,1
Jewell Williams,,,,,,,,,,,,,,,1,0,1
Christopher Sawyer,,,,,,,,,,,,,,,,0,1
Total,60,44,35,35,31,31,12,11,10,10,7,5,4,3,46,11,1
,Council At Large,,,,,,,,,,,,,,Sheriff,,2
,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Andrew C Stober,Kristin Combs,Terry Tracy,Sheila E Armstrong,David Oh,John Staggs,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Jewell Williams,Christopher Sawyer,2
Helen Gym,4,92,86,85,77,61,43,8,12,9,12,7,1,1,99,28,2
Derek S Green,,1,66,66,67,40,15,7,3,6,4,4,1,0,74,20,2
William K Greenlee,,,0,63,66,26,17,3,4,6,3,6,1,0,72,12,2
Blondell Reynolds Brown,,,,1,60,28,20,1,3,4,6,2,1,0,77,5,2
Allan Domb,,,,,0,29,7,7,5,2,2,3,1,1,67,13,2
Andrew C Stober,,,,,,3,24,9,9,2,5,2,1,0,37,23,2
Kristin Combs,,,,,,,0,1,8,3,9,3,1,0,24,10,2
Terry Tracy,,,,,,,,0,3,5,0,4,6,4,4,10,2
Sheila E Armstrong,,,,,,,,,0,0,4,0,0,0,9,4,2
David Oh,,,,,,,,,,0,0,6,3,3,4,7,2
John Staggs,,,,,,,,,,,0,0,0,0,7,1,2
Dennis M O Brien,,,,,,,,,,,,0,4,3,5,5,2
Al Taubenberger,,,,,,,,,,,,,0,4,2,5,2
Daniel Tinney,,,,,,,,,,,,,,0,2,3,2
Jewell Williams,,,,,,,,,,,,,,,2,0,2
Christopher Sawyer,,,,,,,,,,,,,,,,0,2
Total,149,103,91,90,85,72,43,18,14,13,12,11,8,5,111,36,2
,Council At Large,,,,,,,,,,,,,,Sheriff,,3
,Helen Gym,Derek S Green,Blondell Reynolds Brown,Allan Domb,William K Greenlee,Andrew C Stober,Kristin Combs,Terry Tracy,Al Taubenberger,John Staggs,David Oh,Dennis M O Brien,Daniel Tinney,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,3
Helen Gym,0,32,30,28,27,4,5,2,1,3,1,1,0,0,27,5,3
Derek S Green,,0,28,27,28,4,4,2,1,2,1,0,0,0,26,4,3
Blondell Reynolds Brown,,,0,26,26,3,2,1,0,1,0,0,0,0,26,2,3
Allan Domb,,,,0,24,1,2,3,2,1,0,1,0,0,24,4,3
William K Greenlee,,,,,0,2,2,1,1,1,0,0,0,0,24,2,3
Andrew C Stober,,,,,,1,1,1,0,1,0,0,0,1,2,1,3
Kristin Combs,,,,,,,0,0,0,3,0,0,0,0,3,1,3
Terry Tracy,,,,,,,,0,3,0,1,2,1,1,1,4,3
Al Taubenberger,,,,,,,,,0,0,1,2,1,0,0,3,3
John Staggs,,,,,,,,,,0,0,0,0,0,2,0,3
David Oh,,,,,,,,,,,0,1,1,0,0,2,3
Dennis M O Brien,,,,,,,,,,,,0,1,0,0,2,3
Daniel Tinney,,,,,,,,,,,,,0,0,0,1,3
Sheila E Armstrong,,,,,,,,,,,,,,0,0,1,3
Jewell Williams,,,,,,,,,,,,,,,0,0,3
Christopher Sawyer,,,,,,,,,,,,,,,,0,3
Total,35,33,30,29,28,6,5,5,3,3,2,2,1,1,27,8,3
,Sheriff,,Council At Large,,,,,,,,,,,,,,4
,Jewell Williams,Christopher Sawyer,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Dennis M O Brien,Terry Tracy,Andrew C Stober,Daniel Tinney,Al Taubenberger,John Staggs,Kristin Combs,Sheila E Armstrong,4
Jewell Williams,3,0,61,56,55,52,52,4,2,3,0,0,0,0,0,0,4
Christopher Sawyer,,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,4
Blondell Reynolds Brown,,,2,54,53,56,53,4,3,2,1,1,0,0,0,0,4
Derek S Green,,,,1,51,53,53,2,1,2,0,0,0,0,0,0,4
Helen Gym,,,,,1,51,50,2,1,1,1,0,0,0,0,0,4
William K Greenlee,,,,,,0,52,3,2,0,1,1,0,0,0,0,4
Allan Domb,,,,,,,2,2,0,0,0,0,0,0,0,0,4
David Oh,,,,,,,,1,2,1,0,0,0,0,0,0,4
Dennis M O Brien,,,,,,,,,0,1,0,1,0,0,0,0,4
Terry Tracy,,,,,,,,,,0,0,0,0,0,0,0,4
Andrew C Stober,,,,,,,,,,,0,0,0,0,0,0,4
Daniel Tinney,,,,,,,,,,,,0,0,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,0,0,0,0,4
John Staggs,,,,,,,,,,,,,,0,0,0,4
Kristin Combs,,,,,,,,,,,,,,,0,0,4
Sheila E Armstrong,,,,,,,,,,,,,,,,0,4
Total,74,1,69,62,59,59,58,5,3,3,1,1,0,0,0,0,4
,Council At Large,,,,,,,,,,,,,,Sheriff,,5
,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Andrew C Stober,Kristin Combs,Terry Tracy,David Oh,Al Taubenberger,Dennis M O Brien,Daniel Tinney,John Staggs,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,5
Helen Gym,0,43,42,39,40,18,14,8,2,0,1,0,1,4,47,8,5
Derek S Green,,0,37,36,34,8,8,3,1,1,0,0,0,2,38,4,5
William K Greenlee,,,0,36,32,7,9,1,1,1,1,0,1,0,39,3,5
Blondell Reynolds Brown,,,,0,30,4,9,1,2,1,1,0,1,2,38,2,5
Allan Domb,,,,,0,11,4,5,0,1,0,0,0,1,35,5,5
Andrew C Stober,,,,,,0,8,9,0,0,0,0,4,3,10,9,5
Kristin Combs,,,,,,,0,2,1,0,0,0,4,4,9,6,5
Terry Tracy,,,,,,,,0,5,5,5,5,1,0,4,10,5
David Oh,,,,,,,,,1,5,6,5,1,0,3,5,5
Al Taubenberger,,,,,,,,,,0,5,5,0,0,1,5,5
Dennis M O Brien,,,,,,,,,,,0,5,0,0,1,5,5
Daniel Tinney,,,,,,,,,,,,0,0,0,0,5,5
John Staggs,,,,,,,,,,,,,0,2,2,3,5
Sheila E Armstrong,,,,,,,,,,,,,,0,4,1,5
Jewell Williams,,,,,,,,,,,,,,,1,0,5
Christopher Sawyer,,,,,,,,,,,,,,,,0,5
Total,58,44,44,42,41,21,17,14,9,6,6,5,5,5,51,16,5
,Sheriff,,Council At Large,,,,,,,,,,,,,,6
,Jewell Williams,Christopher Sawyer,Helen Gym,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,David Oh,Dennis M O Brien,Kristin Combs,Andrew C Stober,Daniel Tinney,Terry Tracy,Al Taubenberger,Sheila E Armstrong,John Staggs,6
Jewell Williams,1,0,53,53,52,49,46,4,2,6,3,1,2,1,4,1,6
Christopher Sawyer,,0,5,3,3,5,5,4,6,2,1,3,3,3,0,0,6
Helen Gym,,,0,54,52,50,52,5,1,6,5,1,3,2,3,1,6
Blondell Reynolds Brown,,,,1,51,48,51,4,1,3,2,1,0,1,2,0,6
