col_1,col_2,col_3,division
,District Council 6th District,District Council 1st District,1
,Bobby Henon,Mark F Squilla,1
Bobby Henon,114,0,1
Mark F Squilla,,0,1
Total,114,0,1
,District Council 6th District,District Council 1st District,2
,Bobby Henon,Mark F Squilla,2
Bobby Henon,67,0,2
Mark F Squilla,,0,2
Total,67,0,2
,District Council 6th District,District Council 1st District,3
,Bobby Henon,Mark F Squilla,3
Bobby Henon,181,0,3
Mark F Squilla,,0,3
Total,181,0,3
,District Council 6th District,District Council 1st District,4
,Bobby Henon,Mark F Squilla,4
Bobby Henon,175,0,4
Mark F Squilla,,0,4
Total,175,0,4
,District Council 6th District,District Council 1st District,5
,Bobby Henon,Mark F Squilla,5
Bobby Henon,118,0,5
Mark F Squilla,,0,5
Total,118,0,5
,District Council 6th District,District Council 1st District,6
,Bobby Henon,Mark F Squilla,6
Bobby Henon,77,0,6
Mark F Squilla,,0,6
Total,77,0,6
,District Council 1st District,District Council 6th District,7
,Mark F Squilla,Bobby Henon,7
Mark F Squilla,70,0,7
Bobby Henon,,0,7
Total,70,0,7
,District Council 1st District,District Council 6th District,8
,Mark F Squilla,Bobby Henon,8
Mark F Squilla,44,0,8
Bobby Henon,,0,8
Total,44,0,8
,District Council 1st District,District Council 6th District,9
,Mark F Squilla,Bobby Henon,9
Mark F Squilla,27,0,9
Bobby Henon,,0,9
Total,27,0,9
,District Council 1st District,District Council 6th District,10
,Mark F Squilla,Bobby Henon,10
Mark F Squilla,18,0,10
Bobby Henon,,0,10
Total,18,0,10
,District Council 1st District,District Council 6th District,11
,Mark F Squilla,Bobby Henon,11
Mark F Squilla,41,0,11
Bobby Henon,,0,11
Total,41,0,11
,District Council 6th District,District Council 1st District,12
,Bobby Henon,Mark F Squilla,12
Bobby Henon,29,0,12
Mark F Squilla,,0,12
Total,29,0,12
,District Council 1st District,District Council 6th District,13
,Mark F Squilla,Bobby Henon,13
Mark F Squilla,42,0,13
Bobby Henon,,0,13
Total,42,0,13
,District Council 1st District,District Council 6th District,14
,Mark F Squilla,Bobby Henon,14
Mark F Squilla,12,0,14
Bobby Henon,,0,14
Total,12,0,14
,District Council 6th District,District Council 1st District,15
,Bobby Henon,Mark F Squilla,15
Bobby Henon,88,0,15
Mark F Squilla,,0,15
Total,88,0,15
,District Council 1st District,District Council 6th District,16
,Mark F Squilla,Bobby Henon,16
Mark F Squilla,37,0,16
Bobby Henon,,0,16
Total,37,0,16
,District Council 1st District,District Council 6th District,17
,Mark F Squilla,Bobby Henon,17
Mark F Squilla,67,0,17
Bobby Henon,,0,17
Total,67,0,17
,District Council 1st District,District Council 6th District,18
,Mark F Squilla,Bobby Henon,18
Mark F Squilla,40,0,18
Bobby Henon,,0,18
Total,40,0,18
,District Council 1st District,District Council 6th District,19
,Mark F Squilla,Bobby Henon,19
Mark F Squilla,31,0,19
Bobby Henon,,0,19
Total,31,0,19
,District Council 6th District,District Council 1st District,20
,Bobby Henon,Mark F Squilla,20
Bobby Henon,136,0,20
Mark F Squilla,,0,20
Total,136,0,20
,District Council 1st District,District Council 6th District,21
,Mark F Squilla,Bobby Henon,21
Mark F Squilla,28,0,21
Bobby Henon,,0,21
Total,28,0,21
,District Council 1st District,District Council 6th District,22
,Mark F Squilla,Bobby Henon,22
Mark F Squilla,103,0,22
Bobby Henon,,0,22
Total,103,0,22
,District Council 6th District,District Council 1st District,23
,Bobby Henon,Mark F Squilla,23
Bobby Henon,125,0,23
Mark F Squilla,,0,23
Total,125,0,23
,District Council 1st District,District Council 6th District,24
,Mark F Squilla,Bobby Henon,24
Mark F Squilla,126,0,24
Bobby Henon,,0,24
Total,126,0,24
,District Council 6th District,District Council 1st District,25
,Bobby Henon,Mark F Squilla,25
Bobby Henon,88,0,25
Mark F Squilla,,0,25
Total,88,0,25
,District Council 6th District,District Council 1st District,All
,Bobby Henon,Mark F Squilla,All
Bobby Henon,"1,198",0,All
Mark F Squilla,,686,All
Total,"1,198",686,All
