col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Commonwealth Court,,Council At Large,,,,,,,,,,,,,,All
,Michael Wojcik,Paul Lalley,Allan Domb,Helen Gym,Al Taubenberger,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Dennis M O Brien,Daniel Tinney,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Michael Wojcik,119,0,"1,963","1,835",678,"1,861","1,752","1,613",434,369,329,187,82,57,44,24,All
Paul Lalley,,19,166,104,"1,041",72,81,42,828,826,780,797,33,24,21,7,All
Allan Domb,,,101,"1,740",599,"1,682","1,670","1,508",329,308,224,143,62,23,15,10,All
Helen Gym,,,,42,335,"1,615","1,571","1,465",205,196,143,130,78,47,34,14,All
Al Taubenberger,,,,,161,293,358,193,"1,144","1,075",978,924,57,37,30,10,All
Derek S Green,,,,,,33,"1,594","1,506",162,155,105,104,44,24,17,6,All
William K Greenlee,,,,,,,16,"1,500",220,155,137,62,26,23,11,7,All
Blondell Reynolds Brown,,,,,,,,37,91,84,86,41,15,23,17,4,All
Dennis M O Brien,,,,,,,,,20,932,902,811,24,16,19,4,All
Daniel Tinney,,,,,,,,,,49,814,857,30,17,14,4,All
David Oh,,,,,,,,,,,48,757,19,15,17,7,All
Terry Tracy,,,,,,,,,,,,9,33,11,10,3,All
Andrew C Stober,,,,,,,,,,,,,4,38,24,14,All
Kristin Combs,,,,,,,,,,,,,,2,39,20,All
Sheila E Armstrong,,,,,,,,,,,,,,,1,16,All
John Staggs,,,,,,,,,,,,,,,,1,All
Total,"2,882","1,259","2,449","2,133","2,117","2,075","1,980","1,792","1,433","1,381","1,273","1,093",136,93,76,35,All
,Judge Of The Commonwealth Court,,Council At Large,,,,,,,,,,,,,,1
