col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Mia Roberts Perez,Stephanie M Sawyer,Vincent Furlong,Michael Fanning,Chris Mallios,Daine Grey Jr,Scott Diclaudio,Lyris Younge,Rainy Papademetriou,1
Anthony Clark,3,33,4,40,35,36,36,34,33,11,33,29,33,31,30,28,1
Lisa M Deeley,,4,9,37,41,36,35,38,34,12,33,32,33,32,34,32,1
Al Schmidt,,,2,9,12,11,9,9,11,32,10,10,9,9,6,8,1
Ken Powell,,,,1,39,39,38,38,37,10,36,34,38,35,36,33,1
Tracy B Roman,,,,,0,41,40,42,39,14,38,37,38,37,37,35,1
Abbe Fletman,,,,,,0,40,40,38,12,37,35,37,36,36,34,1
Kai Scott,,,,,,,1,39,37,12,39,37,37,37,36,34,1
Mia Roberts Perez,,,,,,,,0,38,12,37,35,38,36,36,35,1
Stephanie M Sawyer,,,,,,,,,1,13,38,36,38,36,33,34,1
Vincent Furlong,,,,,,,,,,2,12,11,12,11,8,9,1
Michael Fanning,,,,,,,,,,,0,37,37,37,33,34,1
Chris Mallios,,,,,,,,,,,,2,36,35,32,33,1
Daine Grey Jr,,,,,,,,,,,,,0,37,34,35,1
Scott Diclaudio,,,,,,,,,,,,,,0,33,34,1
Lyris Younge,,,,,,,,,,,,,,,0,32,1
Rainy Papademetriou,,,,,,,,,,,,,,,,0,1
Total,51,51,44,50,48,46,45,44,43,42,41,40,40,38,37,36,1
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Al Schmidt,Lisa M Deeley,Anthony Clark,Vincent Furlong,Tracy B Roman,Ken Powell,Mia Roberts Perez,Michael Fanning,Kai Scott,Stephanie M Sawyer,Abbe Fletman,Scott Diclaudio,Chris Mallios,Lyris Younge,Daine Grey Jr,Rainy Papademetriou,2
Al Schmidt,4,10,2,47,11,10,9,10,9,9,7,10,9,8,7,7,2
Lisa M Deeley,,1,25,13,30,25,28,27,24,24,23,22,23,23,23,18,2
Anthony Clark,,,0,8,27,22,23,17,21,19,20,15,16,20,13,15,2
Vincent Furlong,,,,1,12,10,12,13,12,12,10,12,12,10,10,8,2
Tracy B Roman,,,,,0,28,31,26,27,23,25,21,23,26,21,19,2
Ken Powell,,,,,,0,27,22,21,20,20,18,20,21,19,15,2
Mia Roberts Perez,,,,,,,0,23,27,21,25,21,23,26,21,18,2
Michael Fanning,,,,,,,,1,19,22,18,22,23,19,23,17,2
Kai Scott,,,,,,,,,0,19,25,20,20,25,18,18,2
Stephanie M Sawyer,,,,,,,,,,0,18,22,21,19,21,19,2
Abbe Fletman,,,,,,,,,,,1,19,19,24,17,17,2
Scott Diclaudio,,,,,,,,,,,,1,23,19,21,18,2
Chris Mallios,,,,,,,,,,,,,0,19,22,18,2
Lyris Younge,,,,,,,,,,,,,,0,17,17,2
Daine Grey Jr,,,,,,,,,,,,,,,0,16,2
Rainy Papademetriou,,,,,,,,,,,,,,,,0,2
Total,56,42,34,56,39,33,33,32,28,28,27,27,26,26,24,20,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,3
,Vincent Furlong,Tracy B Roman,Stephanie M Sawyer,Kai Scott,Daine Grey Jr,Scott Diclaudio,Ken Powell,Mia Roberts Perez,Michael Fanning,Abbe Fletman,Chris Mallios,Lyris Younge,Rainy Papademetriou,Al Schmidt,Lisa M Deeley,Anthony Clark,3
Vincent Furlong,15,23,21,20,20,20,18,18,20,18,16,17,15,47,21,20,3
Tracy B Roman,,1,34,30,29,31,30,33,31,31,27,28,27,13,35,30,3
Stephanie M Sawyer,,,0,26,30,30,26,30,28,26,26,25,25,15,29,27,3
Kai Scott,,,,1,29,29,30,26,29,27,26,28,24,8,26,28,3
Daine Grey Jr,,,,,0,31,28,25,29,26,27,26,23,14,24,26,3
Scott Diclaudio,,,,,,0,29,28,29,28,29,27,25,14,25,26,3
Ken Powell,,,,,,,0,27,27,28,27,27,23,8,25,27,3
Mia Roberts Perez,,,,,,,,0,25,26,25,25,24,10,28,28,3
Michael Fanning,,,,,,,,,1,27,27,27,24,10,25,26,3
Abbe Fletman,,,,,,,,,,0,25,25,23,10,24,23,3
Chris Mallios,,,,,,,,,,,0,25,23,8,21,25,3
Lyris Younge,,,,,,,,,,,,0,22,9,22,24,3
Rainy Papademetriou,,,,,,,,,,,,,0,5,23,23,3
Al Schmidt,,,,,,,,,,,,,,1,10,8,3
Lisa M Deeley,,,,,,,,,,,,,,,0,26,3
Anthony Clark,,,,,,,,,,,,,,,,2,3
Total,82,45,40,37,36,36,35,35,35,32,30,30,28,56,47,43,3
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,4
,Vincent Furlong,Michael Fanning,Ken Powell,Mia Roberts Perez,Kai Scott,Tracy B Roman,Abbe Fletman,Chris Mallios,Stephanie M Sawyer,Scott Diclaudio,Daine Grey Jr,Lyris Younge,Rainy Papademetriou,Al Schmidt,Anthony Clark,Lisa M Deeley,4
Vincent Furlong,5,27,19,22,21,18,20,23,21,20,19,17,16,54,19,18,4
Michael Fanning,,0,44,42,41,39,41,45,40,43,40,36,39,22,37,34,4
Ken Powell,,,0,40,40,40,41,38,35,38,35,35,34,17,38,34,4
Mia Roberts Perez,,,,2,42,41,42,38,38,38,38,39,34,16,37,32,4
