col_1,col_2,division
,District Council 5th District,All
,Darrell L Clarke,All
Darrell L Clarke,"1,230",All
Total,"1,230",All
,District Council 5th District,1
,Darrell L Clarke,1
Darrell L Clarke,135,1
Total,135,1
,District Council 5th District,2
,Darrell L Clarke,2
Darrell L Clarke,154,2
Total,154,2
,District Council 5th District,3
,Darrell L Clarke,3
Darrell L Clarke,121,3
Total,121,3
,District Council 5th District,4
,Darrell L Clarke,4
Darrell L Clarke,196,4
Total,196,4
,District Council 5th District,5
,Darrell L Clarke,5
Darrell L Clarke,94,5
Total,94,5
,District Council 5th District,6
,Darrell L Clarke,6
Darrell L Clarke,103,6
Total,103,6
,District Council 5th District,7
,Darrell L Clarke,7
Darrell L Clarke,61,7
Total,61,7
,District Council 5th District,8
,Darrell L Clarke,8
Darrell L Clarke,22,8
Total,22,8
,District Council 5th District,9
,Darrell L Clarke,9
Darrell L Clarke,96,9
Total,96,9
,District Council 5th District,10
,Darrell L Clarke,10
Darrell L Clarke,136,10
Total,136,10
,District Council 5th District,11
,Darrell L Clarke,11
Darrell L Clarke,112,11
Total,112,11
