col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Judge Of The Commonwealth Court,,Council At Large,,,,,,,,,,,,,,All
,Michael Wojcik,Paul Lalley,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Helen Gym,Allan Domb,David Oh,Daniel Tinney,Kristin Combs,Terry Tracy,Al Taubenberger,Dennis M O Brien,Sheila E Armstrong,Andrew C Stober,John Staggs,All
Michael Wojcik,68,0,"2,277","2,264","2,197","2,128","2,111",108,54,80,40,34,36,47,31,14,All
Paul Lalley,,1,16,8,10,16,16,42,34,3,36,38,30,2,2,0,All
Blondell Reynolds Brown,,,74,"2,163","2,169","2,106","2,081",98,43,61,26,24,21,29,16,9,All
Derek S Green,,,,49,"2,137","2,078","2,072",61,35,55,33,14,27,23,20,1,All
William K Greenlee,,,,,28,"2,074","2,064",75,29,57,16,23,20,32,12,7,All
Helen Gym,,,,,,22,"2,024",58,25,74,32,23,19,34,32,7,All
Allan Domb,,,,,,,41,68,29,20,24,20,13,26,13,4,All
David Oh,,,,,,,,26,57,7,51,62,47,9,4,2,All
Daniel Tinney,,,,,,,,,58,0,43,43,43,4,3,1,All
Kristin Combs,,,,,,,,,,3,3,2,1,21,19,14,All
Terry Tracy,,,,,,,,,,,4,40,44,3,6,0,All
Al Taubenberger,,,,,,,,,,,,0,40,2,1,1,All
Dennis M O Brien,,,,,,,,,,,,,1,1,2,0,All
Sheila E Armstrong,,,,,,,,,,,,,,4,21,9,All
Andrew C Stober,,,,,,,,,,,,,,,0,8,All
John Staggs,,,,,,,,,,,,,,,,0,All
Total,"2,702",66,"2,516","2,440","2,342","2,294","2,276",203,171,101,93,86,76,71,47,17,All
,Judge Of The Commonwealth Court,,Council At Large,,,,,,,,,,,,,,1
,Michael Wojcik,Paul Lalley,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,Daniel Tinney,Sheila E Armstrong,David Oh,Terry Tracy,Al Taubenberger,Andrew C Stober,Dennis M O Brien,John Staggs,Kristin Combs,1
Michael Wojcik,3,0,114,113,108,104,100,5,6,5,4,3,2,2,0,0,1
Paul Lalley,,0,1,0,0,0,0,3,0,2,2,2,0,2,0,0,1
Blondell Reynolds Brown,,,5,106,107,100,101,5,5,4,2,2,1,2,0,0,1
Derek S Green,,,,0,108,104,102,5,4,3,4,3,3,2,0,0,1
William K Greenlee,,,,,1,107,102,4,6,3,1,1,2,0,0,0,1
Allan Domb,,,,,,1,100,3,6,2,1,1,2,0,1,1,1
Helen Gym,,,,,,,0,2,5,2,3,3,3,1,0,0,1
