col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,All
Kevin M Dougherty,173,763,748,68,39,34,18,874,711,679,All
Christine Donohue,,16,744,57,19,21,20,714,621,625,All
David Wecht,,,16,45,12,22,18,673,622,620,All
Judy Olson,,,,4,275,253,6,333,90,88,All
Anne Covey,,,,,6,240,7,275,59,55,All
Mike George,,,,,,7,9,266,45,46,All
Paul P Panepinto,,,,,,,3,32,20,21,All
Christine Hope,,,,,,,,9,703,692,All
Sharon Williams Losier,,,,,,,,,3,699,All
Joffie C Pittman,,,,,,,,,,5,All
Total,"1,312",915,878,396,322,322,48,"1,279",815,780,All
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,1
Kevin M Dougherty,13,40,33,8,2,4,3,61,43,36,1
Christine Donohue,,1,38,8,1,1,2,39,33,33,1
David Wecht,,,0,4,1,0,4,33,26,26,1
Judy Olson,,,,0,14,14,0,22,10,11,1
Mike George,,,,,1,12,0,16,4,3,1
Anne Covey,,,,,,0,1,16,6,5,1
Paul P Panepinto,,,,,,,1,3,2,1,1
Christine Hope,,,,,,,,0,44,40,1
Sharon Williams Losier,,,,,,,,,0,39,1
Joffie C Pittman,,,,,,,,,,0,1
Total,87,50,42,25,18,17,6,80,50,43,1
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,2
Christine Hope,0,24,23,24,24,24,11,8,7,0,2
Sharon Williams Losier,,0,21,23,22,22,3,2,1,0,2
Joffie C Pittman,,,0,20,22,20,1,1,0,0,2
Kevin M Dougherty,,,,6,24,22,1,1,0,0,2
David Wecht,,,,,2,21,1,1,0,0,2
Christine Donohue,,,,,,0,2,0,0,0,2
Judy Olson,,,,,,,0,8,8,0,2
Anne Covey,,,,,,,,1,8,0,2
Mike George,,,,,,,,,0,0,2
Paul P Panepinto,,,,,,,,,,0,2
Total,40,27,23,35,30,27,12,10,8,0,2
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,3
Kevin M Dougherty,16,70,69,8,7,3,2,77,64,63,3
Christine Donohue,,2,69,6,1,3,0,61,55,53,3
David Wecht,,,1,3,1,2,1,59,57,55,3
Judy Olson,,,,0,30,27,0,34,7,8,3
Anne Covey,,,,,0,27,0,28,4,5,3
Mike George,,,,,,0,0,26,3,4,3
Paul P Panepinto,,,,,,,0,1,2,1,3
Christine Hope,,,,,,,,1,60,60,3
Joffie C Pittman,,,,,,,,,1,61,3
Sharon Williams Losier,,,,,,,,,,1,3
Total,116,80,77,40,34,32,2,110,71,69,3
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,4
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,4
Christine Hope,0,42,40,45,42,40,16,14,14,4,4
Joffie C Pittman,,0,40,36,40,38,4,3,4,2,4
Sharon Williams Losier,,,0,36,40,39,3,4,3,2,4
Kevin M Dougherty,,,,3,42,45,3,2,3,0,4
Christine Donohue,,,,,0,43,4,4,1,3,4
David Wecht,,,,,,1,0,2,4,2,4
Judy Olson,,,,,,,1,11,8,1,4
Anne Covey,,,,,,,,0,11,1,4
Mike George,,,,,,,,,1,1,4
Paul P Panepinto,,,,,,,,,,1,4
Total,68,44,43,61,52,52,19,17,16,6,4
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,5
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,5
Christine Hope,0,38,35,55,46,38,32,25,23,3,5
Sharon Williams Losier,,0,33,35,33,29,7,4,2,1,5
Joffie C Pittman,,,0,34,32,28,7,3,2,1,5
Kevin M Dougherty,,,,14,41,34,9,5,3,3,5
Christine Donohue,,,,,1,40,7,2,2,2,5
David Wecht,,,,,,0,7,1,3,1,5
Judy Olson,,,,,,,0,25,23,1,5
Anne Covey,,,,,,,,0,21,0,5
Mike George,,,,,,,,,0,1,5
Paul P Panepinto,,,,,,,,,,0,5
Total,92,40,38,82,60,46,39,29,29,6,5
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,6
Kevin M Dougherty,14,45,47,4,1,2,0,54,36,38,6
Christine Donohue,,1,44,4,0,1,1,36,31,29,6
David Wecht,,,1,4,0,1,1,35,30,30,6
Judy Olson,,,,0,15,15,0,20,7,5,6
Anne Covey,,,,,2,14,0,16,2,2,6
Mike George,,,,,,0,0,17,3,3,6
Paul P Panepinto,,,,,,,0,0,0,0,6
Christine Hope,,,,,,,,1,36,36,6
Joffie C Pittman,,,,,,,,,0,35,6
Sharon Williams Losier,,,,,,,,,,0,6
Total,92,52,52,23,18,18,1,76,41,41,6
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,7
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,7
Kevin M Dougherty,13,40,39,5,3,4,3,39,31,28,7
David Wecht,,1,37,3,1,2,1,27,27,24,7
Christine Donohue,,,0,4,3,3,1,29,24,22,7
Judy Olson,,,,2,24,22,1,26,5,5,7
Anne Covey,,,,,0,18,1,22,2,2,7
Mike George,,,,,,1,1,18,4,4,7
Paul P Panepinto,,,,,,,0,2,3,2,7
Christine Hope,,,,,,,,2,29,29,7
Joffie C Pittman,,,,,,,,,0,30,7
Sharon Williams Losier,,,,,,,,,,1,7
Total,77,46,45,36,28,28,5,68,36,34,7
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,8
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,8
Kevin M Dougherty,16,49,47,3,1,3,0,48,37,35,8
Christine Donohue,,1,45,1,1,2,0,38,32,33,8
David Wecht,,,0,1,0,1,0,33,32,31,8
Judy Olson,,,,0,21,15,0,22,4,4,8
Anne Covey,,,,,0,15,0,19,3,3,8
Mike George,,,,,,0,0,20,3,3,8
Paul P Panepinto,,,,,,,0,0,0,0,8
Christine Hope,,,,,,,,0,34,35,8
Sharon Williams Losier,,,,,,,,,0,37,8
Joffie C Pittman,,,,,,,,,,0,8
Total,84,54,50,24,21,21,0,73,42,39,8
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,9
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,9
Christine Hope,0,22,21,26,27,24,12,8,7,0,9
Sharon Williams Losier,,0,20,22,22,20,1,0,0,0,9
Joffie C Pittman,,,0,21,21,20,0,0,0,0,9
Kevin M Dougherty,,,,3,24,22,2,0,0,0,9
Christine Donohue,,,,,0,25,3,0,0,0,9
David Wecht,,,,,,0,3,0,0,0,9
Judy Olson,,,,,,,0,8,7,0,9
Mike George,,,,,,,,0,7,0,9
Anne Covey,,,,,,,,,0,0,9
Paul P Panepinto,,,,,,,,,,0,9
Total,38,24,21,31,29,25,14,8,7,0,9
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,10
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,10
Kevin M Dougherty,16,30,27,3,3,2,2,31,29,28,10
Christine Donohue,,3,26,0,1,1,0,22,26,23,10
David Wecht,,,1,0,0,0,1,22,25,22,10
Anne Covey,,,,0,23,21,0,18,6,6,10
Judy Olson,,,,,0,20,0,18,7,7,10
Mike George,,,,,,0,0,18,4,4,10
Paul P Panepinto,,,,,,,0,2,1,1,10
Christine Hope,,,,,,,,1,27,26,10
Joffie C Pittman,,,,,,,,,0,30,10
Sharon Williams Losier,,,,,,,,,,0,10
Total,59,33,29,25,25,24,2,53,33,32,10
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,11
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,11
Kevin M Dougherty,7,42,43,3,2,1,1,44,41,35,11
David Wecht,,2,41,4,3,1,1,34,32,32,11
Christine Donohue,,,0,2,0,2,1,35,34,33,11
Judy Olson,,,,0,11,10,0,13,4,4,11
Mike George,,,,,0,10,1,11,2,2,11
Anne Covey,,,,,,0,1,13,4,4,11
Paul P Panepinto,,,,,,,1,3,1,1,11
Christine Hope,,,,,,,,0,37,36,11
Sharon Williams Losier,,,,,,,,,0,38,11
Joffie C Pittman,,,,,,,,,,1,11
Total,71,49,47,16,14,13,4,58,46,41,11
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,12
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,12
Christine Hope,0,41,42,58,51,41,16,13,11,4,12
Joffie C Pittman,,1,42,45,41,38,2,2,1,3,12
Sharon Williams Losier,,,0,46,40,37,5,3,1,2,12
Kevin M Dougherty,,,,6,49,44,5,4,1,1,12
Christine Donohue,,,,,0,49,4,0,1,4,12
David Wecht,,,,,,0,3,1,0,2,12
Judy Olson,,,,,,,0,11,9,0,12
Anne Covey,,,,,,,,0,9,1,12
Mike George,,,,,,,,,0,1,12
Paul P Panepinto,,,,,,,,,,0,12
Total,79,50,50,79,63,50,19,14,12,5,12
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,13
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,13
Kevin M Dougherty,4,31,25,0,0,0,0,28,28,24,13
David Wecht,,1,27,0,0,0,0,25,28,23,13
Christine Donohue,,,0,0,0,0,0,21,19,18,13
Anne Covey,,,,1,2,1,1,2,1,1,13
Judy Olson,,,,,1,1,1,2,1,1,13
Mike George,,,,,,0,0,1,0,0,13
Paul P Panepinto,,,,,,,0,1,1,1,13
Christine Hope,,,,,,,,0,23,23,13
Sharon Williams Losier,,,,,,,,,0,25,13
Joffie C Pittman,,,,,,,,,,0,13
Total,44,39,28,3,3,1,1,33,33,26,13
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,14
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Christine Hope,Sharon Williams Losier,Joffie C Pittman,14
Kevin M Dougherty,4,19,19,3,1,0,0,21,21,20,14
David Wecht,,0,18,2,0,0,0,19,20,19,14
Christine Donohue,,,0,1,1,0,0,18,18,19,14
Judy Olson,,,,0,5,3,0,8,4,4,14
Anne Covey,,,,,1,3,0,5,2,2,14
Mike George,,,,,,0,0,3,0,0,14
Paul P Panepinto,,,,,,,0,0,0,0,14
Christine Hope,,,,,,,,1,23,23,14
Sharon Williams Losier,,,,,,,,,0,23,14
Joffie C Pittman,,,,,,,,,,0,14
Total,30,22,21,8,6,3,0,29,26,24,14
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,15
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,15
Kevin M Dougherty,2,16,17,0,0,0,0,18,17,17,15
Christine Donohue,,0,16,1,1,0,0,16,16,14,15
David Wecht,,,0,0,0,0,0,16,15,14,15
Judy Olson,,,,0,5,5,0,6,0,0,15
Mike George,,,,,1,4,0,5,0,0,15
Anne Covey,,,,,,0,0,5,0,0,15
Paul P Panepinto,,,,,,,0,0,0,0,15
Christine Hope,,,,,,,,0,15,14,15
Joffie C Pittman,,,,,,,,,0,14,15
Sharon Williams Losier,,,,,,,,,,0,15
Total,26,18,17,6,6,5,0,24,18,17,15
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,16
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,16
Kevin M Dougherty,1,26,24,1,1,1,1,25,24,24,16
David Wecht,,1,23,1,0,0,0,23,22,22,16
Christine Donohue,,,0,0,0,0,1,19,19,19,16
Anne Covey,,,,0,1,1,0,3,1,1,16
Judy Olson,,,,,0,2,0,3,1,1,16
Mike George,,,,,,0,0,2,1,1,16
Paul P Panepinto,,,,,,,0,0,0,0,16
Christine Hope,,,,,,,,1,23,23,16
Joffie C Pittman,,,,,,,,,0,23,16
Sharon Williams Losier,,,,,,,,,,0,16
Total,33,28,24,3,3,2,1,30,24,24,16
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,17
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Christine Hope,Joffie C Pittman,Sharon Williams Losier,17
Kevin M Dougherty,3,19,19,0,1,0,0,26,20,20,17
Christine Donohue,,1,19,0,2,0,0,19,17,18,17
David Wecht,,,0,0,1,0,0,17,17,19,17
Anne Covey,,,,0,0,0,0,2,0,0,17
Judy Olson,,,,,0,0,0,2,2,2,17
Mike George,,,,,,1,0,0,0,0,17
Paul P Panepinto,,,,,,,0,0,0,0,17
Christine Hope,,,,,,,,0,16,18,17
Joffie C Pittman,,,,,,,,,0,18,17
Sharon Williams Losier,,,,,,,,,,0,17
Total,36,24,21,2,2,1,0,31,21,21,17
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,18
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Judy Olson,Anne Covey,Paul P Panepinto,18
Christine Hope,0,25,25,27,22,24,8,8,6,1,18
Joffie C Pittman,,0,25,24,24,24,3,3,2,1,18
Sharon Williams Losier,,,1,23,21,23,2,2,1,1,18
Kevin M Dougherty,,,,1,20,24,5,1,1,0,18
David Wecht,,,,,4,24,0,2,1,1,18
Christine Donohue,,,,,,0,1,1,1,1,18
Mike George,,,,,,,0,6,4,0,18
Judy Olson,,,,,,,,0,5,0,18
Anne Covey,,,,,,,,,0,0,18
Paul P Panepinto,,,,,,,,,,0,18
Total,39,30,29,34,33,30,10,9,7,1,18
,Judge Of The Municipal Court,,,Justice Of The Supreme Court,,,,,,,19
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,19
Christine Hope,0,24,23,26,26,21,10,10,9,1,19
Sharon Williams Losier,,0,23,24,20,21,2,2,1,1,19
Joffie C Pittman,,,0,22,21,21,2,2,1,1,19
Kevin M Dougherty,,,,1,23,23,1,0,0,0,19
Christine Donohue,,,,,0,20,1,1,0,1,19
David Wecht,,,,,,0,1,0,0,0,19
Judy Olson,,,,,,,0,8,9,0,19
Anne Covey,,,,,,,,0,8,1,19
Mike George,,,,,,,,,0,0,19
Paul P Panepinto,,,,,,,,,,0,19
Total,43,27,24,33,29,26,11,10,9,1,19
,Justice Of The Supreme Court,,,,,,,Judge Of The Municipal Court,,,20
