col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Municipal Court,,,Register Of Wills,,All
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,All
Christine Hope,68,703,692,814,374,All
Sharon Williams Losier,,15,699,682,91,All
Joffie C Pittman,,,13,651,92,All
Ronald R Donatucci,,,,94,0,All
Ross Feinberg,,,,,44,All
Total,"1,279",815,780,"1,028",436,All
,Judge Of The Municipal Court,,,Register Of Wills,,1
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,1
Christine Hope,4,44,40,46,29,1
Sharon Williams Losier,,0,39,40,9,1
Joffie C Pittman,,,1,32,9,1
Ronald R Donatucci,,,,6,0,1
Ross Feinberg,,,,,5,1
Total,80,50,43,60,34,1
,Judge Of The Municipal Court,,,Register Of Wills,,2
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,2
Christine Hope,2,24,23,26,9,2
Sharon Williams Losier,,1,21,24,0,2
Joffie C Pittman,,,0,22,0,2
Ronald R Donatucci,,,,2,0,2
Ross Feinberg,,,,,2,2
Total,40,27,23,30,11,2
,Judge Of The Municipal Court,,,Register Of Wills,,3
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,3
Christine Hope,3,60,60,74,31,3
Joffie C Pittman,,1,61,60,7,3
Sharon Williams Losier,,,0,60,5,3
Ronald R Donatucci,,,,10,0,3
Ross Feinberg,,,,,3,3
Total,110,71,69,93,38,3
,Judge Of The Municipal Court,,,Register Of Wills,,4
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,4
Christine Hope,3,42,40,39,23,4
Joffie C Pittman,,1,40,33,8,4
Sharon Williams Losier,,,0,33,7,4
Ronald R Donatucci,,,,8,0,4
Ross Feinberg,,,,,1,4
Total,68,44,43,49,25,4
,Judge Of The Municipal Court,,,Register Of Wills,,5
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,5
Christine Hope,7,38,35,50,34,5
Sharon Williams Losier,,0,33,30,9,5
Joffie C Pittman,,,0,30,7,5
Ronald R Donatucci,,,,5,0,5
Ross Feinberg,,,,,5,5
Total,92,40,38,59,40,5
,Judge Of The Municipal Court,,,Register Of Wills,,6
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,6
Christine Hope,5,36,36,45,24,6
Joffie C Pittman,,1,35,33,5,6
Sharon Williams Losier,,,0,34,5,6
Ronald R Donatucci,,,,9,0,6
Ross Feinberg,,,,,2,6
Total,76,41,41,62,27,6
,Judge Of The Municipal Court,,,Register Of Wills,,7
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,7
Christine Hope,4,29,29,37,26,7
Joffie C Pittman,,1,30,29,5,7
Sharon Williams Losier,,,0,27,6,7
Ronald R Donatucci,,,,10,0,7
Ross Feinberg,,,,,9,7
Total,68,36,34,55,36,7
,Judge Of The Municipal Court,,,Register Of Wills,,8
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,8
Christine Hope,4,34,35,42,25,8
Sharon Williams Losier,,0,37,35,4,8
Joffie C Pittman,,,1,32,3,8
Ronald R Donatucci,,,,9,0,8
Ross Feinberg,,,,,3,8
Total,73,42,39,57,29,8
,Judge Of The Municipal Court,,,Register Of Wills,,9
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,9
Christine Hope,3,22,21,26,9,9
Sharon Williams Losier,,0,20,23,1,9
Joffie C Pittman,,,0,21,0,9
Ronald R Donatucci,,,,0,0,9
Ross Feinberg,,,,,0,9
Total,38,24,21,27,10,9
,Judge Of The Municipal Court,,,Register Of Wills,,10
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,10
Christine Hope,3,27,26,26,24,10
Joffie C Pittman,,0,30,24,9,10
Sharon Williams Losier,,,0,23,9,10
Ronald R Donatucci,,,,9,0,10
Ross Feinberg,,,,,4,10
Total,53,33,32,42,29,10
,Judge Of The Municipal Court,,,Register Of Wills,,11
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,11
Christine Hope,3,37,36,42,12,11
Sharon Williams Losier,,1,38,41,3,11
Joffie C Pittman,,,0,37,3,11
Ronald R Donatucci,,,,3,0,11
Ross Feinberg,,,,,1,11
Total,58,46,41,56,13,11
,Judge Of The Municipal Court,,,Register Of Wills,,12
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,12
Christine Hope,2,41,42,51,25,12
Joffie C Pittman,,2,42,39,8,12
Sharon Williams Losier,,,2,39,8,12
Ronald R Donatucci,,,,4,0,12
Ross Feinberg,,,,,1,12
Total,79,50,50,63,29,12
,Register Of Wills,,Judge Of The Municipal Court,,,13
,Ronald R Donatucci,Ross Feinberg,Christine Hope,Sharon Williams Losier,Joffie C Pittman,13
Ronald R Donatucci,1,0,28,27,22,13
Ross Feinberg,,0,2,1,1,13
Christine Hope,,,2,23,23,13
Sharon Williams Losier,,,,3,25,13
Joffie C Pittman,,,,,1,13
Total,35,2,33,33,26,13
,Judge Of The Municipal Court,,,Register Of Wills,,14
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Ronald R Donatucci,Ross Feinberg,14
Christine Hope,1,23,23,25,3,14
Sharon Williams Losier,,2,23,24,0,14
Joffie C Pittman,,,0,24,0,14
Ronald R Donatucci,,,,2,0,14
Ross Feinberg,,,,,0,14
Total,29,26,24,29,3,14
,Judge Of The Municipal Court,,,Register Of Wills,,15
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,15
Christine Hope,1,15,14,17,6,15
Joffie C Pittman,,0,14,18,0,15
Sharon Williams Losier,,,0,17,0,15
Ronald R Donatucci,,,,1,0,15
Ross Feinberg,,,,,0,15
Total,24,18,17,24,6,15
,Judge Of The Municipal Court,,,Register Of Wills,,16
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,16
Christine Hope,1,23,23,25,4,16
Joffie C Pittman,,0,23,23,1,16
Sharon Williams Losier,,,0,23,1,16
Ronald R Donatucci,,,,1,0,16
Ross Feinberg,,,,,0,16
Total,30,24,24,28,4,16
,Register Of Wills,,Judge Of The Municipal Court,,,17
,Ronald R Donatucci,Ross Feinberg,Christine Hope,Joffie C Pittman,Sharon Williams Losier,17
Ronald R Donatucci,1,0,27,19,20,17
Ross Feinberg,,0,3,1,1,17
Christine Hope,,,1,16,18,17
Joffie C Pittman,,,,1,18,17
Sharon Williams Losier,,,,,0,17
Total,33,3,31,21,21,17
,Judge Of The Municipal Court,,,Register Of Wills,,18
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Ronald R Donatucci,Ross Feinberg,18
Christine Hope,1,25,25,28,10,18
Joffie C Pittman,,1,25,25,4,18
Sharon Williams Losier,,,1,25,3,18
Ronald R Donatucci,,,,0,0,18
Ross Feinberg,,,,,0,18
Total,39,30,29,34,11,18
,Judge Of The Municipal Court,,,Register Of Wills,,19
