col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 10th District,Council At Large,,,,,,,,,,,,,,All
,Brian J O Neill,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Allan Domb,Helen Gym,Derek S Green,William K Greenlee,David Oh,Blondell Reynolds Brown,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Brian J O Neill,209,"8,526","8,515","7,602","4,282","3,402","3,154","3,378","6,157","2,394","5,600",381,288,256,86,All
Al Taubenberger,,439,"6,924","6,579","2,349","1,358","1,094","1,464","5,449",697,"5,303",224,138,137,32,All
Dennis M O Brien,,,412,"6,493","1,967","1,301","1,134","1,495","5,755",648,"4,925",153,138,123,32,All
Daniel Tinney,,,,563,"1,843","1,166",967,"1,076","4,998",571,"5,164",157,110,97,31,All
Allan Domb,,,,,478,"6,368","6,144","6,168","1,082","5,377",769,291,106,70,27,All
Helen Gym,,,,,,296,"5,805","5,714",727,"5,162",709,355,227,123,56,All
Derek S Green,,,,,,,397,"5,842",508,"5,444",523,199,121,61,22,All
William K Greenlee,,,,,,,,175,754,"5,446",389,148,119,66,32,All
David Oh,,,,,,,,,150,435,"4,362",77,88,106,20,All
Blondell Reynolds Brown,,,,,,,,,,204,218,87,100,61,25,All
Terry Tracy,,,,,,,,,,,44,184,69,69,13,All
Andrew C Stober,,,,,,,,,,,,8,161,111,69,All
Kristin Combs,,,,,,,,,,,,,9,175,90,All
Sheila E Armstrong,,,,,,,,,,,,,,12,66,All
John Staggs,,,,,,,,,,,,,,,3,All
Total,"14,273","10,564","10,355","9,611","9,531","8,203","7,913","7,905","7,166","6,591","6,390",634,472,369,143,All
