col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Helen Gym,Allan Domb,David Oh,Terry Tracy,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Kristin Combs,John Staggs,Sheila E Armstrong,1
Kevin M Dougherty,8,144,138,2,1,0,0,149,150,134,134,131,9,2,0,2,0,1,2,0,0,1
Christine Donohue,,0,135,3,0,1,0,136,137,130,132,126,6,2,1,3,1,0,1,1,0,1
David Wecht,,,0,0,1,0,0,132,134,126,125,125,5,2,0,1,0,1,1,0,0,1
Judy Olson,,,,0,2,3,0,2,2,1,2,3,2,2,1,0,2,1,0,0,0,1
Anne Covey,,,,,0,2,0,1,2,1,0,2,2,2,2,0,2,3,0,0,0,1
Mike George,,,,,,0,0,1,1,0,1,2,2,1,1,0,2,1,0,0,0,1
Paul P Panepinto,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Blondell Reynolds Brown,,,,,,,,1,140,132,134,129,8,2,0,2,1,1,1,0,0,1
Derek S Green,,,,,,,,,0,135,132,130,7,2,0,2,0,1,2,0,0,1
William K Greenlee,,,,,,,,,,0,129,129,4,1,1,2,0,1,0,1,0,1
Helen Gym,,,,,,,,,,,0,126,4,2,0,2,1,0,1,0,0,1
Allan Domb,,,,,,,,,,,,1,5,0,0,0,1,1,0,0,0,1
David Oh,,,,,,,,,,,,,1,3,2,0,3,2,1,0,0,1
Terry Tracy,,,,,,,,,,,,,,0,2,0,2,2,0,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,0,1,2,2,0,1,0,1
Andrew C Stober,,,,,,,,,,,,,,,,0,0,0,1,1,0,1
Daniel Tinney,,,,,,,,,,,,,,,,,0,2,0,0,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,,,,,,,0,0,0,1
John Staggs,,,,,,,,,,,,,,,,,,,,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,,,,,,,,0,1
Total,188,153,144,6,4,3,0,159,159,143,141,139,13,5,3,3,3,3,2,1,0,1
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,2
