col_1,col_2,col_3,col_4,col_5,division
,Judge Of The Superior Court,,District Council 8th District,,All
,Alice Beck Dubow,Emil Giordano,Cindy Bass,Michael Galganski,All
Alice Beck Dubow,29,0,461,2,All
Emil Giordano,,6,2,1,All
Cindy Bass,,,23,0,All
Michael Galganski,,,,0,All
Total,492,9,486,3,All
,Judge Of The Superior Court,,District Council 8th District,,13
,Alice Beck Dubow,Emil Giordano,Cindy Bass,Michael Galganski,13
Alice Beck Dubow,13,0,174,1,13
Emil Giordano,,1,2,0,13
Cindy Bass,,,10,0,13
Michael Galganski,,,,0,13
Total,188,3,186,1,13
,Judge Of The Superior Court,,District Council 8th District,,17
,Alice Beck Dubow,Emil Giordano,Cindy Bass,Michael Galganski,17
Alice Beck Dubow,4,0,106,1,17
Emil Giordano,,2,0,0,17
Cindy Bass,,,5,0,17
Michael Galganski,,,,0,17
Total,111,2,111,1,17
,District Council 8th District,,Judge Of The Superior Court,,20
,Cindy Bass,Michael Galganski,Alice Beck Dubow,Emil Giordano,20
Cindy Bass,4,0,118,0,20
Michael Galganski,,0,0,0,20
Alice Beck Dubow,,,3,0,20
Emil Giordano,,,,3,20
Total,122,0,121,3,20
,Judge Of The Superior Court,,District Council 8th District,,21
,Alice Beck Dubow,Emil Giordano,Cindy Bass,Michael Galganski,21
Alice Beck Dubow,9,0,63,0,21
Emil Giordano,,0,0,1,21
Cindy Bass,,,4,0,21
Michael Galganski,,,,0,21
Total,72,1,67,1,21
