col_1,col_2,col_3,col_4,col_5,division
,District Council 1st District,City Commissioners,,,All
,Mark F Squilla,Lisa M Deeley,Anthony Clark,Al Schmidt,All
Mark F Squilla,14,97,87,18,All
Lisa M Deeley,,4,74,11,All
Anthony Clark,,,1,5,All
Al Schmidt,,,,26,All
Total,132,107,91,47,All
,District Council 1st District,City Commissioners,,,5
,Mark F Squilla,Lisa M Deeley,Anthony Clark,Al Schmidt,5
Mark F Squilla,14,97,87,18,5
Lisa M Deeley,,4,74,11,5
Anthony Clark,,,1,5,5
Al Schmidt,,,,26,5
Total,132,107,91,47,5
