col_1,col_2,col_3,col_4,division
,District Council 6th District,Sheriff,,All
,Bobby Henon,Christopher Sawyer,Jewell Williams,All
Bobby Henon,364,601,864,All
Christopher Sawyer,,509,0,All
Jewell Williams,,,59,All
Total,"1,829","1,110",923,All
,District Council 6th District,Sheriff,,1
,Bobby Henon,Jewell Williams,Christopher Sawyer,1
Bobby Henon,22,64,14,1
Jewell Williams,,5,0,1
Christopher Sawyer,,,28,1
Total,100,69,42,1
,District Council 6th District,Sheriff,,2
,Bobby Henon,Christopher Sawyer,Jewell Williams,2
Bobby Henon,31,53,87,2
Christopher Sawyer,,44,0,2
Jewell Williams,,,5,2
Total,171,97,92,2
,District Council 6th District,Sheriff,,3
,Bobby Henon,Jewell Williams,Christopher Sawyer,3
Bobby Henon,14,55,32,3
Jewell Williams,,4,0,3
Christopher Sawyer,,,19,3
Total,101,59,51,3
,District Council 6th District,Sheriff,,4
,Bobby Henon,Christopher Sawyer,Jewell Williams,4
Bobby Henon,21,41,50,4
Christopher Sawyer,,25,0,4
Jewell Williams,,,3,4
Total,112,66,53,4
,District Council 6th District,Sheriff,,5
,Bobby Henon,Christopher Sawyer,Jewell Williams,5
Bobby Henon,21,67,68,5
Christopher Sawyer,,36,0,5
Jewell Williams,,,2,5
Total,156,103,70,5
,District Council 6th District,Sheriff,,6
,Bobby Henon,Christopher Sawyer,Jewell Williams,6
Bobby Henon,33,45,33,6
Christopher Sawyer,,31,0,6
Jewell Williams,,,2,6
Total,111,76,35,6
,District Council 6th District,Sheriff,,7
,Bobby Henon,Jewell Williams,Christopher Sawyer,7
Bobby Henon,21,52,30,7
Jewell Williams,,8,0,7
Christopher Sawyer,,,28,7
Total,103,60,58,7
,District Council 6th District,Sheriff,,8
,Bobby Henon,Christopher Sawyer,Jewell Williams,8
Bobby Henon,22,33,42,8
Christopher Sawyer,,37,0,8
Jewell Williams,,,3,8
Total,97,70,45,8
,District Council 6th District,Sheriff,,9
,Bobby Henon,Jewell Williams,Christopher Sawyer,9
Bobby Henon,12,39,21,9
Jewell Williams,,1,0,9
Christopher Sawyer,,,17,9
Total,72,40,38,9
,District Council 6th District,Sheriff,,10
,Bobby Henon,Christopher Sawyer,Jewell Williams,10
Bobby Henon,20,35,30,10
Christopher Sawyer,,17,0,10
Jewell Williams,,,1,10
Total,85,52,31,10
,District Council 6th District,Sheriff,,11
,Bobby Henon,Christopher Sawyer,Jewell Williams,11
Bobby Henon,17,35,31,11
Christopher Sawyer,,31,0,11
Jewell Williams,,,3,11
Total,83,66,34,11
,District Council 6th District,Sheriff,,12
,Bobby Henon,Christopher Sawyer,Jewell Williams,12
Bobby Henon,10,20,22,12
Christopher Sawyer,,12,0,12
Jewell Williams,,,2,12
Total,52,32,24,12
,District Council 6th District,Sheriff,,13
,Bobby Henon,Christopher Sawyer,Jewell Williams,13
Bobby Henon,22,32,49,13
Christopher Sawyer,,32,0,13
Jewell Williams,,,3,13
Total,103,64,52,13
,District Council 6th District,Sheriff,,14
,Bobby Henon,Christopher Sawyer,Jewell Williams,14
Bobby Henon,11,32,30,14
Christopher Sawyer,,27,0,14
Jewell Williams,,,2,14
Total,73,59,32,14
,District Council 6th District,Sheriff,,15
,Bobby Henon,Jewell Williams,Christopher Sawyer,15
Bobby Henon,13,66,12,15
Jewell Williams,,3,0,15
Christopher Sawyer,,,29,15
Total,91,69,41,15
,District Council 6th District,Sheriff,,16
,Bobby Henon,Christopher Sawyer,Jewell Williams,16
Bobby Henon,19,35,53,16
Christopher Sawyer,,23,0,16
Jewell Williams,,,3,16
Total,107,58,56,16
,District Council 6th District,Sheriff,,17
,Bobby Henon,Christopher Sawyer,Jewell Williams,17
Bobby Henon,21,22,36,17
Christopher Sawyer,,23,0,17
Jewell Williams,,,4,17
Total,79,45,40,17
,District Council 6th District,Sheriff,,18
,Bobby Henon,Christopher Sawyer,Jewell Williams,18
Bobby Henon,34,42,57,18
Christopher Sawyer,,50,0,18
Jewell Williams,,,5,18
Total,133,92,62,18
