col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,1
,Ken Powell,Mia Roberts Perez,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Daine Grey Jr,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,Jewell Williams,Christopher Sawyer,1
Ken Powell,3,70,70,70,70,68,62,64,60,59,59,52,12,67,10,1
Mia Roberts Perez,,2,70,68,68,67,59,60,58,56,57,50,10,66,7,1
Tracy B Roman,,,1,68,68,68,59,61,58,59,58,51,11,64,7,1
Abbe Fletman,,,,0,69,68,57,60,59,57,57,50,10,62,9,1
Kai Scott,,,,,0,68,60,60,59,57,57,50,12,62,9,1
Lyris Younge,,,,,,0,59,60,60,57,58,51,12,61,7,1
Daine Grey Jr,,,,,,,0,65,62,61,60,53,12,52,12,1
Stephanie M Sawyer,,,,,,,,0,62,61,61,54,12,53,10,1
Michael Fanning,,,,,,,,,0,59,60,53,11,53,10,1
Chris Mallios,,,,,,,,,,0,60,52,10,49,8,1
Scott Diclaudio,,,,,,,,,,,0,52,10,50,7,1
Rainy Papademetriou,,,,,,,,,,,,0,4,47,4,1
Vincent Furlong,,,,,,,,,,,,,1,6,19,1
Jewell Williams,,,,,,,,,,,,,,6,0,1
Christopher Sawyer,,,,,,,,,,,,,,,1,1
Total,85,78,77,75,73,71,68,68,66,63,61,54,27,84,30,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,2
,Abbe Fletman,Ken Powell,Tracy B Roman,Kai Scott,Stephanie M Sawyer,Vincent Furlong,Lyris Younge,Mia Roberts Perez,Chris Mallios,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Christopher Sawyer,Jewell Williams,2
Abbe Fletman,1,39,39,41,39,13,40,37,32,34,32,32,29,9,32,2
Ken Powell,,1,36,39,36,15,36,31,34,36,32,30,30,9,34,2
Tracy B Roman,,,0,38,39,14,37,36,33,31,30,32,28,12,28,2
Kai Scott,,,,0,38,13,37,34,33,34,31,33,29,9,29,2
Stephanie M Sawyer,,,,,0,15,36,35,36,37,34,35,31,12,28,2
Vincent Furlong,,,,,,0,13,10,15,12,11,14,9,37,7,2
