col_1,col_2,division
,District Council 5th District,1
,Darrell L Clarke,1
Darrell L Clarke,59,1
Total,59,1
,District Council 5th District,2
,Darrell L Clarke,2
Darrell L Clarke,80,2
Total,80,2
,District Council 5th District,3
,Darrell L Clarke,3
Darrell L Clarke,58,3
Total,58,3
,District Council 5th District,4
,Darrell L Clarke,4
Darrell L Clarke,57,4
Total,57,4
,District Council 5th District,5
,Darrell L Clarke,5
Darrell L Clarke,60,5
Total,60,5
,District Council 5th District,6
,Darrell L Clarke,6
Darrell L Clarke,47,6
Total,47,6
,District Council 5th District,7
,Darrell L Clarke,7
Darrell L Clarke,78,7
Total,78,7
,District Council 5th District,8
,Darrell L Clarke,8
Darrell L Clarke,88,8
Total,88,8
,District Council 5th District,9
,Darrell L Clarke,9
Darrell L Clarke,34,9
Total,34,9
,District Council 5th District,10
,Darrell L Clarke,10
Darrell L Clarke,33,10
Total,33,10
,District Council 5th District,11
,Darrell L Clarke,11
Darrell L Clarke,75,11
Total,75,11
,District Council 5th District,12
,Darrell L Clarke,12
Darrell L Clarke,27,12
Total,27,12
,District Council 5th District,13
,Darrell L Clarke,13
Darrell L Clarke,88,13
Total,88,13
,District Council 5th District,14
,Darrell L Clarke,14
Darrell L Clarke,35,14
Total,35,14
,District Council 5th District,All
,Darrell L Clarke,All
Darrell L Clarke,819,All
Total,819,All
