col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,division
,Justice Of The Supreme Court,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Paul P Panepinto,Judy Olson,Anne Covey,Mike George,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,Kristin Combs,Daniel Tinney,Terry Tracy,David Oh,Dennis M O Brien,Al Taubenberger,Sheila E Armstrong,John Staggs,1
Kevin M Dougherty,28,90,83,8,3,3,1,73,66,61,57,51,35,17,17,11,10,7,7,8,5,1
Christine Donohue,,1,88,4,3,2,1,77,61,62,56,54,29,20,5,11,7,5,4,9,5,1
David Wecht,,,0,3,4,2,2,74,60,58,51,50,29,19,3,8,5,4,4,8,4,1
Paul P Panepinto,,,,2,0,1,1,2,0,2,1,0,5,3,2,2,1,1,1,2,2,1
Judy Olson,,,,,0,4,4,4,2,1,0,0,2,2,4,6,5,7,5,0,0,1
Anne Covey,,,,,,0,3,1,2,1,1,1,0,0,5,4,4,5,4,1,0,1
Mike George,,,,,,,1,2,2,1,1,1,2,0,3,2,2,3,4,0,0,1
Helen Gym,,,,,,,,0,60,59,54,50,24,18,2,8,5,4,3,7,4,1
Allan Domb,,,,,,,,,0,52,48,51,15,7,3,4,5,3,3,1,2,1
Derek S Green,,,,,,,,,,0,51,51,11,10,0,5,1,1,2,1,2,1
Blondell Reynolds Brown,,,,,,,,,,,0,46,9,10,1,2,1,1,2,4,1,1
William K Greenlee,,,,,,,,,,,,0,4,6,0,1,2,2,2,1,1,1
Andrew C Stober,,,,,,,,,,,,,0,11,9,6,2,0,1,7,3,1
Kristin Combs,,,,,,,,,,,,,,0,0,3,1,1,0,9,6,1
Daniel Tinney,,,,,,,,,,,,,,,0,7,6,6,6,1,0,1
Terry Tracy,,,,,,,,,,,,,,,,0,7,7,6,2,0,1
David Oh,,,,,,,,,,,,,,,,,0,8,5,0,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,,0,6,0,0,1
