col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,Helen Gym,David Oh,Daniel Tinney,Al Taubenberger,Dennis M O Brien,Terry Tracy,Sheila E Armstrong,Andrew C Stober,Kristin Combs,John Staggs,Mia Roberts Perez,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,Michael Fanning,Chris Mallios,Scott Diclaudio,Vincent Furlong,All
Blondell Reynolds Brown,31,"1,141","1,129","1,161","1,123",35,4,8,9,8,8,4,4,3,"1,163","1,152","1,151","1,127","1,120","1,098",977,964,952,948,950,936,35,All
Derek S Green,,18,"1,123","1,141","1,112",30,5,8,10,7,8,4,4,3,"1,129","1,154","1,121","1,110","1,105","1,078",965,950,939,939,941,932,34,All
Allan Domb,,,16,"1,132","1,117",38,5,11,11,5,6,5,2,1,"1,120","1,110","1,113","1,102","1,095","1,084",957,936,939,935,937,927,37,All
William K Greenlee,,,,5,"1,107",32,4,12,9,6,8,4,2,2,"1,133","1,134","1,130","1,111","1,116","1,095",969,952,945,945,943,933,34,All
Helen Gym,,,,,8,37,5,13,8,6,10,7,6,4,"1,121","1,103","1,106","1,094","1,092","1,071",968,957,945,938,940,924,40,All
David Oh,,,,,,6,41,46,43,45,7,6,6,4,50,39,43,37,33,37,43,33,34,31,31,28,52,All
Daniel Tinney,,,,,,,9,38,38,37,1,0,1,1,15,6,8,5,5,7,6,7,5,6,7,5,41,All
Al Taubenberger,,,,,,,,2,38,37,1,2,2,1,17,16,16,14,13,12,19,17,12,12,12,11,41,All
Dennis M O Brien,,,,,,,,,0,38,1,2,2,0,15,14,12,14,10,13,12,15,13,13,13,11,45,All
Terry Tracy,,,,,,,,,,1,0,2,1,0,11,9,10,5,9,4,10,7,6,4,7,4,40,All
Sheila E Armstrong,,,,,,,,,,,0,8,7,7,12,12,11,11,12,11,14,12,12,11,11,9,5,All
Andrew C Stober,,,,,,,,,,,,1,7,5,10,8,10,8,9,8,9,7,6,7,6,5,6,All
Kristin Combs,,,,,,,,,,,,,1,4,9,7,9,5,8,6,9,7,6,7,6,5,3,All
John Staggs,,,,,,,,,,,,,,1,7,6,4,6,5,5,6,6,6,5,5,5,2,All
Mia Roberts Perez,,,,,,,,,,,,,,,33,"1,144","1,162","1,137","1,133","1,115",986,974,968,955,965,945,41,All
Ken Powell,,,,,,,,,,,,,,,,19,"1,147","1,133","1,132","1,123",976,967,961,963,964,944,40,All
Tracy B Roman,,,,,,,,,,,,,,,,,8,"1,126","1,130","1,116",980,970,959,956,960,943,38,All
Kai Scott,,,,,,,,,,,,,,,,,,3,"1,120","1,114",975,965,960,954,954,942,39,All
Lyris Younge,,,,,,,,,,,,,,,,,,,7,"1,106",965,962,959,950,957,940,32,All
Abbe Fletman,,,,,,,,,,,,,,,,,,,,4,951,951,947,949,947,932,33,All
Stephanie M Sawyer,,,,,,,,,,,,,,,,,,,,,0,976,968,966,961,944,43,All
Daine Grey Jr,,,,,,,,,,,,,,,,,,,,,,1,966,963,962,944,34,All
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,2,960,962,943,34,All
Michael Fanning,,,,,,,,,,,,,,,,,,,,,,,,0,955,941,36,All
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,0,949,33,All
Scott Diclaudio,,,,,,,,,,,,,,,,,,,,,,,,,,0,27,All
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,2,All
Total,"1,342","1,311","1,252","1,249","1,215",113,63,60,56,52,20,17,14,12,"1,318","1,312","1,260","1,220","1,201","1,165","1,034","1,013",990,989,983,971,91,All
,Council At Large,,,,,,,,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Derek S Green,Blondell Reynolds Brown,Helen Gym,Allan Domb,William K Greenlee,David Oh,Dennis M O Brien,Al Taubenberger,Andrew C Stober,Daniel Tinney,Terry Tracy,John Staggs,Kristin Combs,Sheila E Armstrong,Mia Roberts Perez,Kai Scott,Ken Powell,Lyris Younge,Tracy B Roman,Abbe Fletman,Stephanie M Sawyer,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Chris Mallios,Scott Diclaudio,Vincent Furlong,1
Derek S Green,0,52,53,49,48,4,2,0,0,1,1,0,0,0,53,53,50,53,51,49,43,42,40,40,40,39,4,1
Blondell Reynolds Brown,,1,51,49,48,3,1,0,0,0,1,0,0,0,50,50,51,52,49,48,41,40,39,39,39,38,3,1
Helen Gym,,,0,49,46,4,1,0,0,1,0,0,0,0,51,51,51,51,50,47,42,40,39,39,39,39,4,1
Allan Domb,,,,2,44,3,0,1,0,1,0,0,0,0,47,48,48,48,48,46,39,37,37,37,37,37,3,1
William K Greenlee,,,,,0,2,1,0,0,0,1,0,0,0,46,49,48,49,46,45,38,38,38,37,38,37,3,1
David Oh,,,,,,0,0,1,0,1,0,0,0,0,4,4,3,3,4,3,4,3,3,4,3,3,2,1
Dennis M O Brien,,,,,,,0,0,0,0,1,0,0,0,2,2,1,1,0,1,2,2,1,1,1,0,0,1
Al Taubenberger,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Andrew C Stober,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Daniel Tinney,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
Terry Tracy,,,,,,,,,,,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1
John Staggs,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
