col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kenyatta Johnson,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,1
Kenyatta Johnson,5,47,45,42,41,38,40,29,25,27,24,23,24,3,1
Ken Powell,,2,44,45,44,43,44,34,30,31,28,28,25,2,1
Tracy B Roman,,,1,45,42,42,44,30,29,29,27,27,25,2,1
Mia Roberts Perez,,,,0,45,43,43,31,30,31,28,27,24,2,1
Kai Scott,,,,,1,43,42,31,30,30,28,27,24,2,1
Abbe Fletman,,,,,,0,42,29,30,28,28,28,25,2,1
Lyris Younge,,,,,,,0,30,29,28,27,27,25,2,1
Stephanie M Sawyer,,,,,,,,0,30,31,28,28,25,2,1
Chris Mallios,,,,,,,,,0,29,28,28,25,2,1
Daine Grey Jr,,,,,,,,,,0,28,27,24,2,1
Michael Fanning,,,,,,,,,,,0,27,24,2,1
Rainy Papademetriou,,,,,,,,,,,,0,24,2,1
Scott Diclaudio,,,,,,,,,,,,,0,0,1
Vincent Furlong,,,,,,,,,,,,,,4,1
Total,62,55,51,49,48,45,45,34,31,31,28,28,27,7,1
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,2
,Kenyatta Johnson,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Michael Fanning,Daine Grey Jr,Rainy Papademetriou,Stephanie M Sawyer,Chris Mallios,Scott Diclaudio,Vincent Furlong,2
Kenyatta Johnson,17,82,79,78,81,76,77,68,64,64,66,63,63,3,2
Ken Powell,,0,79,79,76,78,76,69,66,67,66,67,66,3,2
Mia Roberts Perez,,,0,79,79,80,78,69,69,69,67,68,67,4,2
Tracy B Roman,,,,2,76,80,78,69,67,68,67,68,67,4,2
Kai Scott,,,,,0,77,75,66,64,64,63,63,63,2,2
Abbe Fletman,,,,,,1,77,67,66,67,65,67,66,4,2
Lyris Younge,,,,,,,0,69,68,67,67,67,67,4,2
Michael Fanning,,,,,,,,0,68,68,68,68,67,5,2
Daine Grey Jr,,,,,,,,,0,67,66,67,67,3,2
Rainy Papademetriou,,,,,,,,,,0,66,68,67,4,2
Stephanie M Sawyer,,,,,,,,,,,0,66,65,3,2
Chris Mallios,,,,,,,,,,,,0,67,4,2
Scott Diclaudio,,,,,,,,,,,,,0,3,2
Vincent Furlong,,,,,,,,,,,,,,2,2
Total,116,88,86,86,85,83,82,73,69,69,69,68,67,7,2
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
,Kenyatta Johnson,Tracy B Roman,Mia Roberts Perez,Kai Scott,Lyris Younge,Ken Powell,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Scott Diclaudio,Vincent Furlong,3
Kenyatta Johnson,17,106,102,100,100,98,99,86,86,85,85,83,83,1,3
Tracy B Roman,,1,106,103,101,100,101,86,86,85,84,84,84,1,3
Mia Roberts Perez,,,0,102,101,99,100,86,85,85,84,83,83,1,3
Kai Scott,,,,0,99,97,100,84,85,84,83,84,83,1,3
Lyris Younge,,,,,1,96,99,83,84,82,84,82,81,1,3
Ken Powell,,,,,,0,98,84,84,84,83,83,83,1,3
Abbe Fletman,,,,,,,0,82,83,82,82,82,81,1,3
Stephanie M Sawyer,,,,,,,,0,85,85,85,85,85,1,3
Michael Fanning,,,,,,,,,0,85,85,84,83,1,3
Chris Mallios,,,,,,,,,,0,84,84,84,1,3
Daine Grey Jr,,,,,,,,,,,0,84,83,1,3
Rainy Papademetriou,,,,,,,,,,,,0,84,1,3
Scott Diclaudio,,,,,,,,,,,,,0,0,3
Vincent Furlong,,,,,,,,,,,,,,2,3
Total,137,114,110,108,107,105,104,88,87,86,86,85,85,3,3
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Kenyatta Johnson,Ken Powell,Tracy B Roman,Lyris Younge,Mia Roberts Perez,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,4
Kenyatta Johnson,14,81,79,73,73,73,72,64,61,61,59,59,59,6,4
Ken Powell,,1,75,74,72,67,72,61,61,62,60,59,60,5,4
Tracy B Roman,,,0,74,72,69,73,61,62,62,60,60,60,5,4
Lyris Younge,,,,0,72,67,71,61,61,62,60,59,60,6,4
Mia Roberts Perez,,,,,0,67,69,61,61,61,60,60,60,4,4
Kai Scott,,,,,,0,68,58,56,57,56,55,57,2,4
Abbe Fletman,,,,,,,0,59,60,61,59,58,60,3,4
Stephanie M Sawyer,,,,,,,,0,60,59,58,58,58,2,4
Michael Fanning,,,,,,,,,0,61,59,59,59,4,4
Scott Diclaudio,,,,,,,,,,0,60,59,60,4,4
Chris Mallios,,,,,,,,,,,0,58,59,3,4
Daine Grey Jr,,,,,,,,,,,,0,58,3,4
Rainy Papademetriou,,,,,,,,,,,,,0,2,4
Vincent Furlong,,,,,,,,,,,,,,1,4
Total,112,85,82,78,77,75,74,65,62,62,60,60,60,7,4
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Kenyatta Johnson,Ken Powell,Tracy B Roman,Kai Scott,Lyris Younge,Mia Roberts Perez,Abbe Fletman,Chris Mallios,Michael Fanning,Scott Diclaudio,Stephanie M Sawyer,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,5
Kenyatta Johnson,8,63,59,58,57,57,56,49,48,48,48,46,46,6,5
Ken Powell,,0,57,57,55,57,57,49,50,47,50,48,48,4,5
Tracy B Roman,,,1,56,56,56,56,46,47,47,46,45,45,4,5
Kai Scott,,,,0,56,57,56,48,48,46,48,46,46,4,5
Lyris Younge,,,,,2,57,55,47,47,46,46,45,45,3,5
Mia Roberts Perez,,,,,,0,57,49,49,47,48,47,47,4,5
Abbe Fletman,,,,,,,0,49,49,47,48,47,47,4,5
Chris Mallios,,,,,,,,0,49,46,48,47,46,3,5
Michael Fanning,,,,,,,,,0,47,49,48,47,4,5
Scott Diclaudio,,,,,,,,,,1,46,45,45,5,5
Stephanie M Sawyer,,,,,,,,,,,0,47,46,3,5
Daine Grey Jr,,,,,,,,,,,,0,46,3,5
Rainy Papademetriou,,,,,,,,,,,,,0,4,5
Vincent Furlong,,,,,,,,,,,,,,4,5
Total,85,66,63,62,62,60,59,51,50,50,50,48,48,10,5
,District Council 2nd District,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Kenyatta Johnson,Ken Powell,Mia Roberts Perez,Lyris Younge,Kai Scott,Tracy B Roman,Abbe Fletman,Stephanie M Sawyer,Chris Mallios,Daine Grey Jr,Michael Fanning,Scott Diclaudio,Rainy Papademetriou,Vincent Furlong,6
Kenyatta Johnson,8,93,87,89,83,84,81,72,67,69,67,66,65,6,6
Ken Powell,,1,84,85,81,84,81,69,68,69,67,67,66,5,6
Mia Roberts Perez,,,2,86,82,83,80,72,69,68,68,66,66,5,6
Lyris Younge,,,,0,84,84,83,71,69,69,69,66,66,4,6
Kai Scott,,,,,2,80,80,66,66,67,66,65,65,4,6
