col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Council At Large,,,,,,,,,,,,,,District Council 3rd District,1
,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Terry Tracy,Dennis M O Brien,David Oh,Al Taubenberger,Daniel Tinney,John Staggs,Sheila E Armstrong,Jannie L Blackwell,1
Helen Gym,4,45,43,41,34,32,11,6,1,2,3,1,6,1,43,1
Derek S Green,,0,45,34,34,18,7,2,3,3,0,0,2,1,37,1
William K Greenlee,,,1,35,34,15,8,0,2,4,0,0,2,1,35,1
Allan Domb,,,,1,29,13,3,5,1,2,2,0,2,1,35,1
Blondell Reynolds Brown,,,,,2,9,3,0,3,2,0,0,0,1,33,1
Andrew C Stober,,,,,,0,10,5,3,1,3,1,5,2,12,1
Kristin Combs,,,,,,,0,0,1,1,0,0,5,3,7,1
Terry Tracy,,,,,,,,0,8,8,10,8,1,0,6,1
Dennis M O Brien,,,,,,,,,1,8,8,8,1,1,4,1
David Oh,,,,,,,,,,0,8,8,0,1,5,1
Al Taubenberger,,,,,,,,,,,0,9,0,0,3,1
Daniel Tinney,,,,,,,,,,,,0,0,0,2,1
John Staggs,,,,,,,,,,,,,0,2,6,1
Sheila E Armstrong,,,,,,,,,,,,,,0,3,1
Jannie L Blackwell,,,,,,,,,,,,,,,1,1
Total,75,54,53,49,44,36,15,14,13,12,11,9,8,4,58,1
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,2
,Jannie L Blackwell,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Andrew C Stober,David Oh,Sheila E Armstrong,Kristin Combs,John Staggs,Terry Tracy,Dennis M O Brien,Daniel Tinney,Al Taubenberger,2
Jannie L Blackwell,7,62,60,60,51,50,8,6,4,4,3,1,1,1,0,2
Helen Gym,,1,63,59,57,55,11,5,4,3,2,3,2,1,0,2
Derek S Green,,,0,57,56,55,6,5,0,3,1,2,1,1,0,2
Blondell Reynolds Brown,,,,0,52,52,3,5,2,1,2,0,0,0,0,2
William K Greenlee,,,,,0,48,5,3,1,3,0,0,0,0,0,2
Allan Domb,,,,,,0,2,4,1,0,1,2,1,1,0,2
Andrew C Stober,,,,,,,0,2,4,3,1,3,1,0,0,2
David Oh,,,,,,,,1,2,1,2,0,0,0,0,2
Sheila E Armstrong,,,,,,,,,0,1,2,1,1,0,0,2
Kristin Combs,,,,,,,,,,0,1,0,0,0,0,2
John Staggs,,,,,,,,,,,0,0,0,0,0,2
Terry Tracy,,,,,,,,,,,,0,1,0,0,2
Dennis M O Brien,,,,,,,,,,,,,0,1,0,2
Daniel Tinney,,,,,,,,,,,,,,0,0,2
Al Taubenberger,,,,,,,,,,,,,,,0,2
Total,80,75,68,67,58,57,12,9,5,4,3,3,2,1,0,2
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,3
,Jannie L Blackwell,Blondell Reynolds Brown,Allan Domb,Derek S Green,Helen Gym,William K Greenlee,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,Sheila E Armstrong,John Staggs,3
Jannie L Blackwell,9,95,79,83,79,77,5,2,3,2,1,2,1,2,0,3
Blondell Reynolds Brown,,1,83,85,83,81,4,1,4,1,0,4,1,2,0,3
Allan Domb,,,1,78,80,80,1,1,2,0,1,2,0,1,0,3
Derek S Green,,,,0,78,80,4,1,2,1,2,3,0,1,0,3
Helen Gym,,,,,1,80,2,0,3,0,0,2,0,1,0,3
William K Greenlee,,,,,,0,3,1,1,1,2,1,0,1,0,3
David Oh,,,,,,,0,3,0,4,3,0,3,0,0,3
Al Taubenberger,,,,,,,,0,0,3,3,0,3,0,0,3
Andrew C Stober,,,,,,,,,0,0,0,3,0,1,0,3
Daniel Tinney,,,,,,,,,,0,3,0,3,0,0,3
Dennis M O Brien,,,,,,,,,,,0,0,2,0,0,3
Kristin Combs,,,,,,,,,,,,0,0,1,0,3
Terry Tracy,,,,,,,,,,,,,0,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,,0,0,3
John Staggs,,,,,,,,,,,,,,,0,3
Total,119,106,93,92,91,87,7,5,4,4,4,4,3,2,0,3
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,4
,Jannie L Blackwell,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Helen Gym,Allan Domb,David Oh,Dennis M O Brien,Al Taubenberger,Andrew C Stober,Daniel Tinney,Terry Tracy,Kristin Combs,Sheila E Armstrong,John Staggs,4
Jannie L Blackwell,3,70,68,65,62,59,2,3,2,1,1,1,1,2,0,4
Blondell Reynolds Brown,,3,66,67,64,62,1,0,0,0,0,0,0,0,0,4
Derek S Green,,,1,65,66,61,2,1,0,1,0,0,1,0,0,4
William K Greenlee,,,,1,67,62,1,1,0,2,0,0,3,0,1,4
Helen Gym,,,,,1,62,2,1,0,3,0,0,3,0,1,4
Allan Domb,,,,,,0,0,0,0,1,0,0,0,0,0,4
David Oh,,,,,,,0,2,2,1,2,2,0,0,0,4
Dennis M O Brien,,,,,,,,0,4,0,3,3,1,2,0,4
Al Taubenberger,,,,,,,,,0,0,3,3,0,2,0,4
Andrew C Stober,,,,,,,,,,0,0,0,2,0,1,4
Daniel Tinney,,,,,,,,,,,0,4,0,1,0,4
Terry Tracy,,,,,,,,,,,,0,0,1,0,4
Kristin Combs,,,,,,,,,,,,,0,0,1,4
Sheila E Armstrong,,,,,,,,,,,,,,0,0,4
John Staggs,,,,,,,,,,,,,,,0,4
Total,82,77,74,72,70,63,5,5,4,4,4,4,3,2,1,4
,Council At Large,,,,,,,,,,,,,,District Council 3rd District,5
,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Allan Domb,Andrew C Stober,Kristin Combs,Terry Tracy,David Oh,Al Taubenberger,Sheila E Armstrong,Daniel Tinney,Dennis M O Brien,John Staggs,Jannie L Blackwell,5
Helen Gym,3,77,77,74,67,45,19,11,7,2,10,2,1,5,79,5
Derek S Green,,0,61,61,57,22,8,6,6,1,3,0,2,1,62,5
William K Greenlee,,,0,66,54,22,13,4,4,1,4,2,2,2,61,5
Blondell Reynolds Brown,,,,0,55,20,8,2,5,1,2,0,1,2,60,5
Allan Domb,,,,,0,19,5,6,3,0,2,1,1,1,58,5
Andrew C Stober,,,,,,1,15,9,1,1,7,1,0,5,22,5
Kristin Combs,,,,,,,0,2,2,1,9,1,0,6,16,5
Terry Tracy,,,,,,,,0,8,11,0,10,6,0,5,5
David Oh,,,,,,,,,0,9,1,7,7,1,6,5
Al Taubenberger,,,,,,,,,,0,0,8,6,0,1,5
Sheila E Armstrong,,,,,,,,,,,0,0,0,4,10,5
Daniel Tinney,,,,,,,,,,,,0,6,0,1,5
Dennis M O Brien,,,,,,,,,,,,,0,0,2,5
John Staggs,,,,,,,,,,,,,,0,5,5
Jannie L Blackwell,,,,,,,,,,,,,,,3,5
Total,119,81,81,80,72,52,26,22,17,12,12,10,8,7,91,5
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,6
,Jannie L Blackwell,Helen Gym,Blondell Reynolds Brown,Derek S Green,Allan Domb,William K Greenlee,David Oh,Al Taubenberger,Terry Tracy,Dennis M O Brien,Andrew C Stober,Daniel Tinney,Kristin Combs,Sheila E Armstrong,John Staggs,6
Jannie L Blackwell,9,164,163,159,152,152,14,8,8,6,6,4,4,4,2,6
Helen Gym,,3,157,156,153,151,6,1,4,1,4,1,2,1,0,6
Blondell Reynolds Brown,,,1,155,148,151,9,2,4,3,5,2,3,2,1,6
Derek S Green,,,,0,150,150,7,3,3,2,5,0,2,1,0,6
Allan Domb,,,,,0,149,5,5,3,3,2,2,0,0,0,6
William K Greenlee,,,,,,0,4,3,1,1,3,0,1,1,1,6
David Oh,,,,,,,32,7,5,8,1,5,0,0,0,6
Al Taubenberger,,,,,,,,9,3,5,0,4,0,0,0,6
Terry Tracy,,,,,,,,,2,4,0,5,0,0,0,6
Dennis M O Brien,,,,,,,,,,0,1,6,0,0,0,6
Andrew C Stober,,,,,,,,,,,0,0,3,2,2,6
Daniel Tinney,,,,,,,,,,,,0,0,0,0,6
Kristin Combs,,,,,,,,,,,,,0,3,2,6
Sheila E Armstrong,,,,,,,,,,,,,,0,2,6
John Staggs,,,,,,,,,,,,,,,0,6
Total,205,177,173,167,162,160,50,20,12,9,7,7,4,4,2,6
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,7
,Jannie L Blackwell,Blondell Reynolds Brown,Helen Gym,Derek S Green,Allan Domb,William K Greenlee,David Oh,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Sheila E Armstrong,Andrew C Stober,John Staggs,Kristin Combs,Terry Tracy,7
Jannie L Blackwell,8,88,71,72,66,67,4,3,2,2,1,1,1,0,1,7
Blondell Reynolds Brown,,2,70,69,66,67,3,2,1,1,0,1,1,0,0,7
Helen Gym,,,1,66,67,66,3,3,1,0,2,0,0,1,1,7
Derek S Green,,,,0,66,65,1,0,1,2,0,1,0,0,0,7
Allan Domb,,,,,0,66,0,1,2,1,1,0,0,1,0,7
William K Greenlee,,,,,,0,1,1,0,0,1,0,0,1,0,7
