col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Council At Large,,,,,,,,,,,,,,Sheriff,,1
,Allan Domb,Blondell Reynolds Brown,Helen Gym,William K Greenlee,Derek S Green,Al Taubenberger,Daniel Tinney,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,1
Allan Domb,3,23,27,26,22,7,5,3,5,3,1,0,0,0,27,4,1
Blondell Reynolds Brown,,2,25,26,23,0,0,2,0,0,0,0,0,0,27,1,1
Helen Gym,,,0,26,24,1,1,3,0,0,0,0,0,0,24,2,1
William K Greenlee,,,,0,25,3,1,5,3,0,1,0,0,0,26,3,1
Derek S Green,,,,,0,1,1,4,0,0,0,0,0,0,23,2,1
Al Taubenberger,,,,,,6,14,13,12,12,0,0,0,0,3,12,1
Daniel Tinney,,,,,,,5,12,10,12,0,0,0,0,5,12,1
Dennis M O Brien,,,,,,,,0,8,10,0,0,0,0,4,12,1
David Oh,,,,,,,,,0,9,1,0,0,0,4,7,1
Terry Tracy,,,,,,,,,,0,0,0,0,0,2,9,1
Andrew C Stober,,,,,,,,,,,0,0,0,0,1,0,1
John Staggs,,,,,,,,,,,,0,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,0,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,1
Jewell Williams,,,,,,,,,,,,,,,0,0,1
Christopher Sawyer,,,,,,,,,,,,,,,,0,1
Total,41,31,31,31,28,26,25,18,13,12,1,0,0,0,38,16,1
,Sheriff,,Council At Large,,,,,,,,,,,,,,2
,Jewell Williams,Christopher Sawyer,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Al Taubenberger,Daniel Tinney,David Oh,Dennis M O Brien,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,2
Jewell Williams,1,0,19,19,18,18,18,1,5,0,0,0,0,1,1,1,2
Christopher Sawyer,,0,3,1,3,1,2,8,6,8,7,8,1,0,0,0,2
Allan Domb,,,1,19,18,16,17,4,4,1,1,1,1,0,0,0,2
Derek S Green,,,,2,16,17,19,1,3,0,0,0,0,1,1,1,2
Helen Gym,,,,,0,14,16,3,0,1,1,2,1,0,0,0,2
Blondell Reynolds Brown,,,,,,0,18,1,3,0,1,0,0,1,1,1,2
William K Greenlee,,,,,,,0,2,3,1,1,0,0,1,1,1,2
Al Taubenberger,,,,,,,,7,8,8,8,6,1,0,0,0,2
Daniel Tinney,,,,,,,,,0,6,6,4,0,1,0,0,2
David Oh,,,,,,,,,,0,8,5,0,0,0,0,2
Dennis M O Brien,,,,,,,,,,,0,5,0,0,0,0,2
Terry Tracy,,,,,,,,,,,,0,1,0,0,0,2
Andrew C Stober,,,,,,,,,,,,,0,0,0,0,2
John Staggs,,,,,,,,,,,,,,0,0,0,2
Kristin Combs,,,,,,,,,,,,,,,0,1,2
Sheila E Armstrong,,,,,,,,,,,,,,,,0,2
Total,27,13,26,23,22,21,21,20,14,9,9,8,1,1,1,1,2
,Council At Large,,,,,,,,,,,,,,Sheriff,,3
,Daniel Tinney,Dennis M O Brien,Al Taubenberger,Allan Domb,Helen Gym,William K Greenlee,Derek S Green,David Oh,Blondell Reynolds Brown,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Christopher Sawyer,Jewell Williams,3
Daniel Tinney,8,49,47,19,12,11,9,40,6,36,0,1,0,0,48,11,3
Dennis M O Brien,,3,52,13,10,14,8,44,4,35,4,5,1,0,51,11,3
Al Taubenberger,,,3,14,11,12,5,38,6,37,7,5,1,1,48,10,3
Allan Domb,,,,2,49,47,46,9,43,4,1,0,0,0,16,45,3
Helen Gym,,,,,3,46,45,9,43,6,5,4,1,0,13,46,3
William K Greenlee,,,,,,1,45,5,40,2,4,1,0,0,12,47,3
Derek S Green,,,,,,,6,6,43,2,3,2,0,0,8,45,3
David Oh,,,,,,,,0,6,31,1,1,0,0,40,9,3
Blondell Reynolds Brown,,,,,,,,,2,2,3,0,0,0,7,42,3
Terry Tracy,,,,,,,,,,1,3,3,0,0,37,3,3
Andrew C Stober,,,,,,,,,,,0,7,2,1,4,5,3
Kristin Combs,,,,,,,,,,,,1,2,1,4,2,3
Sheila E Armstrong,,,,,,,,,,,,,0,1,1,0,3
John Staggs,,,,,,,,,,,,,,0,0,0,3
Christopher Sawyer,,,,,,,,,,,,,,,1,0,3
Jewell Williams,,,,,,,,,,,,,,,,3,3
Total,75,74,73,70,68,64,63,57,55,44,11,9,2,1,73,67,3
,Council At Large,,,,,,,,,,,,,,Sheriff,,4
,Dennis M O Brien,Al Taubenberger,Daniel Tinney,Terry Tracy,David Oh,Allan Domb,William K Greenlee,Helen Gym,Derek S Green,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,Christopher Sawyer,Jewell Williams,4
Dennis M O Brien,6,110,91,72,78,29,18,16,13,7,0,2,2,0,112,21,4
Al Taubenberger,,3,105,81,81,33,20,11,9,7,3,2,1,0,113,18,4
Daniel Tinney,,,8,71,66,26,16,13,6,9,3,1,0,0,99,19,4
Terry Tracy,,,,1,61,11,13,7,6,5,3,2,1,0,74,13,4
David Oh,,,,,0,11,10,8,5,6,0,1,1,0,74,9,4
Allan Domb,,,,,,0,35,38,33,26,4,1,1,1,33,29,4
William K Greenlee,,,,,,,0,35,29,28,4,2,1,1,20,31,4
Helen Gym,,,,,,,,2,28,28,1,3,2,1,17,29,4
Derek S Green,,,,,,,,,1,28,2,0,1,0,10,30,4
Blondell Reynolds Brown,,,,,,,,,,0,1,0,1,0,8,27,4
Andrew C Stober,,,,,,,,,,,2,1,0,1,2,3,4
Kristin Combs,,,,,,,,,,,,0,1,0,2,1,4
Sheila E Armstrong,,,,,,,,,,,,,0,0,3,0,4
John Staggs,,,,,,,,,,,,,,0,0,0,4
Christopher Sawyer,,,,,,,,,,,,,,,0,0,4
Jewell Williams,,,,,,,,,,,,,,,,2,4
Total,155,148,137,97,94,68,56,53,46,38,9,4,3,1,149,61,4
,Council At Large,,,,,,,,,,,,,,Sheriff,,5
,Allan Domb,Derek S Green,Helen Gym,William K Greenlee,Al Taubenberger,Dennis M O Brien,Blondell Reynolds Brown,Daniel Tinney,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Jewell Williams,Christopher Sawyer,5
Allan Domb,5,56,59,55,15,20,54,18,12,7,6,2,2,0,59,21,5
Derek S Green,,2,53,51,6,10,55,7,4,3,4,1,1,1,59,8,5
Helen Gym,,,1,53,7,11,52,7,7,6,7,1,1,0,55,13,5
William K Greenlee,,,,1,15,16,49,8,10,5,5,1,1,0,50,17,5
Al Taubenberger,,,,,2,48,4,40,35,31,4,1,0,1,6,52,5
Dennis M O Brien,,,,,,1,3,41,35,29,3,1,0,1,9,50,5
Blondell Reynolds Brown,,,,,,,0,5,4,2,3,2,2,1,55,5,5
Daniel Tinney,,,,,,,,5,28,29,4,1,1,1,7,44,5
David Oh,,,,,,,,,0,22,1,1,0,2,3,39,5
Terry Tracy,,,,,,,,,,0,3,0,0,0,2,33,5
Andrew C Stober,,,,,,,,,,,0,3,3,2,5,5,5
Kristin Combs,,,,,,,,,,,,1,4,2,3,1,5
John Staggs,,,,,,,,,,,,,0,1,3,0,5
Sheila E Armstrong,,,,,,,,,,,,,,0,1,1,5
Jewell Williams,,,,,,,,,,,,,,,1,0,5
Christopher Sawyer,,,,,,,,,,,,,,,,1,5
Total,89,74,74,73,67,67,64,63,46,37,12,6,4,3,76,74,5
,Council At Large,,,,,,,,,,,,,,Sheriff,,6
,Daniel Tinney,Al Taubenberger,Dennis M O Brien,Allan Domb,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,Derek S Green,David Oh,Kristin Combs,Andrew C Stober,John Staggs,Sheila E Armstrong,Christopher Sawyer,Jewell Williams,6
Daniel Tinney,5,48,41,8,5,5,2,39,5,35,0,0,0,0,43,8,6
Al Taubenberger,,1,42,11,6,8,5,42,5,39,0,0,0,0,45,9,6
Dennis M O Brien,,,6,4,7,5,1,39,3,38,2,0,0,0,46,2,6
Allan Domb,,,,1,44,44,41,4,40,3,1,0,0,0,6,46,6
Helen Gym,,,,,2,41,39,5,35,3,3,1,1,1,10,38,6
William K Greenlee,,,,,,1,41,3,41,4,1,0,0,0,7,40,6
Blondell Reynolds Brown,,,,,,,2,1,37,0,0,0,0,0,1,43,6
Terry Tracy,,,,,,,,1,2,35,1,0,0,0,44,1,6
Derek S Green,,,,,,,,,0,1,0,0,0,0,4,39,6
David Oh,,,,,,,,,,1,0,0,0,0,38,2,6
Kristin Combs,,,,,,,,,,,0,1,1,1,2,0,6
Andrew C Stober,,,,,,,,,,,,1,1,1,0,0,6
John Staggs,,,,,,,,,,,,,0,1,0,0,6
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,6
Christopher Sawyer,,,,,,,,,,,,,,,1,0,6
Jewell Williams,,,,,,,,,,,,,,,,0,6
Total,64,62,59,58,53,52,49,49,44,43,3,2,1,1,60,56,6
,Council At Large,,,,,,,,,,,,,,Sheriff,,7
,Daniel Tinney,Al Taubenberger,Dennis M O Brien,Allan Domb,David Oh,Terry Tracy,Helen Gym,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,John Staggs,Sheila E Armstrong,Christopher Sawyer,Jewell Williams,7
Daniel Tinney,5,56,46,8,36,44,6,6,3,3,0,2,1,1,48,6,7
Al Taubenberger,,0,53,8,38,45,9,5,6,1,1,1,1,1,53,6,7
Dennis M O Brien,,,4,7,39,43,6,7,9,3,0,0,1,0,44,8,7
Allan Domb,,,,3,7,3,38,37,38,33,2,0,0,0,8,41,7
David Oh,,,,,2,36,6,3,4,2,1,0,0,0,35,8,7
Terry Tracy,,,,,,0,3,5,1,2,0,1,0,1,41,3,7
Helen Gym,,,,,,,1,35,37,31,2,1,0,0,6,37,7
Derek S Green,,,,,,,,0,39,34,1,1,0,0,3,38,7
William K Greenlee,,,,,,,,,0,34,1,1,0,0,3,39,7
Blondell Reynolds Brown,,,,,,,,,,0,0,0,0,0,0,36,7
Andrew C Stober,,,,,,,,,,,0,0,0,0,1,1,7
Kristin Combs,,,,,,,,,,,,0,0,1,1,1,7
