col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Council At Large,,,,,,,,,,,,,,All
,Al Taubenberger,Dennis M O Brien,Daniel Tinney,Allan Domb,Terry Tracy,Derek S Green,David Oh,Helen Gym,William K Greenlee,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Al Taubenberger,64,806,798,220,692,121,669,131,156,75,29,27,28,3,All
Dennis M O Brien,,49,731,160,622,111,670,115,129,56,21,21,20,8,All
Daniel Tinney,,,39,165,694,102,606,119,99,57,33,19,14,3,All
Allan Domb,,,,67,107,636,122,636,607,545,26,19,13,1,All
Terry Tracy,,,,,27,85,569,98,45,30,39,19,16,3,All
Derek S Green,,,,,,55,69,601,608,575,26,24,12,4,All
David Oh,,,,,,,32,71,89,51,10,13,16,6,All
Helen Gym,,,,,,,,48,583,530,35,27,14,5,All
William K Greenlee,,,,,,,,,33,562,13,17,11,2,All
Blondell Reynolds Brown,,,,,,,,,,22,8,17,9,3,All
Andrew C Stober,,,,,,,,,,,0,28,25,13,All
Kristin Combs,,,,,,,,,,,,0,39,18,All
Sheila E Armstrong,,,,,,,,,,,,,5,15,All
John Staggs,,,,,,,,,,,,,,1,All
Total,"1,167","1,045","1,026",961,861,854,846,843,821,685,84,77,67,24,All
,Council At Large,,,,,,,,,,,,,,1
,Allan Domb,Derek S Green,Helen Gym,Blondell Reynolds Brown,William K Greenlee,Daniel Tinney,Al Taubenberger,Dennis M O Brien,David Oh,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,1
Allan Domb,5,52,50,48,49,12,11,11,11,5,3,2,1,0,1
Derek S Green,,4,46,45,48,6,7,7,5,3,4,1,0,0,1
Helen Gym,,,2,43,45,8,3,5,4,2,4,2,0,0,1
Blondell Reynolds Brown,,,,1,45,8,6,5,7,2,2,4,2,1,1
William K Greenlee,,,,,2,4,6,4,5,1,2,0,0,0,1
Daniel Tinney,,,,,,4,37,32,31,30,4,3,1,0,1
Al Taubenberger,,,,,,,4,35,33,30,0,2,0,0,1
Dennis M O Brien,,,,,,,,3,30,26,1,1,2,1,1
David Oh,,,,,,,,,2,28,0,3,2,0,1
Terry Tracy,,,,,,,,,,0,2,1,1,0,1
Andrew C Stober,,,,,,,,,,,0,1,1,0,1
Kristin Combs,,,,,,,,,,,,0,2,1,1
Sheila E Armstrong,,,,,,,,,,,,,1,1,1
John Staggs,,,,,,,,,,,,,,0,1
Total,75,63,58,57,57,54,53,47,44,35,6,6,5,1,1
,Council At Large,,,,,,,,,,,,,,2
,Al Taubenberger,Daniel Tinney,Helen Gym,Dennis M O Brien,Allan Domb,Derek S Green,William K Greenlee,Terry Tracy,Blondell Reynolds Brown,David Oh,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,2
Al Taubenberger,5,72,12,71,17,10,9,60,5,57,4,2,2,1,2
Daniel Tinney,,5,12,67,15,10,5,60,6,55,3,1,2,0,2
Helen Gym,,,8,11,69,67,61,8,63,8,1,0,0,0,2
Dennis M O Brien,,,,6,11,9,8,54,5,56,1,0,0,0,2
Allan Domb,,,,,5,67,62,5,60,7,1,1,0,0,2
Derek S Green,,,,,,3,64,6,64,5,1,1,0,0,2
William K Greenlee,,,,,,,4,1,61,4,0,1,0,0,2
Terry Tracy,,,,,,,,2,4,49,4,1,1,0,2
Blondell Reynolds Brown,,,,,,,,,1,3,0,1,0,0,2
David Oh,,,,,,,,,,0,1,1,0,0,2
Andrew C Stober,,,,,,,,,,,0,1,1,1,2
Kristin Combs,,,,,,,,,,,,0,2,1,2
Sheila E Armstrong,,,,,,,,,,,,,0,1,2
John Staggs,,,,,,,,,,,,,,0,2
Total,96,93,91,90,89,81,75,71,70,65,6,4,3,1,2
,Council At Large,,,,,,,,,,,,,,3
,Al Taubenberger,Dennis M O Brien,William K Greenlee,Allan Domb,David Oh,Derek S Green,Helen Gym,Daniel Tinney,Blondell Reynolds Brown,Terry Tracy,Andrew C Stober,Sheila E Armstrong,John Staggs,Kristin Combs,3
Al Taubenberger,3,40,10,8,34,7,5,32,3,29,3,2,1,2,3
Dennis M O Brien,,2,6,9,34,6,3,31,2,22,4,3,2,2,3
William K Greenlee,,,4,34,7,34,33,2,32,4,2,1,0,0,3
Allan Domb,,,,5,6,34,33,4,29,2,1,0,0,0,3
David Oh,,,,,1,5,4,24,3,22,4,2,2,1,3
Derek S Green,,,,,,2,31,4,30,0,1,0,0,1,3
Helen Gym,,,,,,,5,3,31,3,2,1,1,1,3
Daniel Tinney,,,,,,,,2,1,24,2,0,0,1,3
Blondell Reynolds Brown,,,,,,,,,1,1,0,0,0,0,3
Terry Tracy,,,,,,,,,,0,0,0,0,0,3
Andrew C Stober,,,,,,,,,,,0,5,4,3,3
Sheila E Armstrong,,,,,,,,,,,,0,5,4,3
John Staggs,,,,,,,,,,,,,0,4,3
Kristin Combs,,,,,,,,,,,,,,0,3
Total,59,52,49,48,44,43,43,39,34,31,8,6,5,5,3
,Council At Large,,,,,,,,,,,,,,4
,Allan Domb,Derek S Green,Dennis M O Brien,Helen Gym,Al Taubenberger,Daniel Tinney,William K Greenlee,Blondell Reynolds Brown,David Oh,Terry Tracy,Kristin Combs,Andrew C Stober,John Staggs,Sheila E Armstrong,4
Allan Domb,5,47,13,43,15,11,38,37,5,5,0,1,0,0,4
Derek S Green,,6,14,41,8,8,38,41,5,5,2,1,2,0,4
Dennis M O Brien,,,3,8,38,33,10,5,32,30,6,3,4,2,4
Helen Gym,,,,4,9,7,36,36,2,4,4,3,1,1,4
Al Taubenberger,,,,,1,38,6,3,29,29,2,1,0,0,4
Daniel Tinney,,,,,,2,5,6,24,32,2,2,0,0,4
William K Greenlee,,,,,,,2,37,5,1,1,0,1,0,4
Blondell Reynolds Brown,,,,,,,,0,2,3,0,0,0,0,4
David Oh,,,,,,,,,3,24,0,1,1,0,4
Terry Tracy,,,,,,,,,,0,5,4,1,3,4
Kristin Combs,,,,,,,,,,,0,4,3,3,4
Andrew C Stober,,,,,,,,,,,,0,1,2,4
John Staggs,,,,,,,,,,,,,0,1,4
Sheila E Armstrong,,,,,,,,,,,,,,0,4
Total,63,62,60,56,55,52,50,44,39,39,8,6,4,3,4
,Council At Large,,,,,,,,,,,,,,5
,Dennis M O Brien,Al Taubenberger,Daniel Tinney,David Oh,Terry Tracy,William K Greenlee,Allan Domb,Helen Gym,Derek S Green,Blondell Reynolds Brown,Sheila E Armstrong,Kristin Combs,Andrew C Stober,John Staggs,5
Dennis M O Brien,5,78,76,64,62,21,15,14,8,7,1,1,1,0,5
Al Taubenberger,,3,67,63,57,19,14,12,7,6,2,1,2,0,5
Daniel Tinney,,,3,55,63,15,15,14,11,5,1,2,1,0,5
David Oh,,,,2,53,14,11,10,4,3,2,1,1,1,5
Terry Tracy,,,,,3,4,5,7,6,1,2,2,2,0,5
William K Greenlee,,,,,,5,47,46,40,36,1,2,0,1,5
Allan Domb,,,,,,,6,45,42,37,1,0,0,1,5
Helen Gym,,,,,,,,6,38,31,1,1,0,0,5
Derek S Green,,,,,,,,,1,37,1,0,0,1,5
Blondell Reynolds Brown,,,,,,,,,,2,0,0,0,1,5
Sheila E Armstrong,,,,,,,,,,,0,2,2,1,5
Kristin Combs,,,,,,,,,,,,0,2,1,5
Andrew C Stober,,,,,,,,,,,,,0,1,5
John Staggs,,,,,,,,,,,,,,0,5
Total,104,95,92,77,75,72,69,65,53,46,5,4,3,2,5
,Council At Large,,,,,,,,,,,,,,6
,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,David Oh,Allan Domb,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Helen Gym,Andrew C Stober,Sheila E Armstrong,Kristin Combs,John Staggs,6
Al Taubenberger,4,51,46,44,42,14,15,8,4,5,1,2,1,0,6
Daniel Tinney,,2,44,47,44,14,12,11,4,5,5,1,0,1,6
Dennis M O Brien,,,6,38,47,14,12,8,8,4,0,0,0,1,6
Terry Tracy,,,,2,38,11,3,7,3,3,3,1,1,0,6
David Oh,,,,,1,10,8,6,5,0,0,0,0,0,6
Allan Domb,,,,,,3,30,28,21,25,3,1,2,0,6
William K Greenlee,,,,,,,1,25,24,25,3,1,1,0,6
Derek S Green,,,,,,,,4,23,23,2,0,0,1,6
Blondell Reynolds Brown,,,,,,,,,2,19,0,0,0,0,6
Helen Gym,,,,,,,,,,1,3,0,1,1,6
Andrew C Stober,,,,,,,,,,,0,1,1,0,6
Sheila E Armstrong,,,,,,,,,,,,1,1,0,6
Kristin Combs,,,,,,,,,,,,,0,0,6
John Staggs,,,,,,,,,,,,,,0,6
Total,72,71,71,59,57,51,44,43,31,30,7,3,2,1,6
,Council At Large,,,,,,,,,,,,,,7
,Al Taubenberger,Allan Domb,Derek S Green,Dennis M O Brien,Helen Gym,Daniel Tinney,William K Greenlee,Blondell Reynolds Brown,Terry Tracy,David Oh,Kristin Combs,Sheila E Armstrong,Andrew C Stober,John Staggs,7
Al Taubenberger,2,16,7,45,15,44,7,7,36,27,1,2,1,0,7
Allan Domb,,2,45,8,50,7,39,40,4,6,0,1,0,0,7
Derek S Green,,,5,7,44,5,42,42,4,3,3,3,1,0,7
Dennis M O Brien,,,,1,7,38,6,2,36,32,1,2,0,0,7
Helen Gym,,,,,1,7,40,39,6,6,2,2,0,0,7
Daniel Tinney,,,,,,1,5,2,35,25,1,0,0,0,7
William K Greenlee,,,,,,,4,38,2,1,0,0,0,0,7
Blondell Reynolds Brown,,,,,,,,2,1,2,0,1,0,0,7
Terry Tracy,,,,,,,,,1,26,1,0,0,0,7
David Oh,,,,,,,,,,3,1,2,0,0,7
Kristin Combs,,,,,,,,,,,0,2,1,0,7
Sheila E Armstrong,,,,,,,,,,,,0,1,0,7
Andrew C Stober,,,,,,,,,,,,,0,0,7
John Staggs,,,,,,,,,,,,,,0,7
Total,68,61,61,60,58,54,52,48,43,40,4,4,1,0,7
,Council At Large,,,,,,,,,,,,,,8
,Al Taubenberger,Allan Domb,Daniel Tinney,Dennis M O Brien,Terry Tracy,David Oh,William K Greenlee,Derek S Green,Helen Gym,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,8
Al Taubenberger,4,20,40,40,36,35,11,9,2,4,2,1,2,0,8
Allan Domb,,1,9,12,11,9,34,34,28,30,4,3,1,0,8
Daniel Tinney,,,4,36,38,31,5,3,2,1,1,0,1,0,8
Dennis M O Brien,,,,0,31,33,6,6,6,2,2,0,2,0,8
