col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,All
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Blondell Reynolds Brown,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,David Oh,Andrew C Stober,Kristin Combs,Terry Tracy,Al Taubenberger,Dennis M O Brien,Sheila E Armstrong,Daniel Tinney,John Staggs,All
Christine Hope,11,"1,141","1,140","1,100","1,103","1,084","1,062","1,034",95,83,63,68,50,56,42,45,26,All
Sharon Williams Losier,,11,"1,148","1,089","1,100","1,099","1,062","1,034",60,84,64,31,15,24,42,12,26,All
Joffie C Pittman,,,6,"1,076","1,121","1,085","1,069","1,032",61,106,69,39,20,26,43,18,26,All
Blondell Reynolds Brown,,,,42,"1,070","1,075","1,068","1,026",53,56,36,14,8,15,21,7,13,All
Helen Gym,,,,,17,"1,082","1,064","1,053",45,118,65,35,11,13,32,9,21,All
Derek S Green,,,,,,10,"1,071","1,034",47,70,40,24,9,17,17,6,13,All
William K Greenlee,,,,,,,9,"1,024",43,56,40,13,10,15,13,7,9,All
Allan Domb,,,,,,,,7,34,50,25,23,15,15,9,6,9,All
David Oh,,,,,,,,,33,11,6,41,40,40,13,40,8,All
Andrew C Stober,,,,,,,,,,1,55,24,6,8,29,6,22,All
Kristin Combs,,,,,,,,,,,2,5,6,5,34,2,24,All
Terry Tracy,,,,,,,,,,,,2,42,37,9,45,1,All
Al Taubenberger,,,,,,,,,,,,,10,37,4,38,0,All
Dennis M O Brien,,,,,,,,,,,,,,0,7,35,2,All
Sheila E Armstrong,,,,,,,,,,,,,,,0,6,19,All
Daniel Tinney,,,,,,,,,,,,,,,,0,0,All
John Staggs,,,,,,,,,,,,,,,,,0,All
Total,"1,346","1,278","1,250","1,310","1,278","1,242","1,184","1,155",158,150,97,91,75,64,59,55,39,All
,Council At Large,,,,,,,,,,,,,,Judge Of The Municipal Court,,,1
,Helen Gym,Derek S Green,William K Greenlee,Allan Domb,Blondell Reynolds Brown,Andrew C Stober,Kristin Combs,Terry Tracy,Dennis M O Brien,David Oh,Al Taubenberger,Daniel Tinney,John Staggs,Sheila E Armstrong,Christine Hope,Joffie C Pittman,Sharon Williams Losier,1
Helen Gym,2,45,43,41,34,32,11,6,1,2,3,1,6,1,48,55,45,1
Derek S Green,,0,45,34,34,18,7,2,3,3,0,0,2,1,37,41,38,1
William K Greenlee,,,1,35,34,15,8,0,2,4,0,0,2,1,35,42,36,1
Allan Domb,,,,1,29,13,3,5,1,2,2,0,2,1,35,38,34,1
Blondell Reynolds Brown,,,,,1,9,3,0,3,2,0,0,0,1,31,32,30,1
Andrew C Stober,,,,,,0,10,5,3,1,3,1,5,2,17,23,19,1
Kristin Combs,,,,,,,0,0,1,1,0,0,5,3,10,11,10,1
Terry Tracy,,,,,,,,0,8,8,10,8,1,0,12,5,5,1
Dennis M O Brien,,,,,,,,,0,8,8,8,1,1,11,2,2,1
David Oh,,,,,,,,,,0,8,8,0,1,11,4,5,1
Al Taubenberger,,,,,,,,,,,0,9,0,0,9,3,2,1
Daniel Tinney,,,,,,,,,,,,0,0,0,8,2,1,1
John Staggs,,,,,,,,,,,,,0,2,5,6,6,1
Sheila E Armstrong,,,,,,,,,,,,,,0,2,2,2,1
Christine Hope,,,,,,,,,,,,,,,0,48,49,1
Joffie C Pittman,,,,,,,,,,,,,,,,0,49,1
Sharon Williams Losier,,,,,,,,,,,,,,,,,1,1
Total,75,54,53,49,44,36,15,14,13,12,11,9,8,4,67,61,55,1
,Council At Large,,,,,,,,,,,,,,Judge Of The Municipal Court,,,2
,Helen Gym,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Allan Domb,Andrew C Stober,David Oh,Sheila E Armstrong,Kristin Combs,John Staggs,Terry Tracy,Dennis M O Brien,Daniel Tinney,Al Taubenberger,Christine Hope,Sharon Williams Losier,Joffie C Pittman,2
Helen Gym,1,63,59,57,55,11,5,4,3,2,3,2,1,0,62,63,63,2
Derek S Green,,1,57,56,55,6,5,0,3,1,2,1,1,0,61,60,60,2
Blondell Reynolds Brown,,,1,52,52,3,5,2,1,2,0,0,0,0,58,56,55,2
William K Greenlee,,,,0,48,5,3,1,3,0,0,0,0,0,55,53,54,2
Allan Domb,,,,,0,2,4,1,0,1,2,1,1,0,53,52,52,2
Andrew C Stober,,,,,,0,2,4,3,1,3,1,0,0,7,7,7,2
David Oh,,,,,,,0,2,1,2,0,0,0,0,5,5,4,2
Sheila E Armstrong,,,,,,,,0,1,2,1,1,0,0,2,3,3,2
Kristin Combs,,,,,,,,,0,1,0,0,0,0,3,2,2,2
John Staggs,,,,,,,,,,0,0,0,0,0,2,2,2,2
Terry Tracy,,,,,,,,,,,0,1,0,0,2,2,2,2
Dennis M O Brien,,,,,,,,,,,,0,1,0,1,1,1,2
Daniel Tinney,,,,,,,,,,,,,0,0,1,1,1,2
Al Taubenberger,,,,,,,,,,,,,,0,0,0,0,2
Christine Hope,,,,,,,,,,,,,,,0,62,62,2
Sharon Williams Losier,,,,,,,,,,,,,,,,1,62,2
Joffie C Pittman,,,,,,,,,,,,,,,,,0,2
Total,75,68,67,58,57,12,9,5,4,3,3,2,1,0,69,68,65,2
,Council At Large,,,,,,,,,,,,,,Judge Of The Municipal Court,,,3
,Blondell Reynolds Brown,Allan Domb,Derek S Green,Helen Gym,William K Greenlee,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Kristin Combs,Terry Tracy,Sheila E Armstrong,John Staggs,Christine Hope,Sharon Williams Losier,Joffie C Pittman,3
Blondell Reynolds Brown,2,83,85,83,81,4,1,4,1,0,4,1,2,0,90,93,85,3
Allan Domb,,3,78,80,80,1,1,2,0,1,2,0,1,0,80,84,81,3
Derek S Green,,,0,78,80,4,1,2,1,2,3,0,1,0,84,85,82,3
Helen Gym,,,,1,80,2,0,3,0,0,2,0,1,0,83,85,81,3
William K Greenlee,,,,,0,3,1,1,1,2,1,0,1,0,82,83,81,3
David Oh,,,,,,0,3,0,4,3,0,3,0,0,6,4,4,3
Al Taubenberger,,,,,,,0,0,3,3,0,3,0,0,4,1,1,3
Andrew C Stober,,,,,,,,0,0,0,3,0,1,0,4,4,4,3
Daniel Tinney,,,,,,,,,0,3,0,3,0,0,3,1,1,3
Dennis M O Brien,,,,,,,,,,0,0,2,0,0,3,2,2,3
Kristin Combs,,,,,,,,,,,0,0,1,0,4,4,4,3
Terry Tracy,,,,,,,,,,,,0,0,0,2,0,0,3
Sheila E Armstrong,,,,,,,,,,,,,0,0,2,2,2,3
John Staggs,,,,,,,,,,,,,,0,0,0,0,3
Christine Hope,,,,,,,,,,,,,,,3,89,89,3
