col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Mayor,,,,,Register Of Wills,,All
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Ronald R Donatucci,Ross Feinberg,All
Jim Kenney,626,0,0,0,0,"2,827",82,All
Melissa Murray Bailey,,28,0,0,0,59,88,All
James Foster,,,15,0,0,23,8,All
Osborne Hart,,,,8,0,13,3,All
Boris Kindij,,,,,1,4,2,All
Ronald R Donatucci,,,,,,65,0,All
Ross Feinberg,,,,,,,6,All
Total,"3,535",175,46,24,7,"2,991",189,All
,Mayor,,,,,Register Of Wills,,1
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Ronald R Donatucci,Ross Feinberg,1
Jim Kenney,26,0,0,0,0,84,0,1
Melissa Murray Bailey,,1,0,0,0,1,2,1
Boris Kindij,,,0,0,0,0,0,1
James Foster,,,,0,0,0,0,1
Osborne Hart,,,,,0,0,0,1
Ronald R Donatucci,,,,,,1,0,1
Ross Feinberg,,,,,,,0,1
Total,110,4,0,0,0,86,2,1
,Mayor,,,,,Register Of Wills,,2
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Ronald R Donatucci,Ross Feinberg,2
Jim Kenney,33,0,0,0,0,173,1,2
Melissa Murray Bailey,,0,0,0,0,3,5,2
James Foster,,,0,0,0,0,1,2
Boris Kindij,,,,0,0,0,0,2
Osborne Hart,,,,,0,0,0,2
Ronald R Donatucci,,,,,,1,0,2
Ross Feinberg,,,,,,,0,2
Total,207,8,1,0,0,177,7,2
,Mayor,,,,,Register Of Wills,,3
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Ronald R Donatucci,Ross Feinberg,3
Jim Kenney,14,0,0,0,0,80,1,3
Melissa Murray Bailey,,0,0,0,0,3,1,3
James Foster,,,1,0,0,0,0,3
Boris Kindij,,,,0,0,0,0,3
Osborne Hart,,,,,0,0,0,3
Ronald R Donatucci,,,,,,7,0,3
Ross Feinberg,,,,,,,0,3
Total,95,4,1,0,0,90,2,3
,Mayor,,,,,Register Of Wills,,4
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Ronald R Donatucci,Ross Feinberg,4
Jim Kenney,25,0,0,0,0,153,2,4
Melissa Murray Bailey,,1,0,0,0,3,6,4
James Foster,,,1,0,0,1,0,4
Osborne Hart,,,,0,0,1,0,4
Boris Kindij,,,,,0,0,0,4
Ronald R Donatucci,,,,,,4,0,4
Ross Feinberg,,,,,,,0,4
Total,180,10,2,1,0,162,8,4
,Mayor,,,,,Register Of Wills,,5
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Ronald R Donatucci,Ross Feinberg,5
Jim Kenney,26,0,0,0,0,149,1,5
Melissa Murray Bailey,,2,0,0,0,2,2,5
James Foster,,,0,0,0,0,2,5
Boris Kindij,,,,0,0,0,0,5
Osborne Hart,,,,,0,0,0,5
Ronald R Donatucci,,,,,,1,0,5
Ross Feinberg,,,,,,,1,5
Total,176,6,2,0,0,152,6,5
,Mayor,,,,,Register Of Wills,,6
,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,Ronald R Donatucci,Ross Feinberg,6
Jim Kenney,17,0,0,0,0,60,0,6
Melissa Murray Bailey,,0,0,0,0,2,1,6
James Foster,,,0,0,0,1,0,6
Boris Kindij,,,,0,0,0,0,6
Osborne Hart,,,,,0,0,0,6
Ronald R Donatucci,,,,,,1,0,6
Ross Feinberg,,,,,,,0,6
Total,77,3,1,0,0,64,1,6
,Mayor,,,,,Register Of Wills,,7
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Ronald R Donatucci,Ross Feinberg,7
Jim Kenney,15,0,0,0,0,84,0,7
Melissa Murray Bailey,,1,0,0,0,4,2,7
Boris Kindij,,,0,0,0,0,0,7
James Foster,,,,0,0,0,0,7
Osborne Hart,,,,,0,0,0,7
Ronald R Donatucci,,,,,,1,0,7
Ross Feinberg,,,,,,,0,7
Total,99,7,0,0,0,89,2,7
