col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,1
Kevin M Dougherty,10,80,78,28,20,10,5,135,32,0,1,0,1
Christine Donohue,,1,78,19,7,3,2,67,26,1,1,0,1
David Wecht,,,0,14,1,4,3,67,18,1,1,0,1
Judy Olson,,,,0,53,48,7,25,58,2,0,0,1
Anne Covey,,,,,0,40,1,17,46,0,0,0,1
Mike George,,,,,,0,3,14,44,1,0,0,1
Paul P Panepinto,,,,,,,0,3,8,1,0,0,1
Jim Kenney,,,,,,,,8,0,0,0,0,1
Melissa Murray Bailey,,,,,,,,,4,0,0,0,1
Osborne Hart,,,,,,,,,,0,0,0,1
Boris Kindij,,,,,,,,,,,0,0,1
James Foster,,,,,,,,,,,,0,1
Total,189,104,95,88,66,61,12,161,93,2,1,0,1
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,2
Kevin M Dougherty,5,81,78,18,10,5,2,140,32,1,0,0,2
Christine Donohue,,0,73,9,1,1,0,63,22,1,1,0,2
David Wecht,,,1,7,1,4,0,60,22,1,1,0,2
Judy Olson,,,,0,46,35,3,18,46,1,0,0,2
Anne Covey,,,,,0,34,2,8,40,0,0,0,2
Mike George,,,,,,0,1,7,36,0,0,0,2
Paul P Panepinto,,,,,,,0,2,3,0,0,0,2
Jim Kenney,,,,,,,,5,0,0,0,0,2
Melissa Murray Bailey,,,,,,,,,5,0,0,0,2
James Foster,,,,,,,,,,0,0,0,2
Osborne Hart,,,,,,,,,,,1,0,2
Boris Kindij,,,,,,,,,,,,1,2
Total,182,91,89,66,49,44,5,155,84,2,2,1,2
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Osborne Hart,James Foster,Boris Kindij,3
Kevin M Dougherty,5,51,50,6,3,4,0,59,9,2,1,0,3
Christine Donohue,,0,52,4,1,1,1,46,5,3,1,0,3
David Wecht,,,0,3,2,0,1,44,4,3,1,0,3
Judy Olson,,,,0,14,12,0,6,14,0,0,0,3
Anne Covey,,,,,0,10,0,3,12,0,0,0,3
Mike George,,,,,,0,0,3,11,0,0,0,3
Paul P Panepinto,,,,,,,0,0,0,0,0,0,3
Jim Kenney,,,,,,,,3,0,0,0,0,3
Melissa Murray Bailey,,,,,,,,,0,0,0,0,3
Osborne Hart,,,,,,,,,,0,0,0,3
James Foster,,,,,,,,,,,0,0,3
Boris Kindij,,,,,,,,,,,,0,3
Total,78,59,56,21,15,14,1,70,19,3,1,0,3
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,4
Kevin M Dougherty,14,151,147,16,7,5,1,190,48,2,0,0,4
Christine Donohue,,2,149,13,6,2,2,115,36,0,0,0,4
David Wecht,,,1,10,2,2,1,115,33,0,0,0,4
Judy Olson,,,,1,35,31,0,11,43,1,0,0,4
Anne Covey,,,,,0,29,1,6,33,1,1,0,4
Mike George,,,,,,0,1,3,29,0,1,0,4
Paul P Panepinto,,,,,,,0,2,0,0,1,0,4
Jim Kenney,,,,,,,,5,0,0,0,0,4
Melissa Murray Bailey,,,,,,,,,0,0,0,0,4
Boris Kindij,,,,,,,,,,0,0,0,4
James Foster,,,,,,,,,,,0,0,4
Osborne Hart,,,,,,,,,,,,0,4
Total,275,181,175,61,42,35,3,210,92,2,1,0,4
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,James Foster,Boris Kindij,Osborne Hart,5
Kevin M Dougherty,2,32,29,2,1,2,2,43,5,1,0,0,5
David Wecht,,1,27,1,1,0,1,29,2,1,0,0,5
Christine Donohue,,,0,1,1,0,0,24,4,1,0,0,5
Anne Covey,,,,0,19,17,0,1,20,0,0,0,5
Judy Olson,,,,,0,16,0,3,18,0,0,0,5
Mike George,,,,,,1,1,1,19,0,0,0,5
Paul P Panepinto,,,,,,,0,2,0,0,0,0,5
Jim Kenney,,,,,,,,1,0,0,0,0,5
Melissa Murray Bailey,,,,,,,,,0,0,0,0,5
James Foster,,,,,,,,,,0,0,0,5
Boris Kindij,,,,,,,,,,,0,0,5
Osborne Hart,,,,,,,,,,,,0,5
Total,53,35,31,22,22,21,2,48,26,1,0,0,5
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,6
,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,6
Jim Kenney,1,0,0,0,0,30,21,22,4,3,3,1,6
Melissa Murray Bailey,,0,0,0,0,4,4,3,5,4,2,0,6
