col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,1
,Ken Powell,Tracy B Roman,Mia Roberts Perez,Kai Scott,Lyris Younge,Abbe Fletman,Chris Mallios,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Rainy Papademetriou,Daine Grey Jr,Vincent Furlong,Jewell Williams,Christopher Sawyer,1
Ken Powell,1,63,58,61,59,57,51,48,48,50,48,45,11,51,12,1
Tracy B Roman,,0,60,62,59,60,51,51,50,51,48,47,11,54,11,1
Mia Roberts Perez,,,2,59,56,57,49,48,46,47,48,47,11,54,11,1
Kai Scott,,,,0,59,60,53,49,47,50,51,49,13,49,10,1
Lyris Younge,,,,,1,57,49,48,46,49,47,46,12,46,10,1
Abbe Fletman,,,,,,0,49,47,46,49,48,46,11,47,10,1
Chris Mallios,,,,,,,0,52,48,51,51,49,13,41,13,1
Stephanie M Sawyer,,,,,,,,0,49,49,46,48,13,41,14,1
Michael Fanning,,,,,,,,,1,49,44,44,11,39,13,1
Scott Diclaudio,,,,,,,,,,0,47,47,12,38,12,1
Rainy Papademetriou,,,,,,,,,,,0,47,11,39,10,1
Daine Grey Jr,,,,,,,,,,,,0,12,39,9,1
Vincent Furlong,,,,,,,,,,,,,8,8,31,1
Jewell Williams,,,,,,,,,,,,,,2,0,1
Christopher Sawyer,,,,,,,,,,,,,,,4,1
Total,72,72,71,66,63,61,58,58,54,53,52,51,48,69,42,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,2
,Ken Powell,Tracy B Roman,Michael Fanning,Kai Scott,Mia Roberts Perez,Scott Diclaudio,Stephanie M Sawyer,Chris Mallios,Abbe Fletman,Daine Grey Jr,Vincent Furlong,Lyris Younge,Rainy Papademetriou,Christopher Sawyer,Jewell Williams,2
Ken Powell,4,95,89,88,86,84,82,86,84,85,31,83,77,29,75,2
Tracy B Roman,,1,89,90,91,88,88,86,88,86,28,85,80,29,77,2
Michael Fanning,,,0,85,81,86,85,88,79,87,31,78,79,30,65,2
Kai Scott,,,,1,85,80,82,83,84,82,24,86,80,26,68,2
Mia Roberts Perez,,,,,0,81,80,82,83,80,21,82,79,23,69,2
Scott Diclaudio,,,,,,1,84,88,78,82,28,77,79,31,62,2
Stephanie M Sawyer,,,,,,,0,84,77,84,26,75,76,28,64,2
Chris Mallios,,,,,,,,0,78,83,29,78,79,31,61,2
Abbe Fletman,,,,,,,,,0,77,21,81,76,20,69,2
Daine Grey Jr,,,,,,,,,,0,25,78,78,26,62,2
Vincent Furlong,,,,,,,,,,,2,20,19,78,7,2
Lyris Younge,,,,,,,,,,,,0,75,21,64,2
Rainy Papademetriou,,,,,,,,,,,,,0,24,60,2
Christopher Sawyer,,,,,,,,,,,,,,5,0,2
Jewell Williams,,,,,,,,,,,,,,,3,2
Total,114,113,100,98,96,96,95,94,92,92,90,88,86,97,92,2
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,3
,Tracy B Roman,Ken Powell,Mia Roberts Perez,Vincent Furlong,Abbe Fletman,Kai Scott,Stephanie M Sawyer,Lyris Younge,Michael Fanning,Daine Grey Jr,Scott Diclaudio,Chris Mallios,Rainy Papademetriou,Jewell Williams,Christopher Sawyer,3
Tracy B Roman,2,48,49,21,48,46,48,47,43,44,45,44,36,42,16,3
Ken Powell,,2,44,18,45,48,41,46,44,43,40,40,34,39,15,3
Mia Roberts Perez,,,1,18,45,46,42,43,41,43,40,42,36,38,13,3
Vincent Furlong,,,,1,16,17,21,15,17,16,18,17,11,6,44,3
Abbe Fletman,,,,,1,48,41,46,43,43,40,41,37,36,14,3
Kai Scott,,,,,,1,40,47,44,44,40,41,37,35,15,3
Stephanie M Sawyer,,,,,,,1,40,40,41,42,41,35,33,15,3
Lyris Younge,,,,,,,,0,42,43,41,41,35,35,13,3
Michael Fanning,,,,,,,,,0,44,40,39,35,31,17,3
Daine Grey Jr,,,,,,,,,,0,40,41,36,33,12,3
Scott Diclaudio,,,,,,,,,,,0,41,35,31,12,3
Chris Mallios,,,,,,,,,,,,0,35,30,12,3
Rainy Papademetriou,,,,,,,,,,,,,1,28,9,3
Jewell Williams,,,,,,,,,,,,,,5,0,3
Christopher Sawyer,,,,,,,,,,,,,,,2,3
Total,64,58,55,54,53,53,51,50,49,47,46,44,39,59,51,3
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,4
,Christopher Sawyer,Jewell Williams,Ken Powell,Tracy B Roman,Michael Fanning,Mia Roberts Perez,Scott Diclaudio,Lyris Younge,Abbe Fletman,Stephanie M Sawyer,Chris Mallios,Kai Scott,Vincent Furlong,Daine Grey Jr,Rainy Papademetriou,4
Christopher Sawyer,7,0,19,15,21,13,22,13,15,19,17,12,42,15,13,4
Jewell Williams,,4,42,42,31,36,28,36,33,30,29,34,2,29,27,4
Ken Powell,,,1,52,45,48,44,48,46,43,42,47,11,44,40,4
Tracy B Roman,,,,2,44,49,44,51,48,45,44,48,13,43,41,4
Michael Fanning,,,,,1,39,47,41,40,44,42,40,12,41,39,4
Mia Roberts Perez,,,,,,1,40,48,46,42,40,46,10,41,40,4
Scott Diclaudio,,,,,,,0,41,42,45,44,40,13,41,40,4
Lyris Younge,,,,,,,,0,47,42,41,48,10,41,41,4
Abbe Fletman,,,,,,,,,0,41,41,46,10,40,39,4
Stephanie M Sawyer,,,,,,,,,,0,43,40,12,43,40,4
Chris Mallios,,,,,,,,,,,1,40,11,39,39,4
Kai Scott,,,,,,,,,,,,0,9,40,39,4
Vincent Furlong,,,,,,,,,,,,,1,10,8,4
Daine Grey Jr,,,,,,,,,,,,,,0,39,4
Rainy Papademetriou,,,,,,,,,,,,,,,0,4
Total,66,53,65,62,56,53,52,51,50,50,48,48,48,47,42,4
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,5
,Christopher Sawyer,Jewell Williams,Vincent Furlong,Ken Powell,Tracy B Roman,Kai Scott,Michael Fanning,Stephanie M Sawyer,Mia Roberts Perez,Chris Mallios,Abbe Fletman,Lyris Younge,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,5
Christopher Sawyer,5,0,83,31,31,27,34,32,26,30,24,27,27,24,23,5
Jewell Williams,,5,10,45,42,43,36,38,43,37,40,38,35,35,35,5
Vincent Furlong,,,1,32,31,28,31,31,23,31,24,27,29,24,23,5
Ken Powell,,,,4,66,66,58,60,61,58,61,60,57,55,48,5
Tracy B Roman,,,,,0,64,55,58,61,57,59,60,53,53,48,5
Kai Scott,,,,,,0,54,54,62,55,59,62,55,52,50,5
Michael Fanning,,,,,,,1,60,49,60,50,55,58,54,49,5
Stephanie M Sawyer,,,,,,,,0,51,59,52,51,56,55,49,5
Mia Roberts Perez,,,,,,,,,0,52,55,56,49,48,45,5
Chris Mallios,,,,,,,,,,1,54,54,57,58,51,5
Abbe Fletman,,,,,,,,,,,1,56,49,50,47,5
Lyris Younge,,,,,,,,,,,,0,52,49,48,5
Scott Diclaudio,,,,,,,,,,,,,0,53,49,5
Daine Grey Jr,,,,,,,,,,,,,,0,47,5
Rainy Papademetriou,,,,,,,,,,,,,,,0,5
Total,103,70,94,83,74,72,72,72,70,69,67,66,64,61,59,5
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,6
,Christopher Sawyer,Jewell Williams,Vincent Furlong,Tracy B Roman,Ken Powell,Michael Fanning,Scott Diclaudio,Lyris Younge,Stephanie M Sawyer,Abbe Fletman,Chris Mallios,Mia Roberts Perez,Daine Grey Jr,Kai Scott,Rainy Papademetriou,6
Christopher Sawyer,8,0,61,27,21,23,24,19,21,18,22,17,19,15,19,6
Jewell Williams,,3,3,25,25,20,20,23,23,22,21,23,22,22,22,6
Vincent Furlong,,,3,27,22,22,22,19,21,19,22,18,20,16,19,6
Tracy B Roman,,,,2,48,45,44,47,47,46,45,45,44,44,43,6
Ken Powell,,,,,2,43,40,43,42,42,43,39,40,39,39,6
Michael Fanning,,,,,,4,45,39,42,39,42,38,40,36,38,6
Scott Diclaudio,,,,,,,0,39,44,39,42,37,40,36,40,6
Lyris Younge,,,,,,,,0,41,42,43,40,40,41,40,6
Stephanie M Sawyer,,,,,,,,,0,41,43,39,42,37,41,6
Abbe Fletman,,,,,,,,,,1,40,40,40,39,39,6
Chris Mallios,,,,,,,,,,,0,39,42,39,41,6
Mia Roberts Perez,,,,,,,,,,,,0,40,37,38,6
Daine Grey Jr,,,,,,,,,,,,,0,38,40,6
Kai Scott,,,,,,,,,,,,,,1,37,6
Rainy Papademetriou,,,,,,,,,,,,,,,1,6
Total,76,35,69,62,56,55,51,49,49,48,47,46,45,45,45,6
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,7
,Vincent Furlong,Ken Powell,Mia Roberts Perez,Michael Fanning,Tracy B Roman,Abbe Fletman,Kai Scott,Lyris Younge,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Stephanie M Sawyer,Rainy Papademetriou,Jewell Williams,Christopher Sawyer,7
Vincent Furlong,11,16,15,18,12,13,12,11,14,14,13,13,8,9,48,7
Ken Powell,,1,51,49,51,49,51,48,46,44,45,45,39,45,15,7
Mia Roberts Perez,,,0,49,53,49,48,48,44,46,45,44,40,47,11,7
Michael Fanning,,,,2,48,44,46,45,46,47,47,45,40,40,16,7
Tracy B Roman,,,,,1,47,48,48,44,45,43,42,39,44,9,7
Abbe Fletman,,,,,,0,49,45,43,42,43,42,39,41,9,7
Kai Scott,,,,,,,0,46,41,43,42,42,38,40,9,7
Lyris Younge,,,,,,,,1,41,42,40,39,36,41,8,7
Scott Diclaudio,,,,,,,,,0,44,45,43,39,34,14,7
Chris Mallios,,,,,,,,,,0,44,43,39,36,11,7
Daine Grey Jr,,,,,,,,,,,0,44,39,35,13,7
Stephanie M Sawyer,,,,,,,,,,,,1,38,36,10,7
Rainy Papademetriou,,,,,,,,,,,,,0,33,6,7
Jewell Williams,,,,,,,,,,,,,,6,0,7
Christopher Sawyer,,,,,,,,,,,,,,,4,7
Total,68,64,60,60,57,52,52,51,50,49,49,49,40,60,58,7
,Sheriff,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,8
,Christopher Sawyer,Jewell Williams,Ken Powell,Mia Roberts Perez,Tracy B Roman,Vincent Furlong,Kai Scott,Michael Fanning,Abbe Fletman,Stephanie M Sawyer,Scott Diclaudio,Chris Mallios,Lyris Younge,Daine Grey Jr,Rainy Papademetriou,8
Christopher Sawyer,7,0,24,20,24,49,21,24,17,22,23,21,14,18,18,8
Jewell Williams,,5,34,37,33,4,34,30,35,28,27,27,33,29,29,8
Ken Powell,,,1,50,51,17,50,48,50,44,43,44,44,43,42,8
Mia Roberts Perez,,,,1,51,17,53,47,51,45,47,46,48,45,44,8
Tracy B Roman,,,,,1,19,51,46,50,47,45,45,44,44,41,8
Vincent Furlong,,,,,,8,17,21,14,20,19,18,10,17,16,8
Kai Scott,,,,,,,0,45,49,45,43,44,46,44,43,8
Michael Fanning,,,,,,,,1,44,48,45,45,40,45,45,8
Abbe Fletman,,,,,,,,,0,42,43,43,46,43,42,8
Stephanie M Sawyer,,,,,,,,,,1,44,44,38,45,42,8
Scott Diclaudio,,,,,,,,,,,1,45,40,44,43,8
Chris Mallios,,,,,,,,,,,,0,39,44,43,8
Lyris Younge,,,,,,,,,,,,,0,40,39,8
Daine Grey Jr,,,,,,,,,,,,,,0,44,8
Rainy Papademetriou,,,,,,,,,,,,,,,0,8
Total,70,45,63,61,61,61,58,58,55,54,52,49,49,48,48,8
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Sheriff,,9
,Tracy B Roman,Ken Powell,Mia Roberts Perez,Michael Fanning,Kai Scott,Abbe Fletman,Scott Diclaudio,Chris Mallios,Lyris Younge,Vincent Furlong,Daine Grey Jr,Stephanie M Sawyer,Rainy Papademetriou,Jewell Williams,Christopher Sawyer,9
Tracy B Roman,2,37,36,33,36,36,30,31,33,11,30,29,25,28,10,9
Ken Powell,,1,36,34,37,36,32,33,35,13,32,30,25,27,11,9
Mia Roberts Perez,,,0,31,37,36,29,30,34,13,30,28,25,26,10,9
Michael Fanning,,,,0,31,30,33,33,29,13,32,30,26,23,12,9
Kai Scott,,,,,0,37,30,31,35,13,31,29,25,25,10,9
Abbe Fletman,,,,,,0,30,30,34,12,31,29,25,25,10,9
Scott Diclaudio,,,,,,,1,31,28,12,32,30,26,22,12,9
Chris Mallios,,,,,,,,1,28,13,31,31,27,22,11,9
Lyris Younge,,,,,,,,,0,11,29,26,22,25,8,9
