col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,All
Kevin M Dougherty,123,"1,629","1,632",20,6,4,12,"1,829",40,10,All
David Wecht,,26,"1,601",21,7,2,9,"1,585",29,11,All
Christine Donohue,,,16,27,5,5,12,"1,593",33,9,All
Judy Olson,,,,1,41,43,1,29,41,2,All
Mike George,,,,,0,37,2,10,36,3,All
Anne Covey,,,,,,0,1,9,31,2,All
Paul P Panepinto,,,,,,,1,13,3,6,All
Cherelle Parker,,,,,,,,24,0,0,All
Kevin Strickland,,,,,,,,,6,0,All
Bobbie T Curry,,,,,,,,,,0,All
Total,"2,111","1,756","1,751",83,51,47,25,"1,995",92,17,All
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,2
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,2
Kevin M Dougherty,17,181,180,1,0,0,0,197,0,0,2
David Wecht,,2,180,1,0,0,0,177,0,0,2
Christine Donohue,,,0,2,1,0,0,175,1,0,2
Judy Olson,,,,0,5,4,0,1,5,0,2
Mike George,,,,,0,5,0,0,6,0,2
Anne Covey,,,,,,0,0,0,4,0,2
Paul P Panepinto,,,,,,,0,0,0,0,2
Cherelle Parker,,,,,,,,2,0,0,2
Kevin Strickland,,,,,,,,,0,0,2
Bobbie T Curry,,,,,,,,,,0,2
Total,223,188,185,7,7,5,0,205,6,0,2
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,3
Kevin M Dougherty,12,165,159,0,1,0,1,195,7,1,3
Christine Donohue,,1,163,1,1,0,1,163,5,1,3
David Wecht,,,3,1,0,0,0,162,3,1,3
Anne Covey,,,,0,3,3,0,1,3,0,3
Judy Olson,,,,,0,3,0,0,4,0,3
Mike George,,,,,,0,0,0,3,0,3
Paul P Panepinto,,,,,,,1,0,1,1,3
Cherelle Parker,,,,,,,,2,0,0,3
Kevin Strickland,,,,,,,,,1,0,3
Bobbie T Curry,,,,,,,,,,0,3
Total,219,176,175,4,4,3,3,211,11,2,3
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,6
Kevin M Dougherty,11,151,150,1,2,0,2,162,7,3,6
Christine Donohue,,2,147,4,0,0,1,145,4,2,6
David Wecht,,,1,3,2,0,1,139,3,3,6
Judy Olson,,,,0,4,4,0,3,4,0,6
Mike George,,,,,0,4,0,2,4,0,6
Anne Covey,,,,,,0,0,0,4,0,6
Paul P Panepinto,,,,,,,0,0,1,1,6
Cherelle Parker,,,,,,,,4,0,0,6
Kevin Strickland,,,,,,,,,0,0,6
Bobbie T Curry,,,,,,,,,,0,6
Total,194,164,157,8,6,4,2,177,11,3,6
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,7
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,Cherelle Parker,Kevin Strickland,Bobbie T Curry,7
Kevin M Dougherty,7,124,123,0,0,1,0,143,2,0,7
Christine Donohue,,1,116,1,1,0,0,121,2,0,7
David Wecht,,,1,0,0,1,0,117,2,0,7
Judy Olson,,,,1,1,0,0,1,1,0,7
Mike George,,,,,0,0,0,1,0,0,7
Paul P Panepinto,,,,,,0,0,1,0,0,7
Anne Covey,,,,,,,0,0,0,0,7
Cherelle Parker,,,,,,,,4,0,0,7
Kevin Strickland,,,,,,,,,0,0,7
Bobbie T Curry,,,,,,,,,,0,7
Total,160,131,127,3,1,1,0,156,3,0,7
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,8
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Cherelle Parker,Kevin Strickland,Bobbie T Curry,8
Kevin M Dougherty,9,153,153,4,0,0,0,175,4,1,8
Christine Donohue,,1,155,8,2,1,2,156,3,2,8
David Wecht,,,2,7,0,1,3,152,4,2,8
Judy Olson,,,,0,7,5,0,9,5,0,8
Anne Covey,,,,,0,5,0,1,5,0,8
Mike George,,,,,,0,0,0,5,1,8
Paul P Panepinto,,,,,,,0,2,1,0,8
Cherelle Parker,,,,,,,,2,0,0,8
Kevin Strickland,,,,,,,,,0,0,8
Bobbie T Curry,,,,,,,,,,0,8
Total,202,175,173,16,7,6,3,201,11,2,8
,Justice Of The Supreme Court,,,,,,,District Council 9th District,,,16
