col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,All
,Ken Powell,Mia Roberts Perez,Tracy B Roman,Kai Scott,Abbe Fletman,Lyris Younge,Stephanie M Sawyer,Michael Fanning,Chris Mallios,Scott Diclaudio,Daine Grey Jr,Rainy Papademetriou,Vincent Furlong,Allan Domb,William K Greenlee,Derek S Green,Helen Gym,Blondell Reynolds Brown,Al Taubenberger,Dennis M O Brien,David Oh,Daniel Tinney,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Ken Powell,16,"1,264","1,259","1,257","1,251","1,238","1,075","1,063","1,046","1,039","1,040","1,017",150,"1,149","1,141","1,147","1,114","1,082",223,146,132,107,101,31,28,21,8,All
Mia Roberts Perez,,10,"1,259","1,248","1,234","1,233","1,085","1,044","1,050","1,039","1,046","1,016",154,"1,133","1,129","1,110","1,125","1,077",213,144,132,100,102,29,32,25,11,All
Tracy B Roman,,,5,"1,235","1,248","1,232","1,088","1,052","1,041","1,038","1,040","1,017",161,"1,134","1,123","1,098","1,110","1,066",224,152,133,109,107,32,31,25,11,All
Kai Scott,,,,1,"1,243","1,228","1,062","1,038","1,045","1,026","1,032","1,013",143,"1,115","1,112","1,108","1,104","1,059",203,138,121,102,92,29,29,21,9,All
Abbe Fletman,,,,,4,"1,222","1,069","1,041","1,040","1,033","1,035","1,016",148,"1,127","1,115","1,085","1,090","1,045",215,144,126,103,98,30,31,23,10,All
Lyris Younge,,,,,,1,"1,049","1,029","1,031","1,019","1,026","1,004",137,"1,096","1,099","1,087","1,085","1,051",187,134,120,95,92,20,27,20,9,All
Stephanie M Sawyer,,,,,,,0,"1,065","1,065","1,042","1,067","1,031",162,985,963,947,987,911,205,139,126,98,112,33,36,24,11,All
Michael Fanning,,,,,,,,1,"1,044","1,035","1,041","1,009",154,957,948,921,939,880,196,136,109,102,97,26,30,18,7,All
