col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,1
,Jannie L Blackwell,Blondell Reynolds Brown,Derek S Green,William K Greenlee,Allan Domb,Helen Gym,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,John Staggs,Kristin Combs,Sheila E Armstrong,Terry Tracy,1
Jannie L Blackwell,7,81,71,63,60,58,4,0,0,0,0,0,0,0,0,1
Blondell Reynolds Brown,,0,65,63,62,59,4,0,0,0,0,0,0,0,0,1
Derek S Green,,,0,61,61,61,3,0,0,0,0,0,0,0,0,1
William K Greenlee,,,,0,61,58,3,0,0,0,0,0,0,0,0,1
Allan Domb,,,,,1,59,2,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,0,0,0,0,0,0,0,0,0,0,1
David Oh,,,,,,,0,0,0,0,0,0,0,0,0,1
Al Taubenberger,,,,,,,,0,0,0,0,0,0,0,0,1
Andrew C Stober,,,,,,,,,0,0,0,0,0,0,0,1
Daniel Tinney,,,,,,,,,,0,0,0,0,0,0,1
Dennis M O Brien,,,,,,,,,,,0,0,0,0,0,1
John Staggs,,,,,,,,,,,,0,0,0,0,1
Kristin Combs,,,,,,,,,,,,,0,0,0,1
Sheila E Armstrong,,,,,,,,,,,,,,0,0,1
Terry Tracy,,,,,,,,,,,,,,,0,1
Total,101,87,77,67,66,64,5,0,0,0,0,0,0,0,0,1
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,2
,Jannie L Blackwell,Blondell Reynolds Brown,Derek S Green,Helen Gym,Allan Domb,William K Greenlee,David Oh,Al Taubenberger,Andrew C Stober,Daniel Tinney,Dennis M O Brien,Terry Tracy,John Staggs,Kristin Combs,Sheila E Armstrong,2
Jannie L Blackwell,9,88,83,81,80,76,2,1,0,1,1,1,0,0,0,2
Blondell Reynolds Brown,,0,84,81,81,80,1,1,0,0,0,1,0,0,0,2
Derek S Green,,,0,79,79,78,1,1,0,0,0,1,0,0,0,2
Helen Gym,,,,0,79,78,0,1,1,0,0,1,0,0,0,2
Allan Domb,,,,,1,79,2,0,1,1,1,0,0,0,0,2
William K Greenlee,,,,,,1,2,0,0,1,1,0,0,0,0,2
David Oh,,,,,,,1,0,0,1,1,0,0,0,0,2
Al Taubenberger,,,,,,,,0,0,0,0,1,0,0,0,2
Andrew C Stober,,,,,,,,,0,0,0,0,0,0,0,2
Daniel Tinney,,,,,,,,,,0,1,0,0,0,0,2
Dennis M O Brien,,,,,,,,,,,0,0,0,0,0,2
Terry Tracy,,,,,,,,,,,,0,0,0,0,2
John Staggs,,,,,,,,,,,,,0,0,0,2
Kristin Combs,,,,,,,,,,,,,,0,0,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,2
Total,111,95,88,88,87,84,3,1,1,1,1,1,0,0,0,2
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,3
,Jannie L Blackwell,Blondell Reynolds Brown,Derek S Green,Allan Domb,Helen Gym,William K Greenlee,David Oh,Dennis M O Brien,Terry Tracy,Al Taubenberger,Sheila E Armstrong,Andrew C Stober,Daniel Tinney,Kristin Combs,John Staggs,3
Jannie L Blackwell,7,127,116,111,103,102,7,2,2,2,1,1,0,1,0,3
Blondell Reynolds Brown,,0,105,106,102,101,3,2,2,1,3,1,0,1,0,3
Derek S Green,,,1,103,102,99,3,1,2,1,2,2,0,1,0,3
Allan Domb,,,,0,101,101,4,2,2,2,1,1,0,1,0,3
Helen Gym,,,,,1,96,4,1,2,1,2,2,0,0,0,3
William K Greenlee,,,,,,0,3,1,2,1,1,0,0,1,0,3
David Oh,,,,,,,0,5,4,3,0,0,2,0,0,3
Dennis M O Brien,,,,,,,,0,3,3,0,1,2,0,0,3
Terry Tracy,,,,,,,,,0,2,0,1,2,0,0,3
Al Taubenberger,,,,,,,,,,0,0,0,2,0,0,3
Sheila E Armstrong,,,,,,,,,,,0,0,0,0,0,3
Andrew C Stober,,,,,,,,,,,,0,0,0,0,3
Daniel Tinney,,,,,,,,,,,,,0,0,0,3
Kristin Combs,,,,,,,,,,,,,,0,0,3
John Staggs,,,,,,,,,,,,,,,0,3
Total,153,131,121,116,109,105,11,6,6,4,3,2,2,1,0,3
,District Council 3rd District,Council At Large,,,,,,,,,,,,,,4
,Jannie L Blackwell,Blondell Reynolds Brown,Derek S Green,Helen Gym,William K Greenlee,Allan Domb,David Oh,Dennis M O Brien,Terry Tracy,Al Taubenberger,Andrew C Stober,Daniel Tinney,John Staggs,Kristin Combs,Sheila E Armstrong,4
Jannie L Blackwell,7,164,147,144,141,138,6,3,2,1,2,1,1,1,1,4
Blondell Reynolds Brown,,0,141,141,142,138,6,1,2,1,1,0,0,0,0,4
Derek S Green,,,0,138,137,137,3,2,2,1,1,1,0,0,0,4
Helen Gym,,,,0,137,136,3,1,1,1,1,1,1,1,1,4
William K Greenlee,,,,,1,137,1,0,0,1,1,0,0,0,0,4
Allan Domb,,,,,,1,2,1,0,0,1,1,0,0,0,4
David Oh,,,,,,,6,2,3,1,0,1,0,0,0,4
Dennis M O Brien,,,,,,,,0,2,1,0,2,0,0,0,4
Terry Tracy,,,,,,,,,0,1,0,1,0,0,0,4
Al Taubenberger,,,,,,,,,,0,0,1,0,0,0,4
Andrew C Stober,,,,,,,,,,,0,0,1,1,1,4
Daniel Tinney,,,,,,,,,,,,0,0,0,0,4
