col_1,col_2,col_3,col_4,division
,District Council 3rd District,Sheriff,,All
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,All
Jannie L Blackwell,165,"1,187",131,All
Jewell Williams,,140,0,All
Christopher Sawyer,,,142,All
Total,"1,483","1,327",273,All
,District Council 3rd District,Sheriff,,1
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,1
Jannie L Blackwell,10,36,3,1
Jewell Williams,,10,0,1
Christopher Sawyer,,,8,1
Total,49,46,11,1
,Sheriff,,District Council 3rd District,2
,Jewell Williams,Christopher Sawyer,Jannie L Blackwell,2
Jewell Williams,23,0,88,2
Christopher Sawyer,,23,13,2
Jannie L Blackwell,,,7,2
Total,111,36,108,2
,District Council 3rd District,Sheriff,,3
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,3
Jannie L Blackwell,3,27,6,3
Jewell Williams,,0,0,3
Christopher Sawyer,,,2,3
Total,36,27,8,3
,District Council 3rd District,Sheriff,,4
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,4
Jannie L Blackwell,16,68,0,4
Jewell Williams,,6,0,4
Christopher Sawyer,,,1,4
Total,84,74,1,4
,District Council 3rd District,Sheriff,,5
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,5
Jannie L Blackwell,4,44,8,5
Jewell Williams,,7,0,5
Christopher Sawyer,,,8,5
Total,56,51,16,5
,District Council 3rd District,Sheriff,,6
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,6
Jannie L Blackwell,5,60,6,6
Jewell Williams,,4,0,6
Christopher Sawyer,,,4,6
Total,71,64,10,6
,District Council 3rd District,Sheriff,,7
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,7
Jannie L Blackwell,22,50,8,7
Jewell Williams,,12,0,7
Christopher Sawyer,,,15,7
Total,80,62,23,7
,District Council 3rd District,Sheriff,,8
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,8
Jannie L Blackwell,1,11,1,8
Jewell Williams,,0,0,8
Christopher Sawyer,,,0,8
Total,13,11,1,8
,District Council 3rd District,Sheriff,,9
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,9
Jannie L Blackwell,0,15,3,9
Jewell Williams,,0,0,9
Christopher Sawyer,,,2,9
Total,18,15,5,9
,District Council 3rd District,Sheriff,,10
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,10
Jannie L Blackwell,2,40,11,10
Jewell Williams,,2,0,10
Christopher Sawyer,,,5,10
Total,53,42,16,10
,District Council 3rd District,Sheriff,,11
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,11
Jannie L Blackwell,2,27,2,11
Jewell Williams,,3,0,11
Christopher Sawyer,,,3,11
Total,31,30,5,11
,District Council 3rd District,Sheriff,,12
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,12
Jannie L Blackwell,4,95,0,12
Jewell Williams,,4,0,12
Christopher Sawyer,,,6,12
Total,99,99,6,12
,District Council 3rd District,Sheriff,,13
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,13
Jannie L Blackwell,8,57,3,13
Jewell Williams,,9,0,13
Christopher Sawyer,,,6,13
Total,68,66,9,13
,District Council 3rd District,Sheriff,,14
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,14
Jannie L Blackwell,7,72,12,14
Jewell Williams,,9,0,14
Christopher Sawyer,,,5,14
Total,91,81,17,14
,District Council 3rd District,Sheriff,,15
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,15
Jannie L Blackwell,15,102,7,15
Jewell Williams,,15,0,15
Christopher Sawyer,,,1,15
Total,124,117,8,15
,District Council 3rd District,Sheriff,,16
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,16
Jannie L Blackwell,14,61,3,16
Jewell Williams,,3,0,16
Christopher Sawyer,,,3,16
Total,78,64,6,16
,District Council 3rd District,Sheriff,,17
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,17
Jannie L Blackwell,21,76,1,17
Jewell Williams,,8,0,17
Christopher Sawyer,,,1,17
Total,98,84,2,17
,District Council 3rd District,Sheriff,,18
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,18
Jannie L Blackwell,3,14,1,18
Jewell Williams,,1,0,18
Christopher Sawyer,,,2,18
Total,18,15,3,18
,District Council 3rd District,Sheriff,,19
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,19
Jannie L Blackwell,1,45,11,19
Jewell Williams,,2,0,19
Christopher Sawyer,,,0,19
Total,57,47,11,19
,District Council 3rd District,Sheriff,,20
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,20
Jannie L Blackwell,1,23,4,20
Jewell Williams,,4,0,20
Christopher Sawyer,,,6,20
Total,28,27,10,20
,District Council 3rd District,Sheriff,,21
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,21
Jannie L Blackwell,1,21,2,21
Jewell Williams,,0,0,21
Christopher Sawyer,,,1,21
Total,24,21,3,21
,District Council 3rd District,Sheriff,,22
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,22
Jannie L Blackwell,2,72,10,22
Jewell Williams,,5,0,22
Christopher Sawyer,,,5,22
Total,84,77,15,22
,District Council 3rd District,Sheriff,,23
,Jannie L Blackwell,Jewell Williams,Christopher Sawyer,23
Jannie L Blackwell,16,83,16,23
Jewell Williams,,13,0,23
Christopher Sawyer,,,35,23
Total,115,96,51,23
