col_1,col_2,col_3,col_4,division
,District Council 3rd District,Judge Of The Commonwealth Court,,1
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,1
Jannie L Blackwell,20,102,3,1
Michael Wojcik,,18,0,1
Paul Lalley,,,1,1
Total,125,120,4,1
,District Council 3rd District,Judge Of The Commonwealth Court,,2
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,2
Jannie L Blackwell,13,93,2,2
Michael Wojcik,,8,0,2
Paul Lalley,,,1,2
Total,108,101,3,2
,District Council 3rd District,Judge Of The Commonwealth Court,,3
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,3
Jannie L Blackwell,15,104,0,3
Michael Wojcik,,8,0,3
Paul Lalley,,,4,3
Total,119,112,4,3
,District Council 3rd District,Judge Of The Commonwealth Court,,4
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,4
Jannie L Blackwell,9,124,3,4
Michael Wojcik,,8,0,4
Paul Lalley,,,1,4
Total,136,132,4,4
,District Council 3rd District,Judge Of The Commonwealth Court,,5
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,5
Jannie L Blackwell,13,66,1,5
Michael Wojcik,,5,0,5
Paul Lalley,,,1,5
Total,80,71,2,5
,District Council 3rd District,Judge Of The Commonwealth Court,,6
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,6
Jannie L Blackwell,16,95,0,6
Michael Wojcik,,13,0,6
Paul Lalley,,,2,6
Total,111,108,2,6
,Judge Of The Commonwealth Court,,District Council 3rd District,7
,Michael Wojcik,Paul Lalley,Jannie L Blackwell,7
Michael Wojcik,15,0,122,7
Paul Lalley,,1,1,7
Jannie L Blackwell,,,12,7
Total,137,2,135,7
,District Council 3rd District,Judge Of The Commonwealth Court,,8
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,8
Jannie L Blackwell,11,60,2,8
Michael Wojcik,,2,0,8
Paul Lalley,,,1,8
Total,73,62,3,8
,District Council 3rd District,Judge Of The Commonwealth Court,,9
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,9
Jannie L Blackwell,4,72,1,9
Michael Wojcik,,4,0,9
Paul Lalley,,,1,9
Total,77,76,2,9
,District Council 3rd District,Judge Of The Commonwealth Court,,10
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,10
Jannie L Blackwell,8,59,0,10
Michael Wojcik,,7,0,10
Paul Lalley,,,2,10
Total,67,66,2,10
,District Council 3rd District,Judge Of The Commonwealth Court,,11
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,11
Jannie L Blackwell,18,94,2,11
Michael Wojcik,,15,0,11
Paul Lalley,,,4,11
Total,114,109,6,11
,District Council 3rd District,Judge Of The Commonwealth Court,,12
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,12
Jannie L Blackwell,12,66,0,12
Michael Wojcik,,2,0,12
Paul Lalley,,,1,12
Total,78,68,1,12
,District Council 3rd District,Judge Of The Commonwealth Court,,13
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,13
Jannie L Blackwell,14,87,1,13
Michael Wojcik,,8,0,13
Paul Lalley,,,0,13
Total,102,95,1,13
,District Council 3rd District,Judge Of The Commonwealth Court,,14
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,14
Jannie L Blackwell,13,70,1,14
Michael Wojcik,,10,0,14
Paul Lalley,,,1,14
Total,84,80,2,14
,District Council 3rd District,Judge Of The Commonwealth Court,,15
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,15
Jannie L Blackwell,17,81,0,15
Michael Wojcik,,3,0,15
Paul Lalley,,,1,15
Total,98,84,1,15
,District Council 3rd District,Judge Of The Commonwealth Court,,16
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,16
Jannie L Blackwell,31,78,0,16
Michael Wojcik,,5,0,16
Paul Lalley,,,0,16
Total,109,83,0,16
,District Council 3rd District,Judge Of The Commonwealth Court,,17
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,17
Jannie L Blackwell,10,115,3,17
Michael Wojcik,,9,0,17
Paul Lalley,,,2,17
Total,128,124,5,17
,District Council 3rd District,Judge Of The Commonwealth Court,,18
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,18
Jannie L Blackwell,24,135,1,18
Michael Wojcik,,6,0,18
Paul Lalley,,,0,18
Total,160,141,1,18
,District Council 3rd District,Judge Of The Commonwealth Court,,All
,Jannie L Blackwell,Michael Wojcik,Paul Lalley,All
Jannie L Blackwell,260,"1,623",21,All
Michael Wojcik,,146,0,All
Paul Lalley,,,24,All
Total,"1,904","1,769",45,All
