col_1,col_2,division
,District Council 5th District,1
,Darrell L Clarke,1
Darrell L Clarke,45,1
Total,45,1
,District Council 5th District,2
,Darrell L Clarke,2
Darrell L Clarke,55,2
Total,55,2
,District Council 5th District,3
,Darrell L Clarke,3
Darrell L Clarke,78,3
Total,78,3
,District Council 5th District,4
,Darrell L Clarke,4
Darrell L Clarke,64,4
Total,64,4
,District Council 5th District,5
,Darrell L Clarke,5
Darrell L Clarke,89,5
Total,89,5
,District Council 5th District,6
,Darrell L Clarke,6
Darrell L Clarke,45,6
Total,45,6
,District Council 5th District,7
,Darrell L Clarke,7
Darrell L Clarke,95,7
Total,95,7
,District Council 5th District,8
,Darrell L Clarke,8
Darrell L Clarke,92,8
Total,92,8
,District Council 5th District,9
,Darrell L Clarke,9
Darrell L Clarke,106,9
Total,106,9
,District Council 5th District,10
,Darrell L Clarke,10
Darrell L Clarke,118,10
Total,118,10
,District Council 5th District,11
,Darrell L Clarke,11
Darrell L Clarke,97,11
Total,97,11
,District Council 5th District,12
,Darrell L Clarke,12
Darrell L Clarke,78,12
Total,78,12
,District Council 5th District,13
,Darrell L Clarke,13
Darrell L Clarke,94,13
Total,94,13
,District Council 5th District,14
,Darrell L Clarke,14
Darrell L Clarke,131,14
Total,131,14
,District Council 5th District,15
,Darrell L Clarke,15
Darrell L Clarke,57,15
Total,57,15
,District Council 5th District,16
,Darrell L Clarke,16
Darrell L Clarke,52,16
Total,52,16
,District Council 5th District,17
,Darrell L Clarke,17
Darrell L Clarke,63,17
Total,63,17
,District Council 5th District,18
,Darrell L Clarke,18
Darrell L Clarke,80,18
Total,80,18
,District Council 5th District,19
,Darrell L Clarke,19
Darrell L Clarke,51,19
Total,51,19
,District Council 5th District,20
,Darrell L Clarke,20
Darrell L Clarke,65,20
Total,65,20
,District Council 5th District,21
,Darrell L Clarke,21
Darrell L Clarke,108,21
Total,108,21
,District Council 5th District,All
,Darrell L Clarke,All
Darrell L Clarke,"1,663",All
Total,"1,663",All
