col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,1
,Ronald R Donatucci,Ross Feinberg,David Oh,Daniel Tinney,Al Taubenberger,Terry Tracy,Dennis M O Brien,Helen Gym,Allan Domb,Derek S Green,William K Greenlee,Blondell Reynolds Brown,Kristin Combs,Sheila E Armstrong,Andrew C Stober,John Staggs,1
Ronald R Donatucci,7,0,18,18,15,11,18,42,46,44,43,37,4,0,2,1,1
Ross Feinberg,,0,46,48,46,47,40,8,3,3,4,2,2,2,0,0,1
David Oh,,,2,49,49,50,48,7,8,7,7,6,4,2,1,0,1
Daniel Tinney,,,,0,49,55,51,8,8,8,8,3,1,1,0,0,1
Al Taubenberger,,,,,0,46,47,5,6,4,6,4,2,1,0,0,1
Terry Tracy,,,,,,0,46,7,4,5,2,2,3,1,1,0,1
Dennis M O Brien,,,,,,,1,5,8,6,6,2,1,0,0,0,1
Helen Gym,,,,,,,,0,36,38,34,33,5,2,1,1,1
Allan Domb,,,,,,,,,2,38,41,34,2,0,1,0,1
Derek S Green,,,,,,,,,,0,38,33,1,1,1,1,1
William K Greenlee,,,,,,,,,,,0,33,1,1,0,0,1
Blondell Reynolds Brown,,,,,,,,,,,,1,1,0,0,0,1
Kristin Combs,,,,,,,,,,,,,0,2,2,1,1
Sheila E Armstrong,,,,,,,,,,,,,,0,0,0,1
Andrew C Stober,,,,,,,,,,,,,,,0,1,1
John Staggs,,,,,,,,,,,,,,,,0,1
Total,81,60,71,70,65,63,62,53,52,49,48,40,7,3,2,1,1
,Register Of Wills,,Council At Large,,,,,,,,,,,,,,2
,Ronald R Donatucci,Ross Feinberg,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Al Taubenberger,Daniel Tinney,Dennis M O Brien,Terry Tracy,David Oh,Andrew C Stober,John Staggs,Sheila E Armstrong,Kristin Combs,2
Ronald R Donatucci,3,0,32,30,34,29,30,6,8,5,1,1,1,1,0,0,2
Ross Feinberg,,1,8,7,6,4,2,15,10,11,12,8,2,2,2,2,2
Helen Gym,,,0,32,30,28,28,4,3,3,5,0,2,0,1,0,2
Allan Domb,,,,1,28,29,29,7,4,5,3,1,0,1,0,0,2
Derek S Green,,,,,0,31,27,4,4,2,3,2,2,1,1,1,2
Blondell Reynolds Brown,,,,,,1,27,5,3,1,2,2,0,0,0,0,2
William K Greenlee,,,,,,,1,1,1,2,1,0,0,0,0,0,2
Al Taubenberger,,,,,,,,0,15,12,9,7,1,3,2,2,2
Daniel Tinney,,,,,,,,,0,11,9,5,1,1,1,1,2
Dennis M O Brien,,,,,,,,,,0,7,5,1,1,0,0,2
Terry Tracy,,,,,,,,,,,0,5,0,0,1,1,2
David Oh,,,,,,,,,,,,0,0,1,0,0,2
Andrew C Stober,,,,,,,,,,,,,0,1,0,0,2
John Staggs,,,,,,,,,,,,,,0,1,1,2
Sheila E Armstrong,,,,,,,,,,,,,,,0,2,2
Kristin Combs,,,,,,,,,,,,,,,,0,2
Total,52,25,42,41,41,35,33,22,18,17,13,9,3,3,3,2,2
,Council At Large,,,,,,,,,,,,,,Register Of Wills,,3
