col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Kenyatta Johnson,1
Kevin M Dougherty,6,45,43,1,0,0,1,56,1
Christine Donohue,,0,45,1,0,0,2,41,1
David Wecht,,,0,0,0,0,3,40,1
Judy Olson,,,,1,5,5,0,2,1
Anne Covey,,,,,0,5,0,1,1
Mike George,,,,,,0,0,1,1
Paul P Panepinto,,,,,,,0,3,1
Kenyatta Johnson,,,,,,,,0,1
Total,70,50,49,7,5,5,3,62,1
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Kenyatta Johnson,2
Kevin M Dougherty,7,85,83,1,2,0,1,103,2
Christine Donohue,,0,86,2,0,0,1,84,2
David Wecht,,,0,1,0,0,1,82,2
Judy Olson,,,,0,2,2,0,1,2
Mike George,,,,,0,2,1,1,2
Anne Covey,,,,,,0,0,1,2
Paul P Panepinto,,,,,,,0,0,2
Kenyatta Johnson,,,,,,,,3,2
Total,118,94,91,4,4,3,2,116,2
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Kenyatta Johnson,3
Kevin M Dougherty,16,103,98,1,1,0,0,125,3
David Wecht,,2,98,2,1,1,0,100,3
Christine Donohue,,,0,0,1,1,0,92,3
Anne Covey,,,,0,2,3,0,1,3
Judy Olson,,,,,0,3,0,2,3
Mike George,,,,,,0,0,1,3
Paul P Panepinto,,,,,,,1,0,3
Kenyatta Johnson,,,,,,,,4,3
Total,152,114,101,4,4,4,1,137,3
,District Council 2nd District,Justice Of The Supreme Court,,,,,,,4
,Kenyatta Johnson,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,4
Kenyatta Johnson,3,101,77,74,2,0,0,1,4
Kevin M Dougherty,,4,76,77,2,0,0,1,4
Christine Donohue,,,2,77,0,0,0,0,4
David Wecht,,,,2,1,0,0,0,4
Judy Olson,,,,,0,1,1,1,4
Anne Covey,,,,,,0,1,0,4
Mike George,,,,,,,0,0,4
Paul P Panepinto,,,,,,,,0,4
Total,112,111,85,82,3,1,1,1,4
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,5
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Kenyatta Johnson,5
Kevin M Dougherty,4,64,64,2,1,1,2,77,5
David Wecht,,1,67,2,1,0,1,61,5
Christine Donohue,,,0,1,1,0,0,62,5
Judy Olson,,,,0,5,4,0,2,5
Mike George,,,,,0,5,0,1,5
Anne Covey,,,,,,0,0,0,5
Paul P Panepinto,,,,,,,1,1,5
Kenyatta Johnson,,,,,,,,2,5
Total,89,72,70,8,8,6,3,85,5
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,6
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Kenyatta Johnson,6
Kevin M Dougherty,6,89,87,0,0,0,1,107,6
Christine Donohue,,1,88,1,1,0,1,90,6
David Wecht,,,3,0,0,0,0,85,6
Anne Covey,,,,0,3,1,1,2,6
Judy Olson,,,,,0,1,1,2,6
Mike George,,,,,,0,0,1,6
Paul P Panepinto,,,,,,,0,2,6
Kenyatta Johnson,,,,,,,,0,6
Total,119,98,95,3,3,2,2,117,6
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,7
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Kenyatta Johnson,7
Kevin M Dougherty,22,66,63,2,4,1,1,85,7
David Wecht,,3,62,2,1,2,0,62,7
Christine Donohue,,,1,0,0,0,0,57,7
Judy Olson,,,,2,6,8,0,2,7
Mike George,,,,,1,5,1,3,7
Anne Covey,,,,,,0,0,1,7
Paul P Panepinto,,,,,,,0,0,7
Kenyatta Johnson,,,,,,,,5,7
Total,118,75,67,11,10,8,1,96,7
,District Council 2nd District,Justice Of The Supreme Court,,,,,,,8
,Kenyatta Johnson,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,8
Kenyatta Johnson,8,116,93,87,7,4,3,3,8
Kevin M Dougherty,,9,89,86,3,0,0,2,8
Christine Donohue,,,0,86,4,1,0,2,8
David Wecht,,,,1,1,0,0,0,8
Judy Olson,,,,,0,3,3,0,8
Anne Covey,,,,,,0,3,1,8
Mike George,,,,,,,0,0,8
Paul P Panepinto,,,,,,,,0,8
Total,139,130,97,93,7,4,3,3,8
,District Council 2nd District,Justice Of The Supreme Court,,,,,,,9
,Kenyatta Johnson,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Judy Olson,Anne Covey,Paul P Panepinto,9
Kenyatta Johnson,4,79,71,71,1,2,1,1,9
Kevin M Dougherty,,3,67,65,0,1,0,2,9
Christine Donohue,,,1,69,0,0,0,0,9
David Wecht,,,,0,0,0,0,0,9
Mike George,,,,,2,3,3,0,9
Judy Olson,,,,,,0,3,0,9
Anne Covey,,,,,,,0,0,9
Paul P Panepinto,,,,,,,,0,9
Total,98,87,77,76,5,4,3,2,9
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,10
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Kenyatta Johnson,10
Kevin M Dougherty,27,34,28,0,0,0,1,36,10
Christine Donohue,,2,28,0,0,0,0,27,10
David Wecht,,,1,0,0,0,0,25,10
Judy Olson,,,,1,4,3,1,0,10
Mike George,,,,,0,3,1,0,10
Anne Covey,,,,,,0,0,0,10
Paul P Panepinto,,,,,,,1,1,10
Kenyatta Johnson,,,,,,,,4,10
Total,72,37,32,5,4,3,3,43,10
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,11
,Kevin M Dougherty,David Wecht,Christine Donohue,Paul P Panepinto,Anne Covey,Judy Olson,Mike George,Kenyatta Johnson,11
Kevin M Dougherty,2,21,21,1,0,0,0,34,11
David Wecht,,0,20,1,0,0,0,21,11
Christine Donohue,,,0,0,0,0,0,19,11
Paul P Panepinto,,,,0,0,0,0,2,11
Anne Covey,,,,,0,1,1,0,11
Judy Olson,,,,,,0,1,0,11
Mike George,,,,,,,0,0,11
Kenyatta Johnson,,,,,,,,0,11
Total,38,23,21,2,1,1,1,37,11
,District Council 2nd District,Justice Of The Supreme Court,,,,,,,12
,Kenyatta Johnson,Kevin M Dougherty,Christine Donohue,David Wecht,Mike George,Judy Olson,Anne Covey,Paul P Panepinto,12
Kenyatta Johnson,3,84,81,76,7,6,2,4,12
Kevin M Dougherty,,10,75,72,0,0,0,1,12
Christine Donohue,,,2,78,4,3,0,2,12
David Wecht,,,,0,3,3,0,1,12
Mike George,,,,,1,8,6,1,12
Judy Olson,,,,,,0,6,0,12
Anne Covey,,,,,,,0,0,12
Paul P Panepinto,,,,,,,,1,12
Total,109,105,92,83,12,10,6,6,12
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,13
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Kenyatta Johnson,13
Kevin M Dougherty,7,62,61,3,1,0,2,71,13
Christine Donohue,,0,61,3,1,0,0,58,13
David Wecht,,,0,1,0,0,1,53,13
Judy Olson,,,,0,15,14,1,4,13
Anne Covey,,,,,0,13,0,1,13
Mike George,,,,,,1,0,0,13
Paul P Panepinto,,,,,,,0,3,13
Kenyatta Johnson,,,,,,,,2,13
Total,88,70,64,19,15,15,3,80,13
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,14
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Kenyatta Johnson,14
Kevin M Dougherty,10,59,61,5,2,1,2,55,14
Christine Donohue,,0,58,2,1,1,1,49,14
David Wecht,,,0,1,0,0,0,47,14
Judy Olson,,,,0,8,5,0,3,14
Anne Covey,,,,,0,5,1,2,14
Mike George,,,,,,1,2,1,14
Paul P Panepinto,,,,,,,0,1,14
Kenyatta Johnson,,,,,,,,1,14
Total,83,61,61,12,9,8,3,58,14
,District Council 2nd District,Justice Of The Supreme Court,,,,,,,15
,Kenyatta Johnson,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,15
Kenyatta Johnson,2,94,75,70,3,4,2,3,15
Kevin M Dougherty,,8,72,69,1,1,0,2,15
Christine Donohue,,,2,67,0,1,0,4,15
David Wecht,,,,1,1,1,0,3,15
Judy Olson,,,,,1,5,4,0,15
Mike George,,,,,,0,4,0,15
Anne Covey,,,,,,,1,0,15
Paul P Panepinto,,,,,,,,0,15
Total,109,107,84,77,7,6,5,5,15
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,16
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Kenyatta Johnson,16
Kevin M Dougherty,13,67,66,3,2,1,1,87,16
Christine Donohue,,2,65,5,2,0,0,71,16
David Wecht,,,3,2,0,1,1,66,16
Judy Olson,,,,0,5,3,0,4,16
Anne Covey,,,,,0,4,1,3,16
Mike George,,,,,,0,1,1,16
Paul P Panepinto,,,,,,,0,1,16
Kenyatta Johnson,,,,,,,,1,16
Total,105,76,73,9,8,6,2,97,16
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,17
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Kenyatta Johnson,17
Kevin M Dougherty,13,67,65,0,0,0,1,80,17
Christine Donohue,,0,69,3,1,0,1,70,17
David Wecht,,,0,2,0,0,0,67,17
Judy Olson,,,,0,4,3,0,1,17
Anne Covey,,,,,0,3,0,0,17
Mike George,,,,,,0,0,0,17
Paul P Panepinto,,,,,,,0,1,17
Kenyatta Johnson,,,,,,,,4,17
Total,96,75,70,6,4,3,1,91,17
,District Council 2nd District,Justice Of The Supreme Court,,,,,,,18
,Kenyatta Johnson,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,18
Kenyatta Johnson,3,64,54,54,3,2,0,1,18
Kevin M Dougherty,,4,50,52,1,2,0,0,18
Christine Donohue,,,3,54,4,1,0,2,18
David Wecht,,,,1,3,0,0,1,18
Judy Olson,,,,,1,7,7,1,18
Anne Covey,,,,,,0,6,0,18
Mike George,,,,,,,1,0,18
Paul P Panepinto,,,,,,,,0,18
Total,77,72,64,61,13,8,8,2,18
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,19
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Kenyatta Johnson,19
Kevin M Dougherty,10,34,31,4,2,0,1,40,19
Christine Donohue,,1,30,1,0,1,1,28,19
David Wecht,,,0,1,0,0,0,24,19
Judy Olson,,,,0,8,4,0,4,19
Anne Covey,,,,,0,4,0,2,19
Mike George,,,,,,0,0,0,19
Paul P Panepinto,,,,,,,1,1,19
Kenyatta Johnson,,,,,,,,2,19
Total,58,38,31,10,8,5,2,44,19
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,20
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Paul P Panepinto,Anne Covey,Mike George,Kenyatta Johnson,20
Kevin M Dougherty,8,59,60,1,4,1,1,61,20
Christine Donohue,,0,64,4,2,1,1,60,20
David Wecht,,,0,4,2,0,0,56,20
Judy Olson,,,,1,0,5,4,3,20
Paul P Panepinto,,,,,2,0,1,4,20
Anne Covey,,,,,,0,5,3,20
Mike George,,,,,,,0,3,20
Kenyatta Johnson,,,,,,,,1,20
Total,80,71,69,10,8,6,6,75,20
,District Council 2nd District,Justice Of The Supreme Court,,,,,,,21
,Kenyatta Johnson,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,21
Kenyatta Johnson,5,206,185,181,1,1,2,0,21
Kevin M Dougherty,,15,180,176,2,1,0,0,21
David Wecht,,,5,176,0,0,1,0,21
Christine Donohue,,,,4,0,0,2,0,21
Judy Olson,,,,,0,2,0,1,21
Mike George,,,,,,0,0,1,21
Paul P Panepinto,,,,,,,0,0,21
Anne Covey,,,,,,,,0,21
Total,228,228,195,189,3,2,2,1,21
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,22
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Kenyatta Johnson,22
Kevin M Dougherty,8,29,29,2,2,0,0,31,22
Christine Donohue,,0,31,3,0,0,0,29,22
David Wecht,,,0,3,1,0,1,28,22
Judy Olson,,,,1,10,6,0,4,22
Anne Covey,,,,,0,7,1,3,22
Mike George,,,,,,0,0,2,22
Paul P Panepinto,,,,,,,0,1,22
Kenyatta Johnson,,,,,,,,0,22
Total,46,34,33,14,12,7,1,39,22
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,23
,Kevin M Dougherty,David Wecht,Christine Donohue,Paul P Panepinto,Judy Olson,Mike George,Anne Covey,Kenyatta Johnson,23
Kevin M Dougherty,6,92,91,4,1,1,1,108,23
David Wecht,,1,88,1,1,1,0,93,23
Christine Donohue,,,3,3,1,0,0,89,23
Paul P Panepinto,,,,1,0,0,0,4,23
Judy Olson,,,,,0,2,1,2,23
Mike George,,,,,,0,2,2,23
Anne Covey,,,,,,,0,1,23
Kenyatta Johnson,,,,,,,,3,23
Total,118,98,96,5,3,3,2,117,23
,Justice Of The Supreme Court,,,,,,,District Council 2nd District,All
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,Kenyatta Johnson,All
Kevin M Dougherty,218,"1,572","1,561",36,13,16,31,"1,900",All
Christine Donohue,,24,"1,567",39,10,9,24,"1,558",All
David Wecht,,,24,30,9,5,18,"1,527",All
Judy Olson,,,,8,97,109,5,60,All
Mike George,,,,,7,92,8,33,All
Anne Covey,,,,,,1,5,32,All
Paul P Panepinto,,,,,,,8,40,All
Kenyatta Johnson,,,,,,,,60,All
Total,"2,290","1,747","1,717",173,128,125,63,"2,166",All
