col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,All
,Christine Hope,Sharon Williams Losier,Joffie C Pittman,Allan Domb,Helen Gym,William K Greenlee,Derek S Green,Blondell Reynolds Brown,Daniel Tinney,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,Kristin Combs,Sheila E Armstrong,John Staggs,All
Christine Hope,75,"1,395","1,392","1,383","1,229","1,212","1,200","1,106",744,734,695,655,616,140,90,67,32,All
Sharon Williams Losier,,15,"1,375","1,217","1,145","1,127","1,146","1,063",222,220,197,166,122,104,79,50,27,All
Joffie C Pittman,,,10,"1,194","1,146","1,129","1,152","1,061",224,215,202,164,121,119,88,51,33,All
Allan Domb,,,,145,"1,183","1,166","1,142","1,047",220,211,192,167,105,89,31,19,8,All
Helen Gym,,,,,15,"1,085","1,107","1,013",130,135,105,74,73,123,88,34,24,All
William K Greenlee,,,,,,38,"1,111","1,043",117,128,144,99,44,47,25,13,8,All
Derek S Green,,,,,,,12,"1,043",117,88,100,68,54,70,51,20,8,All
Blondell Reynolds Brown,,,,,,,,19,69,104,67,63,37,69,40,13,10,All
Daniel Tinney,,,,,,,,,66,556,594,620,604,27,8,14,2,All
David Oh,,,,,,,,,,35,582,527,510,30,11,13,5,All
Dennis M O Brien,,,,,,,,,,,30,592,519,28,7,14,1,All
Al Taubenberger,,,,,,,,,,,,12,585,41,10,17,4,All
Terry Tracy,,,,,,,,,,,,,11,40,14,14,2,All
Andrew C Stober,,,,,,,,,,,,,,4,79,45,31,All
Kristin Combs,,,,,,,,,,,,,,,0,48,32,All
Sheila E Armstrong,,,,,,,,,,,,,,,,1,23,All
John Staggs,,,,,,,,,,,,,,,,,0,All
Total,"2,431","1,539","1,508","1,795","1,443","1,406","1,377","1,263",986,912,877,846,754,213,126,80,45,All
,Judge Of The Municipal Court,,,Council At Large,,,,,,,,,,,,,,1
,Christine Hope,Joffie C Pittman,Sharon Williams Losier,Allan Domb,William K Greenlee,Derek S Green,Helen Gym,Daniel Tinney,Blondell Reynolds Brown,David Oh,Dennis M O Brien,Al Taubenberger,Terry Tracy,Andrew C Stober,John Staggs,Kristin Combs,Sheila E Armstrong,1
Christine Hope,3,86,84,85,79,77,78,55,49,32,33,31,30,3,2,2,2,1
Joffie C Pittman,,0,84,80,77,74,74,30,50,8,8,10,7,1,1,1,0,1
Sharon Williams Losier,,,0,79,78,75,73,28,52,5,6,8,5,2,2,1,0,1
