col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,All
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Anthony Clark,Lisa M Deeley,Al Schmidt,All
Kevin M Dougherty,297,"4,007","4,022",30,18,15,15,"4,352","3,949",63,All
David Wecht,,71,"3,946",13,5,14,11,"3,866","3,709",52,All
Christine Donohue,,,27,29,15,8,16,"3,873","3,750",59,All
Judy Olson,,,,1,40,35,4,38,34,44,All
Anne Covey,,,,,1,33,6,24,23,37,All
Mike George,,,,,,0,0,22,16,37,All
Paul P Panepinto,,,,,,,2,21,17,6,All
Anthony Clark,,,,,,,,25,"3,835",35,All
Lisa M Deeley,,,,,,,,,3,42,All
Al Schmidt,,,,,,,,,,2,All
Total,"5,092","4,271","4,253",85,63,62,34,"4,614","4,139",113,All
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Kevin M Dougherty,10,133,132,1,1,0,0,141,127,1,1
David Wecht,,0,130,0,1,1,0,127,123,1,1
Christine Donohue,,,0,1,0,0,0,129,123,1,1
Judy Olson,,,,0,0,0,0,1,1,1,1
Mike George,,,,,0,0,0,1,0,0,1
Paul P Panepinto,,,,,,0,0,0,1,0,1
Anne Covey,,,,,,,0,0,0,0,1
Anthony Clark,,,,,,,,0,124,1,1
Lisa M Deeley,,,,,,,,,0,0,1
Al Schmidt,,,,,,,,,,0,1
Total,163,137,136,2,1,1,0,146,131,2,1
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,2
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Anthony Clark,Lisa M Deeley,Al Schmidt,2
Kevin M Dougherty,22,170,168,1,0,0,0,172,168,1,2
Christine Donohue,,3,170,1,0,1,0,158,158,2,2
David Wecht,,,6,0,0,1,0,156,153,2,2
Anne Covey,,,,0,1,1,0,0,0,1,2
Judy Olson,,,,,1,1,0,0,0,1,2
Mike George,,,,,,0,0,0,1,2,2
Paul P Panepinto,,,,,,,0,0,0,0,2
Anthony Clark,,,,,,,,0,161,0,2
Lisa M Deeley,,,,,,,,,0,2,2
Al Schmidt,,,,,,,,,,0,2
Total,219,181,180,2,2,2,0,178,174,3,2
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,3
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Mike George,Paul P Panepinto,Anne Covey,Anthony Clark,Lisa M Deeley,Al Schmidt,3
Kevin M Dougherty,8,157,154,4,2,1,0,158,150,4,3
David Wecht,,2,156,1,1,4,0,146,146,2,3
Christine Donohue,,,0,1,0,3,0,145,147,3,3
Judy Olson,,,,0,3,0,1,1,2,4,3
Mike George,,,,,0,0,1,0,1,3,3
Paul P Panepinto,,,,,,0,0,2,2,1,3
Anne Covey,,,,,,,0,0,0,1,3
Anthony Clark,,,,,,,,0,145,0,3
Lisa M Deeley,,,,,,,,,0,3,3
Al Schmidt,,,,,,,,,,0,3
Total,183,163,161,5,4,4,1,162,156,6,3
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Anthony Clark,Lisa M Deeley,Al Schmidt,4
Kevin M Dougherty,12,121,116,2,1,0,0,129,111,2,4
Christine Donohue,,0,113,2,1,0,0,113,103,2,4
David Wecht,,,4,0,0,0,0,104,103,1,4
Judy Olson,,,,0,1,2,0,3,1,3,4
Anne Covey,,,,,0,1,0,2,1,1,4
Mike George,,,,,,0,0,1,0,2,4
Paul P Panepinto,,,,,,,0,0,0,0,4
Anthony Clark,,,,,,,,2,106,3,4
Lisa M Deeley,,,,,,,,,0,0,4
Al Schmidt,,,,,,,,,,0,4
Total,162,129,126,4,2,2,0,139,116,4,4
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,5
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Kevin M Dougherty,7,144,139,1,1,1,0,156,141,6,5
Christine Donohue,,1,136,1,2,1,0,132,133,5,5
David Wecht,,,2,0,1,0,0,131,129,3,5
Anne Covey,,,,0,1,2,0,0,1,3,5
Judy Olson,,,,,0,1,0,2,1,1,5
Mike George,,,,,,0,0,1,0,3,5
Paul P Panepinto,,,,,,,0,1,0,0,5
Anthony Clark,,,,,,,,1,132,2,5
Lisa M Deeley,,,,,,,,,0,3,5
Al Schmidt,,,,,,,,,,0,5
Total,182,149,145,3,3,3,1,163,148,8,5
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,6
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Paul P Panepinto,Anne Covey,Mike George,Anthony Clark,Lisa M Deeley,Al Schmidt,6
Kevin M Dougherty,10,146,142,1,1,0,1,160,143,2,6
David Wecht,,3,148,1,1,0,0,148,143,1,6
Christine Donohue,,,1,2,2,1,0,146,143,2,6
Judy Olson,,,,0,0,1,1,3,2,1,6
Paul P Panepinto,,,,,0,0,0,0,2,1,6
Anne Covey,,,,,,0,0,1,1,0,6
Mike George,,,,,,,0,1,1,0,6
Anthony Clark,,,,,,,,0,148,0,6
Lisa M Deeley,,,,,,,,,0,2,6
Al Schmidt,,,,,,,,,,0,6
Total,181,160,154,4,2,1,1,172,156,3,6
,Justice Of The Supreme Court,,,,,,,City Commissioners,,,7
,Kevin M Dougherty,David Wecht,Christine Donohue,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Anthony Clark,Lisa M Deeley,Al Schmidt,7
Kevin M Dougherty,10,144,142,4,0,1,0,150,139,5,7
David Wecht,,4,142,1,1,0,0,137,133,6,7
Christine Donohue,,,2,3,1,0,0,137,134,5,7
Judy Olson,,,,0,1,1,0,4,2,3,7
Anne Covey,,,,,0,1,0,0,1,2,7
Mike George,,,,,,0,0,1,0,1,7
Paul P Panepinto,,,,,,,0,0,0,0,7
Anthony Clark,,,,,,,,0,136,4,7
Lisa M Deeley,,,,,,,,,0,3,7
Al Schmidt,,,,,,,,,,0,7
Total,173,155,151,5,2,2,0,156,145,8,7
