col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,1
,Kevin M Dougherty,David Wecht,Christine Donohue,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,1
Kevin M Dougherty,1,35,33,1,1,0,0,40,5,0,0,0,1
David Wecht,,0,34,1,1,0,0,35,3,0,0,0,1
Christine Donohue,,,0,2,1,0,0,30,5,0,0,0,1
Anne Covey,,,,0,1,0,0,1,2,0,0,0,1
Judy Olson,,,,,0,0,0,0,2,0,0,0,1
Mike George,,,,,,0,0,0,0,0,0,0,1
Paul P Panepinto,,,,,,,0,0,0,0,0,0,1
Jim Kenney,,,,,,,,0,0,0,0,0,1
Melissa Murray Bailey,,,,,,,,,0,0,0,0,1
Boris Kindij,,,,,,,,,,0,0,0,1
James Foster,,,,,,,,,,,0,0,1
Osborne Hart,,,,,,,,,,,,0,1
Total,47,39,36,3,2,0,0,43,7,0,0,0,1
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,2
,Jim Kenney,Melissa Murray Bailey,James Foster,Osborne Hart,Boris Kindij,Kevin M Dougherty,David Wecht,Christine Donohue,Mike George,Paul P Panepinto,Judy Olson,Anne Covey,2
Jim Kenney,1,0,0,0,0,73,51,52,2,3,0,2,2
Melissa Murray Bailey,,0,0,0,0,1,2,1,2,0,3,1,2
James Foster,,,0,0,0,1,0,0,1,0,1,0,2
Osborne Hart,,,,0,0,1,1,0,0,1,0,0,2
Boris Kindij,,,,,0,0,0,0,0,0,0,0,2
Kevin M Dougherty,,,,,,2,50,52,2,4,1,1,2
David Wecht,,,,,,,1,50,1,1,1,2,2
Christine Donohue,,,,,,,,0,0,2,1,0,2
Mike George,,,,,,,,,0,0,3,2,2
Paul P Panepinto,,,,,,,,,,0,0,0,2
Judy Olson,,,,,,,,,,,0,1,2
Anne Covey,,,,,,,,,,,,0,2
Total,80,5,1,1,0,80,57,56,5,5,4,3,2
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,3
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Osborne Hart,Boris Kindij,James Foster,3
Kevin M Dougherty,4,45,43,0,0,0,0,53,4,1,0,0,3
Christine Donohue,,1,44,2,1,0,0,43,3,0,0,0,3
David Wecht,,,0,1,0,0,0,42,3,0,0,0,3
Judy Olson,,,,0,3,2,0,1,3,0,0,0,3
Anne Covey,,,,,0,2,0,1,2,0,0,0,3
Mike George,,,,,,0,0,0,2,0,0,0,3
Paul P Panepinto,,,,,,,0,0,0,0,0,0,3
Jim Kenney,,,,,,,,1,0,0,0,0,3
Melissa Murray Bailey,,,,,,,,,0,0,0,0,3
Osborne Hart,,,,,,,,,,0,0,0,3
Boris Kindij,,,,,,,,,,,0,0,3
James Foster,,,,,,,,,,,,0,3
Total,65,50,48,4,3,2,0,61,7,1,0,0,3
,Justice Of The Supreme Court,,,,,,,Mayor,,,,,4
,Kevin M Dougherty,Christine Donohue,David Wecht,Anne Covey,Judy Olson,Mike George,Paul P Panepinto,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,4
Kevin M Dougherty,4,41,40,1,0,0,1,60,4,0,0,0,4
Christine Donohue,,1,39,0,0,0,0,43,2,0,0,0,4
David Wecht,,,2,0,0,0,0,38,1,0,0,0,4
Anne Covey,,,,0,3,3,1,1,3,0,0,0,4
Judy Olson,,,,,0,3,0,0,3,0,0,0,4
Mike George,,,,,,0,0,0,3,0,0,0,4
Paul P Panepinto,,,,,,,0,1,0,0,0,0,4
Jim Kenney,,,,,,,,3,0,0,0,0,4
Melissa Murray Bailey,,,,,,,,,1,0,0,0,4
Boris Kindij,,,,,,,,,,0,0,0,4
James Foster,,,,,,,,,,,0,0,4
Osborne Hart,,,,,,,,,,,,0,4
Total,69,48,43,4,3,3,1,68,8,0,0,0,4
,Mayor,,,,,Justice Of The Supreme Court,,,,,,,5
,Jim Kenney,Melissa Murray Bailey,Boris Kindij,James Foster,Osborne Hart,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Mike George,Anne Covey,Paul P Panepinto,5
Jim Kenney,6,0,0,0,0,39,37,34,0,0,0,2,5
Melissa Murray Bailey,,0,0,0,0,4,4,3,5,6,5,2,5
Boris Kindij,,,0,0,0,0,1,1,0,0,0,0,5
James Foster,,,,0,0,0,0,0,0,0,0,0,5
