col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ken Powell,Mia Roberts Perez,Kai Scott,Abbe Fletman,Tracy B Roman,Rainy Papademetriou,Chris Mallios,Michael Fanning,Stephanie M Sawyer,Lyris Younge,Daine Grey Jr,Scott Diclaudio,Vincent Furlong,All
Lisa M Deeley,53,"1,557",255,"1,644","1,667","1,625","1,652","1,547","1,469","1,462","1,449","1,457","1,462","1,388","1,302",181,All
Anthony Clark,,74,65,"1,537","1,520","1,497","1,469","1,453","1,296","1,283","1,294","1,305","1,384","1,274","1,227",148,All
Al Schmidt,,,34,251,212,213,255,184,250,259,259,219,156,202,186,347,All
Ken Powell,,,,34,"1,646","1,650","1,686","1,586","1,465","1,485","1,479","1,449","1,532","1,439","1,363",196,All
Mia Roberts Perez,,,,,23,"1,731","1,679","1,606","1,488","1,469","1,421","1,492","1,547","1,453","1,339",170,All
Kai Scott,,,,,,10,"1,709","1,576","1,492","1,482","1,419","1,481","1,556","1,456","1,334",167,All
Abbe Fletman,,,,,,,5,"1,570","1,505","1,524","1,468","1,470","1,538","1,449","1,332",175,All
Tracy B Roman,,,,,,,,15,"1,351","1,368","1,349","1,418","1,550","1,370","1,360",192,All
Rainy Papademetriou,,,,,,,,,5,"1,509","1,463","1,456","1,327","1,435","1,326",160,All
Chris Mallios,,,,,,,,,,1,"1,469","1,467","1,330","1,441","1,364",178,All
Michael Fanning,,,,,,,,,,,22,"1,438","1,317","1,426","1,350",180,All
Stephanie M Sawyer,,,,,,,,,,,,1,"1,348","1,480","1,362",189,All
Lyris Younge,,,,,,,,,,,,,4,"1,344","1,308",145,All
Daine Grey Jr,,,,,,,,,,,,,,0,"1,344",175,All
Scott Diclaudio,,,,,,,,,,,,,,,20,189,All
Vincent Furlong,,,,,,,,,,,,,,,,23,All
Total,"2,127","1,912",636,"1,942","1,925","1,866","1,858","1,757","1,651","1,646","1,641","1,625","1,609","1,540","1,488",516,All
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Lisa M Deeley,Anthony Clark,Al Schmidt,Mia Roberts Perez,Kai Scott,Ken Powell,Tracy B Roman,Abbe Fletman,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Lyris Younge,Daine Grey Jr,Vincent Furlong,1
Lisa M Deeley,5,67,9,78,74,67,69,66,61,57,63,60,56,60,58,10,1
Anthony Clark,,3,3,67,63,63,62,56,53,52,56,53,52,55,54,8,1
Al Schmidt,,,0,13,11,11,11,9,12,11,12,11,10,7,9,11,1
Mia Roberts Perez,,,,0,77,72,72,68,66,65,66,63,59,65,62,13,1
Kai Scott,,,,,1,68,69,67,64,61,62,61,57,63,60,9,1
Ken Powell,,,,,,2,70,60,59,57,61,58,60,63,59,11,1
Tracy B Roman,,,,,,,1,61,59,58,62,56,59,65,58,12,1
Abbe Fletman,,,,,,,,0,60,56,59,55,53,56,58,9,1
Chris Mallios,,,,,,,,,0,65,63,60,57,54,61,10,1
Rainy Papademetriou,,,,,,,,,,0,60,57,55,54,59,8,1
Stephanie M Sawyer,,,,,,,,,,,0,63,58,55,63,10,1
Michael Fanning,,,,,,,,,,,,1,57,52,60,8,1
Scott Diclaudio,,,,,,,,,,,,,1,53,57,10,1
Lyris Younge,,,,,,,,,,,,,,0,55,7,1
Daine Grey Jr,,,,,,,,,,,,,,,0,8,1
Vincent Furlong,,,,,,,,,,,,,,,,0,1
Total,93,79,21,88,83,80,78,73,73,69,69,66,66,65,64,19,1
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,City Commissioners,,,2
,Mia Roberts Perez,Kai Scott,Abbe Fletman,Ken Powell,Tracy B Roman,Rainy Papademetriou,Lyris Younge,Stephanie M Sawyer,Chris Mallios,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,Lisa M Deeley,Anthony Clark,Al Schmidt,2
Mia Roberts Perez,1,116,111,103,104,100,101,95,94,93,87,91,12,102,95,12,2
Kai Scott,,0,112,103,103,100,101,95,96,92,87,91,12,101,93,13,2
Abbe Fletman,,,0,105,102,98,100,95,97,93,87,91,12,102,91,14,2
Ken Powell,,,,2,101,92,99,93,93,91,88,89,12,99,92,11,2
Tracy B Roman,,,,,1,90,99,93,90,91,88,88,13,100,90,10,2
Rainy Papademetriou,,,,,,0,88,97,97,94,90,92,12,92,81,15,2
Lyris Younge,,,,,,,0,90,87,88,85,86,10,93,86,11,2
Stephanie M Sawyer,,,,,,,,0,95,93,90,93,14,93,82,13,2
Chris Mallios,,,,,,,,,0,94,88,91,12,92,80,13,2
Michael Fanning,,,,,,,,,,2,89,91,13,91,80,12,2
Scott Diclaudio,,,,,,,,,,,2,86,11,88,80,9,2
Daine Grey Jr,,,,,,,,,,,,0,11,87,80,11,2
Vincent Furlong,,,,,,,,,,,,,1,10,8,18,2
Lisa M Deeley,,,,,,,,,,,,,,4,91,12,2
Anthony Clark,,,,,,,,,,,,,,,1,2,2
Al Schmidt,,,,,,,,,,,,,,,,3,2
Total,124,122,117,112,112,108,103,102,100,99,97,94,26,123,105,34,2
,City Commissioners,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,3
