col_1,col_2,col_3,col_4,division
,Judge Of The Commonwealth Court,,District Council 2nd District,All
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,All
Michael Wojcik,516,0,"2,268",All
Paul Lalley,,172,117,All
Kenyatta Johnson,,,289,All
Total,"2,784",289,"2,674",All
,District Council 2nd District,Judge Of The Commonwealth Court,,1
,Kenyatta Johnson,Michael Wojcik,Paul Lalley,1
Kenyatta Johnson,35,206,11,1
Michael Wojcik,,36,0,1
Paul Lalley,,,16,1
Total,252,242,27,1
,District Council 2nd District,Judge Of The Commonwealth Court,,2
,Kenyatta Johnson,Michael Wojcik,Paul Lalley,2
Kenyatta Johnson,23,123,6,2
Michael Wojcik,,18,0,2
Paul Lalley,,,11,2
Total,152,141,17,2
,District Council 2nd District,Judge Of The Commonwealth Court,,3
,Kenyatta Johnson,Michael Wojcik,Paul Lalley,3
Kenyatta Johnson,5,77,7,3
Michael Wojcik,,9,0,3
Paul Lalley,,,4,3
Total,89,86,11,3
,District Council 2nd District,Judge Of The Commonwealth Court,,4
,Kenyatta Johnson,Michael Wojcik,Paul Lalley,4
Kenyatta Johnson,10,46,8,4
Michael Wojcik,,10,0,4
Paul Lalley,,,4,4
Total,64,56,12,4
,District Council 2nd District,Judge Of The Commonwealth Court,,5
,Kenyatta Johnson,Michael Wojcik,Paul Lalley,5
Kenyatta Johnson,11,114,2,5
Michael Wojcik,,13,0,5
Paul Lalley,,,5,5
Total,127,127,7,5
,Judge Of The Commonwealth Court,,District Council 2nd District,6
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,6
Michael Wojcik,36,0,169,6
Paul Lalley,,6,7,6
Kenyatta Johnson,,,22,6
Total,205,13,198,6
,Judge Of The Commonwealth Court,,District Council 2nd District,7
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,7
Michael Wojcik,56,0,201,7
Paul Lalley,,23,8,7
Kenyatta Johnson,,,20,7
Total,257,31,229,7
,Judge Of The Commonwealth Court,,District Council 2nd District,8
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,8
Michael Wojcik,50,0,174,8
Paul Lalley,,9,7,8
Kenyatta Johnson,,,11,8
Total,224,16,192,8
,Judge Of The Commonwealth Court,,District Council 2nd District,9
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,9
Michael Wojcik,38,0,146,9
Paul Lalley,,16,12,9
Kenyatta Johnson,,,17,9
Total,184,28,175,9
,Judge Of The Commonwealth Court,,District Council 2nd District,10
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,10
Michael Wojcik,19,0,84,10
Paul Lalley,,9,6,10
Kenyatta Johnson,,,8,10
Total,103,15,98,10
,Judge Of The Commonwealth Court,,District Council 2nd District,11
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,11
Michael Wojcik,26,0,93,11
Paul Lalley,,4,7,11
Kenyatta Johnson,,,16,11
Total,119,11,116,11
,District Council 2nd District,Judge Of The Commonwealth Court,,12
,Kenyatta Johnson,Michael Wojcik,Paul Lalley,12
Kenyatta Johnson,23,103,5,12
Michael Wojcik,,19,0,12
Paul Lalley,,,6,12
Total,131,122,11,12
,District Council 2nd District,Judge Of The Commonwealth Court,,13
,Kenyatta Johnson,Michael Wojcik,Paul Lalley,13
Kenyatta Johnson,15,158,8,13
Michael Wojcik,,23,0,13
Paul Lalley,,,12,13
Total,181,181,20,13
,Judge Of The Commonwealth Court,,District Council 2nd District,14
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,14
Michael Wojcik,35,0,94,14
Paul Lalley,,7,2,14
Kenyatta Johnson,,,13,14
Total,129,9,109,14
,Judge Of The Commonwealth Court,,District Council 2nd District,15
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,15
Michael Wojcik,32,0,132,15
Paul Lalley,,3,3,15
Kenyatta Johnson,,,22,15
Total,164,6,157,15
,Judge Of The Commonwealth Court,,District Council 2nd District,16
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,16
Michael Wojcik,39,0,153,16
Paul Lalley,,19,6,16
Kenyatta Johnson,,,17,16
Total,192,25,176,16
,Judge Of The Commonwealth Court,,District Council 2nd District,17
,Michael Wojcik,Paul Lalley,Kenyatta Johnson,17
Michael Wojcik,57,0,195,17
Paul Lalley,,18,12,17
Kenyatta Johnson,,,21,17
Total,252,30,228,17
