col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,All
,Ronald R Donatucci,Ross Feinberg,Vincent Furlong,Ken Powell,Tracy B Roman,Michael Fanning,Mia Roberts Perez,Kai Scott,Abbe Fletman,Stephanie M Sawyer,Lyris Younge,Scott Diclaudio,Chris Mallios,Daine Grey Jr,Rainy Papademetriou,All
Ronald R Donatucci,409,0,802,"2,142","2,024","1,792","1,903","1,877","1,838","1,690","1,787","1,634","1,608","1,552","1,427",All
Ross Feinberg,,190,"2,039",466,470,527,384,380,386,485,342,439,439,388,325,All
Vincent Furlong,,,336,801,796,895,688,688,679,796,639,799,770,683,528,All
Ken Powell,,,,63,"2,224","1,983","2,110","2,140","2,088","1,881","2,055","1,838","1,842","1,777","1,593",All
Tracy B Roman,,,,,38,"1,896","2,164","2,135","2,122","1,925","2,084","1,832","1,832","1,791","1,632",All
Michael Fanning,,,,,,58,"1,779","1,808","1,800","1,909","1,749","1,909","1,915","1,824","1,649",All
Mia Roberts Perez,,,,,,,24,"2,092","2,067","1,806","2,034","1,751","1,756","1,723","1,593",All
Kai Scott,,,,,,,,19,"2,090","1,780","2,058","1,746","1,772","1,728","1,604",All
Abbe Fletman,,,,,,,,,11,"1,787","2,029","1,745","1,749","1,733","1,597",All
Stephanie M Sawyer,,,,,,,,,,8,"1,719","1,848","1,843","1,815","1,640",All
Lyris Younge,,,,,,,,,,,8,"1,715","1,717","1,687","1,557",All
Scott Diclaudio,,,,,,,,,,,,17,"1,872","1,752","1,624",All
Chris Mallios,,,,,,,,,,,,,9,"1,766","1,623",All
Daine Grey Jr,,,,,,,,,,,,,,3,"1,586",All
Rainy Papademetriou,,,,,,,,,,,,,,,6,All
Total,"3,404","2,492","3,267","2,822","2,656","2,497","2,422","2,386","2,317","2,278","2,235","2,168","2,136","2,007","1,814",All
,Register Of Wills,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Ronald R Donatucci,Ross Feinberg,Ken Powell,Tracy B Roman,Abbe Fletman,Kai Scott,Mia Roberts Perez,Stephanie M Sawyer,Vincent Furlong,Michael Fanning,Chris Mallios,Daine Grey Jr,Scott Diclaudio,Lyris Younge,Rainy Papademetriou,1
Ronald R Donatucci,9,0,38,33,33,32,32,31,8,30,26,29,27,30,27,1
Ross Feinberg,,3,10,12,11,9,10,11,33,10,10,10,10,6,8,1
