col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,division
,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,Council At Large,,,,,,,,,,,,,,1
,Mia Roberts Perez,Kai Scott,Ken Powell,Tracy B Roman,Abbe Fletman,Chris Mallios,Rainy Papademetriou,Stephanie M Sawyer,Michael Fanning,Scott Diclaudio,Lyris Younge,Daine Grey Jr,Vincent Furlong,Helen Gym,Allan Domb,Derek S Green,Blondell Reynolds Brown,William K Greenlee,Andrew C Stober,Kristin Combs,Daniel Tinney,Terry Tracy,David Oh,Dennis M O Brien,Al Taubenberger,Sheila E Armstrong,John Staggs,1
Mia Roberts Perez,0,77,72,72,68,66,65,66,63,59,65,62,13,70,58,58,54,51,21,18,7,9,9,8,5,8,5,1
Kai Scott,,1,68,69,67,64,61,62,61,57,63,60,9,68,59,57,52,51,21,19,4,8,8,5,4,9,6,1
Ken Powell,,,1,70,60,59,57,61,58,60,63,59,11,58,55,54,50,49,13,13,8,8,8,8,5,6,4,1
Tracy B Roman,,,,0,61,59,58,62,56,59,65,58,12,62,55,54,51,51,14,14,7,7,8,8,6,7,6,1
Abbe Fletman,,,,,0,60,56,59,55,53,56,58,9,61,53,48,50,45,18,16,6,6,6,5,4,8,4,1
Chris Mallios,,,,,,0,65,63,60,57,54,61,10,58,50,48,48,44,15,18,5,8,7,7,4,8,5,1
Rainy Papademetriou,,,,,,,1,60,57,55,54,59,8,56,47,46,43,42,14,15,4,8,7,6,4,6,5,1
Stephanie M Sawyer,,,,,,,,0,63,58,55,63,10,58,50,48,47,43,15,16,6,8,7,7,4,8,4,1
Michael Fanning,,,,,,,,,0,57,52,60,8,54,51,44,43,41,15,14,5,8,7,5,4,8,4,1
Scott Diclaudio,,,,,,,,,,1,53,57,10,51,50,45,45,44,11,11,5,6,8,5,6,5,3,1
Lyris Younge,,,,,,,,,,,0,55,7,55,50,49,47,47,11,12,3,6,7,4,3,6,4,1
Daine Grey Jr,,,,,,,,,,,,0,8,55,48,45,46,42,13,15,4,7,7,5,3,8,4,1
Vincent Furlong,,,,,,,,,,,,,1,8,6,5,4,4,3,2,7,5,8,8,7,0,0,1
Helen Gym,,,,,,,,,,,,,,1,60,59,54,50,24,18,2,8,5,4,3,7,4,1
Allan Domb,,,,,,,,,,,,,,,0,52,48,51,15,7,3,4,5,3,3,1,2,1
Derek S Green,,,,,,,,,,,,,,,,0,51,51,11,10,0,5,1,1,2,1,2,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,0,46,9,10,1,2,1,1,2,4,1,1
William K Greenlee,,,,,,,,,,,,,,,,,,0,4,6,0,1,2,2,2,1,1,1
Andrew C Stober,,,,,,,,,,,,,,,,,,,3,11,9,6,2,0,1,7,3,1
Kristin Combs,,,,,,,,,,,,,,,,,,,,0,0,3,1,1,0,9,6,1
Daniel Tinney,,,,,,,,,,,,,,,,,,,,,1,7,6,6,6,1,0,1
Terry Tracy,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,2,0,1
David Oh,,,,,,,,,,,,,,,,,,,,,,,2,8,5,0,0,1
Dennis M O Brien,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,0,1
Al Taubenberger,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1
