col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Justice Of The Supreme Court,,,,,,,Judge Of The Court Of Common Pleas,,,,,,,,,,,,,1
,Kevin M Dougherty,Christine Donohue,David Wecht,Judy Olson,Anne Covey,Mike George,Paul P Panepinto,Abbe Fletman,Mia Roberts Perez,Kai Scott,Ken Powell,Lyris Younge,Tracy B Roman,Stephanie M Sawyer,Rainy Papademetriou,Chris Mallios,Michael Fanning,Scott Diclaudio,Daine Grey Jr,Vincent Furlong,1
Kevin M Dougherty,9,163,160,13,8,1,2,141,141,138,142,136,136,121,122,121,118,118,116,13,1
Christine Donohue,,1,175,11,2,1,8,148,148,149,146,143,144,130,125,123,121,120,122,11,1
David Wecht,,,1,9,1,1,4,143,145,146,144,139,138,125,121,119,119,116,118,9,1
Judy Olson,,,,0,20,14,3,15,15,13,11,14,12,16,14,14,15,13,13,22,1
Anne Covey,,,,,0,11,3,10,9,9,8,10,9,10,11,11,11,10,8,20,1
Mike George,,,,,,0,0,5,4,5,4,5,5,6,6,6,6,4,4,11,1
Paul P Panepinto,,,,,,,0,6,8,7,5,6,6,5,5,5,4,4,4,6,1
Abbe Fletman,,,,,,,,0,148,151,150,147,148,130,130,132,129,126,128,11,1
Mia Roberts Perez,,,,,,,,,0,151,145,146,147,132,130,127,128,125,128,12,1
Kai Scott,,,,,,,,,,0,148,151,148,130,131,130,128,125,128,12,1
Ken Powell,,,,,,,,,,,0,147,143,126,127,127,126,123,125,8,1
Lyris Younge,,,,,,,,,,,,0,147,127,130,127,128,126,126,10,1
Tracy B Roman,,,,,,,,,,,,,0,130,128,126,128,128,124,12,1
Stephanie M Sawyer,,,,,,,,,,,,,,0,128,127,126,126,126,14,1
Rainy Papademetriou,,,,,,,,,,,,,,,0,129,129,127,126,10,1
Chris Mallios,,,,,,,,,,,,,,,,0,129,126,127,13,1
Michael Fanning,,,,,,,,,,,,,,,,,0,128,126,13,1
Scott Diclaudio,,,,,,,,,,,,,,,,,,0,124,12,1
Daine Grey Jr,,,,,,,,,,,,,,,,,,,0,9,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,0,1
Total,197,190,186,37,23,14,11,163,163,161,159,156,156,141,138,136,133,131,130,32,1
