col_1,col_2,col_3,col_4,division
,District Council 7th District,Judge Of The Commonwealth Court,,All
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,All
Maria Quinones Sanchez,173,"1,759",86,All
Michael Wojcik,,174,0,All
Paul Lalley,,,173,All
Total,"2,018","1,933",259,All
,Judge Of The Commonwealth Court,,District Council 7th District,1
,Michael Wojcik,Paul Lalley,Maria Quinones Sanchez,1
Michael Wojcik,8,0,48,1
Paul Lalley,,2,1,1
Maria Quinones Sanchez,,,4,1
Total,56,3,53,1
,District Council 7th District,Judge Of The Commonwealth Court,,2
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,2
Maria Quinones Sanchez,4,46,2,2
Michael Wojcik,,4,0,2
Paul Lalley,,,7,2
Total,52,50,9,2
,District Council 7th District,Judge Of The Commonwealth Court,,3
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,3
Maria Quinones Sanchez,4,36,1,3
Michael Wojcik,,5,0,3
Paul Lalley,,,3,3
Total,41,41,4,3
,Judge Of The Commonwealth Court,,District Council 7th District,4
,Michael Wojcik,Paul Lalley,Maria Quinones Sanchez,4
Michael Wojcik,11,0,78,4
Paul Lalley,,10,2,4
Maria Quinones Sanchez,,,7,4
Total,89,12,87,4
,District Council 7th District,Judge Of The Commonwealth Court,,5
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,5
Maria Quinones Sanchez,9,46,1,5
Michael Wojcik,,2,0,5
Paul Lalley,,,8,5
Total,56,48,9,5
,District Council 7th District,Judge Of The Commonwealth Court,,6
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,6
Maria Quinones Sanchez,10,60,6,6
Michael Wojcik,,7,0,6
Paul Lalley,,,7,6
Total,76,67,13,6
,District Council 7th District,Judge Of The Commonwealth Court,,7
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,7
Maria Quinones Sanchez,7,87,2,7
Michael Wojcik,,4,0,7
Paul Lalley,,,8,7
Total,96,91,10,7
,District Council 7th District,Judge Of The Commonwealth Court,,8
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,8
Maria Quinones Sanchez,10,95,5,8
Michael Wojcik,,8,0,8
Paul Lalley,,,11,8
Total,110,103,16,8
,District Council 7th District,Judge Of The Commonwealth Court,,9
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,9
Maria Quinones Sanchez,10,93,17,9
Michael Wojcik,,15,0,9
Paul Lalley,,,17,9
Total,120,108,34,9
,District Council 7th District,Judge Of The Commonwealth Court,,10
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,10
Maria Quinones Sanchez,14,133,11,10
Michael Wojcik,,22,0,10
Paul Lalley,,,33,10
Total,158,155,44,10
,District Council 7th District,Judge Of The Commonwealth Court,,11
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,11
Maria Quinones Sanchez,4,66,1,11
Michael Wojcik,,4,0,11
Paul Lalley,,,4,11
Total,71,70,5,11
,District Council 7th District,Judge Of The Commonwealth Court,,12
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,12
Maria Quinones Sanchez,10,57,2,12
Michael Wojcik,,2,0,12
Paul Lalley,,,6,12
Total,69,59,8,12
,District Council 7th District,Judge Of The Commonwealth Court,,13
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,13
Maria Quinones Sanchez,20,128,12,13
Michael Wojcik,,14,0,13
Paul Lalley,,,10,13
Total,160,142,22,13
,Judge Of The Commonwealth Court,,District Council 7th District,14
,Michael Wojcik,Paul Lalley,Maria Quinones Sanchez,14
Michael Wojcik,23,0,80,14
Paul Lalley,,20,8,14
Maria Quinones Sanchez,,,0,14
Total,103,28,88,14
,District Council 7th District,Judge Of The Commonwealth Court,,15
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,15
Maria Quinones Sanchez,2,45,4,15
Michael Wojcik,,2,0,15
Paul Lalley,,,5,15
Total,51,47,9,15
,Judge Of The Commonwealth Court,,District Council 7th District,16
,Michael Wojcik,Paul Lalley,Maria Quinones Sanchez,16
Michael Wojcik,4,0,113,16
Paul Lalley,,0,0,16
Maria Quinones Sanchez,,,3,16
Total,117,0,116,16
,District Council 7th District,Judge Of The Commonwealth Court,,17
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,17
Maria Quinones Sanchez,7,89,2,17
Michael Wojcik,,6,0,17
Paul Lalley,,,3,17
Total,98,95,5,17
,District Council 7th District,Judge Of The Commonwealth Court,,18
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,18
Maria Quinones Sanchez,6,83,1,18
Michael Wojcik,,4,0,18
Paul Lalley,,,1,18
Total,90,87,2,18
,District Council 7th District,Judge Of The Commonwealth Court,,19
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,19
Maria Quinones Sanchez,11,63,1,19
Michael Wojcik,,3,0,19
Paul Lalley,,,3,19
Total,75,66,4,19
,District Council 7th District,Judge Of The Commonwealth Court,,20
,Maria Quinones Sanchez,Michael Wojcik,Paul Lalley,20
Maria Quinones Sanchez,8,99,3,20
Michael Wojcik,,5,0,20
Paul Lalley,,,3,20
