col_1,col_2,col_3,col_4,col_5,col_6,division
,Judge Of The Superior Court,,City Commissioners,,,All
,Alice Beck Dubow,Emil Giordano,Lisa M Deeley,Anthony Clark,Al Schmidt,All
Alice Beck Dubow,174,0,"1,466","1,307",281,All
Emil Giordano,,76,187,109,797,All
Lisa M Deeley,,,170,"1,146",289,All
Anthony Clark,,,,77,120,All
Al Schmidt,,,,,92,All
Total,"1,961",955,"1,895","1,550","1,189",All
,City Commissioners,,,Judge Of The Superior Court,,1
,Al Schmidt,Lisa M Deeley,Anthony Clark,Alice Beck Dubow,Emil Giordano,1
Al Schmidt,11,34,9,32,78,1
Lisa M Deeley,,7,44,76,23,1
Anthony Clark,,,4,52,10,1
Alice Beck Dubow,,,,14,0,1
Emil Giordano,,,,,6,1
Total,122,110,69,115,93,1
,City Commissioners,,,Judge Of The Superior Court,,2
,Lisa M Deeley,Al Schmidt,Anthony Clark,Alice Beck Dubow,Emil Giordano,2
Lisa M Deeley,14,16,48,67,9,2
Al Schmidt,,6,5,13,61,2
Anthony Clark,,,7,60,5,2
Alice Beck Dubow,,,,8,0,2
Emil Giordano,,,,,5,2
Total,95,84,73,94,70,2
,Judge Of The Superior Court,,City Commissioners,,,3
,Alice Beck Dubow,Emil Giordano,Lisa M Deeley,Anthony Clark,Al Schmidt,3
Alice Beck Dubow,4,0,49,47,9,3
Emil Giordano,,0,4,4,19,3
Lisa M Deeley,,,0,43,9,3
Anthony Clark,,,,1,6,3
Al Schmidt,,,,,3,3
Total,62,19,56,54,32,3
,Judge Of The Superior Court,,City Commissioners,,,4
,Alice Beck Dubow,Emil Giordano,Lisa M Deeley,Anthony Clark,Al Schmidt,4
Alice Beck Dubow,27,0,145,130,21,4
Emil Giordano,,8,15,7,50,4
Lisa M Deeley,,,8,120,17,4
Anthony Clark,,,,5,7,4
Al Schmidt,,,,,7,4
Total,197,68,174,148,78,4
,Judge Of The Superior Court,,City Commissioners,,,5
,Alice Beck Dubow,Emil Giordano,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Alice Beck Dubow,2,0,33,28,6,5
Emil Giordano,,1,0,6,24,5
Anthony Clark,,,3,22,3,5
Lisa M Deeley,,,,1,5,5
Al Schmidt,,,,,2,5
Total,43,27,36,35,32,5
,City Commissioners,,,Judge Of The Superior Court,,6
,Lisa M Deeley,Anthony Clark,Al Schmidt,Alice Beck Dubow,Emil Giordano,6
Lisa M Deeley,2,21,5,24,5,6
Anthony Clark,,0,1,23,0,6
Al Schmidt,,,2,2,9,6
Alice Beck Dubow,,,,2,0,6
Emil Giordano,,,,,1,6
Total,31,23,13,28,11,6
,City Commissioners,,,Judge Of The Superior Court,,7
,Lisa M Deeley,Al Schmidt,Anthony Clark,Alice Beck Dubow,Emil Giordano,7
Lisa M Deeley,45,37,80,115,20,7
Al Schmidt,,9,17,30,92,7
Anthony Clark,,,3,93,14,7
Alice Beck Dubow,,,,16,0,7
Emil Giordano,,,,,7,7
Total,185,132,114,155,103,7
,Judge Of The Superior Court,,City Commissioners,,,8
,Alice Beck Dubow,Emil Giordano,Lisa M Deeley,Anthony Clark,Al Schmidt,8
Alice Beck Dubow,9,0,39,34,8,8
Emil Giordano,,1,6,3,23,8
Lisa M Deeley,,,4,29,6,8
Anthony Clark,,,,2,3,8
Al Schmidt,,,,,2,8
Total,58,28,50,40,33,8
,Judge Of The Superior Court,,City Commissioners,,,9
,Alice Beck Dubow,Emil Giordano,Lisa M Deeley,Anthony Clark,Al Schmidt,9
