col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,All
,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Fran Shields,Henry Lewandowski,All
Timika Lane,23,"1,480","1,406","1,427","1,414","1,398","1,383",57,24,"1,449","1,403","1,387",All
Sierra Thomas Street,,21,"1,400","1,423","1,403","1,378","1,373",52,26,"1,438","1,402","1,379",All
Anne Marie Coyle,,,10,"1,390","1,392","1,373","1,377",49,34,"1,424","1,369","1,372",All
Joe Fernandes,,,,1,"1,388","1,381","1,380",58,30,"1,416","1,372","1,373",All
Daniel D Mccaffery,,,,,4,"1,375","1,389",49,25,"1,401","1,371","1,379",All
Giovanni Campbell,,,,,,2,"1,363",45,28,"1,389","1,355","1,355",All
J Scott O Keefe,,,,,,,5,43,28,"1,385","1,356","1,366",All
Stephen Miller Miller,,,,,,,,1,19,66,50,53,All
Kenneth J Powell Jr,,,,,,,,,5,35,25,26,All
Martin Coleman,,,,,,,,,,4,"1,396","1,405",All
Fran Shields,,,,,,,,,,,0,"1,389",All
Henry Lewandowski,,,,,,,,,,,,4,All
Total,"1,603","1,599","1,511","1,489","1,467","1,457","1,441",80,56,"1,572","1,474","1,446",All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,1
,Timika Lane,Sierra Thomas Street,Joe Fernandes,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Fran Shields,Henry Lewandowski,1
Timika Lane,0,54,51,32,31,30,28,3,1,35,34,32,1
Sierra Thomas Street,,0,51,32,30,28,27,3,1,33,33,30,1
Joe Fernandes,,,0,33,30,30,28,3,1,33,33,32,1
Anne Marie Coyle,,,,0,28,30,28,3,1,33,31,29,1
Daniel D Mccaffery,,,,,0,29,28,2,1,28,27,28,1
Giovanni Campbell,,,,,,0,28,2,0,30,29,29,1
J Scott O Keefe,,,,,,,0,1,1,29,28,28,1
Stephen Miller Miller,,,,,,,,0,0,4,2,3,1
Kenneth J Powell Jr,,,,,,,,,0,1,1,1,1
Martin Coleman,,,,,,,,,,0,34,33,1
Fran Shields,,,,,,,,,,,0,32,1
Henry Lewandowski,,,,,,,,,,,,0,1
Total,58,56,54,36,33,32,31,4,1,38,35,33,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,2
,Timika Lane,Joe Fernandes,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Henry Lewandowski,Fran Shields,2
Timika Lane,1,68,67,67,66,65,65,3,0,68,65,64,2
Joe Fernandes,,0,67,65,66,64,64,3,0,68,64,63,2
Sierra Thomas Street,,,0,65,65,64,65,4,0,68,64,63,2
Anne Marie Coyle,,,,0,64,64,64,2,0,66,63,62,2
Giovanni Campbell,,,,,0,64,64,2,0,66,62,61,2
Daniel D Mccaffery,,,,,,1,64,2,0,65,62,61,2
J Scott O Keefe,,,,,,,0,3,0,65,62,61,2
Stephen Miller Miller,,,,,,,,0,0,3,3,3,2
Kenneth J Powell Jr,,,,,,,,,1,0,0,0,2
Martin Coleman,,,,,,,,,,0,66,65,2
Henry Lewandowski,,,,,,,,,,,0,64,2
Fran Shields,,,,,,,,,,,,0,2
Total,71,69,69,67,67,66,65,4,1,70,66,65,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,3
,Anne Marie Coyle,Sierra Thomas Street,Giovanni Campbell,Joe Fernandes,Timika Lane,J Scott O Keefe,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,3
Anne Marie Coyle,2,70,72,69,72,71,68,5,0,73,69,69,3
Sierra Thomas Street,,1,72,72,72,72,70,4,2,72,72,70,3
Giovanni Campbell,,,0,71,73,72,69,5,1,73,70,70,3
Joe Fernandes,,,,0,71,71,69,4,2,73,71,70,3
Timika Lane,,,,,0,72,69,4,0,74,70,70,3
J Scott O Keefe,,,,,,0,70,5,1,73,71,71,3
Daniel D Mccaffery,,,,,,,0,3,1,70,69,69,3
Kenneth J Powell Jr,,,,,,,,0,1,5,4,4,3
Stephen Miller Miller,,,,,,,,,0,2,1,1,3
Martin Coleman,,,,,,,,,,0,71,71,3
Fran Shields,,,,,,,,,,,0,71,3
Henry Lewandowski,,,,,,,,,,,,0,3
Total,78,78,75,75,75,73,71,7,3,78,73,71,3
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Martin Coleman,Fran Shields,Henry Lewandowski,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,4
Martin Coleman,0,83,84,87,85,85,81,81,82,80,0,1,4
Fran Shields,,0,84,82,82,83,81,80,80,79,0,0,4
Henry Lewandowski,,,0,83,82,82,81,82,81,80,0,0,4
Sierra Thomas Street,,,,1,85,81,80,79,80,78,0,1,4
Timika Lane,,,,,1,82,80,79,79,80,0,0,4
Anne Marie Coyle,,,,,,0,81,81,81,80,1,1,4
Giovanni Campbell,,,,,,,0,81,81,79,1,1,4
J Scott O Keefe,,,,,,,,0,81,79,1,1,4
Joe Fernandes,,,,,,,,,0,79,1,1,4
Daniel D Mccaffery,,,,,,,,,,0,1,0,4
Kenneth J Powell Jr,,,,,,,,,,,0,1,4
Stephen Miller Miller,,,,,,,,,,,,0,4
Total,93,88,86,92,90,88,84,83,83,81,2,2,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,5
,Anne Marie Coyle,Timika Lane,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Sierra Thomas Street,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,5
Anne Marie Coyle,0,42,43,42,42,41,41,0,0,41,41,41,5
Timika Lane,,1,41,41,41,41,41,0,0,42,42,41,5
Daniel D Mccaffery,,,0,41,42,40,40,0,0,40,41,41,5
Giovanni Campbell,,,,0,41,40,40,0,0,40,40,41,5
J Scott O Keefe,,,,,0,40,40,0,0,40,41,42,5
Sierra Thomas Street,,,,,,0,40,0,0,41,40,40,5
Joe Fernandes,,,,,,,0,0,0,40,40,40,5
Kenneth J Powell Jr,,,,,,,,0,0,0,0,0,5
Stephen Miller Miller,,,,,,,,,0,0,0,0,5
Martin Coleman,,,,,,,,,,0,41,40,5
Fran Shields,,,,,,,,,,,0,41,5
