col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,All
,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,All
Timika Lane,25,"1,534","1,486","1,504","1,472","1,466","1,470",52,67,"1,512","1,467","1,462",All
Sierra Thomas Street,,34,"1,461","1,481","1,464","1,448","1,465",53,57,"1,500","1,452","1,451",All
Anne Marie Coyle,,,25,"1,464","1,466","1,462","1,454",97,63,"1,490","1,449","1,455",All
Giovanni Campbell,,,,7,"1,482","1,475","1,480",59,65,"1,482","1,450","1,458",All
Daniel D Mccaffery,,,,,4,"1,478","1,470",69,58,"1,475","1,444","1,456",All
J Scott O Keefe,,,,,,5,"1,453",61,58,"1,455","1,442","1,445",All
Joe Fernandes,,,,,,,0,59,65,"1,470","1,433","1,440",All
Kenneth J Powell Jr,,,,,,,,16,33,75,69,69,All
Stephen Miller Miller,,,,,,,,,5,78,75,65,All
Martin Coleman,,,,,,,,,,6,"1,473","1,468",All
Fran Shields,,,,,,,,,,,2,"1,452",All
Henry Lewandowski,,,,,,,,,,,,6,All
Total,"1,697","1,686","1,666","1,591","1,582","1,554","1,553",150,108,"1,668","1,572","1,570",All
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Martin Coleman,Fran Shields,Henry Lewandowski,Anne Marie Coyle,Sierra Thomas Street,Daniel D Mccaffery,Giovanni Campbell,Timika Lane,J Scott O Keefe,Joe Fernandes,Stephen Miller Miller,Kenneth J Powell Jr,1
Martin Coleman,0,36,37,35,38,37,36,36,35,35,4,1,1
Fran Shields,,0,36,36,36,35,35,34,35,33,3,1,1
Henry Lewandowski,,,0,34,36,35,35,34,34,33,3,1,1
Anne Marie Coyle,,,,0,34,33,33,33,33,31,2,3,1
Sierra Thomas Street,,,,,1,37,37,36,36,35,3,0,1
Daniel D Mccaffery,,,,,,0,37,36,36,35,3,0,1
Giovanni Campbell,,,,,,,1,36,36,35,3,0,1
Timika Lane,,,,,,,,0,35,34,3,0,1
J Scott O Keefe,,,,,,,,,1,34,3,0,1
Joe Fernandes,,,,,,,,,,0,2,0,1
Stephen Miller Miller,,,,,,,,,,,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,0,1
Total,43,38,37,40,40,38,38,38,37,36,4,3,1
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,2
,Anne Marie Coyle,Joe Fernandes,Giovanni Campbell,Sierra Thomas Street,Timika Lane,Daniel D Mccaffery,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,Fran Shields,Martin Coleman,Henry Lewandowski,2
Anne Marie Coyle,1,44,44,41,43,41,42,5,2,41,44,42,2
Joe Fernandes,,0,45,43,43,42,43,3,2,45,46,43,2
Giovanni Campbell,,,0,41,42,42,43,3,2,43,45,43,2
Sierra Thomas Street,,,,0,43,41,40,1,1,42,43,41,2
Timika Lane,,,,,0,41,41,1,1,42,43,42,2
Daniel D Mccaffery,,,,,,0,41,2,2,41,42,42,2
J Scott O Keefe,,,,,,,0,3,1,41,43,42,2
Kenneth J Powell Jr,,,,,,,,1,1,3,3,3,2
Stephen Miller Miller,,,,,,,,,1,2,2,2,2
Fran Shields,,,,,,,,,,0,43,43,2
Martin Coleman,,,,,,,,,,,0,43,2
Henry Lewandowski,,,,,,,,,,,,0,2
Total,49,48,46,46,46,43,43,6,3,47,47,44,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,3
,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,Joe Fernandes,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Henry Lewandowski,Fran Shields,3
Timika Lane,0,45,40,42,40,38,37,3,2,42,40,39,3
Sierra Thomas Street,,0,37,41,40,37,37,2,1,40,39,36,3
Anne Marie Coyle,,,2,39,39,38,37,3,3,40,39,36,3
Giovanni Campbell,,,,0,40,39,38,3,2,41,40,37,3
Daniel D Mccaffery,,,,,0,39,38,4,3,41,40,38,3
Joe Fernandes,,,,,,0,38,3,3,39,38,37,3
J Scott O Keefe,,,,,,,0,4,2,38,38,36,3
Stephen Miller Miller,,,,,,,,0,2,4,4,4,3
Kenneth J Powell Jr,,,,,,,,,0,3,3,3,3
Martin Coleman,,,,,,,,,,0,41,39,3
Henry Lewandowski,,,,,,,,,,,0,37,3
Fran Shields,,,,,,,,,,,,0,3
Total,50,47,45,44,43,40,39,4,3,45,42,40,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,4
,Giovanni Campbell,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Joe Fernandes,Daniel D Mccaffery,J Scott O Keefe,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,4
Giovanni Campbell,0,20,21,23,22,22,19,3,2,22,18,20,4
Sierra Thomas Street,,1,20,19,21,19,18,2,2,21,17,18,4
Timika Lane,,,0,21,21,19,18,3,3,21,20,18,4
Anne Marie Coyle,,,,0,21,21,19,3,2,21,18,20,4
Joe Fernandes,,,,,0,21,18,2,2,23,18,19,4
Daniel D Mccaffery,,,,,,0,19,1,1,21,17,19,4
J Scott O Keefe,,,,,,,0,1,0,18,16,17,4
Kenneth J Powell Jr,,,,,,,,0,1,2,2,1,4
Stephen Miller Miller,,,,,,,,,0,2,3,2,4
Martin Coleman,,,,,,,,,,1,18,19,4
Fran Shields,,,,,,,,,,,0,17,4
Henry Lewandowski,,,,,,,,,,,,0,4
Total,24,24,24,23,23,22,20,4,3,24,20,20,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,5
,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Fran Shields,Henry Lewandowski,5
Sierra Thomas Street,5,63,61,60,59,57,57,2,0,61,59,57,5
Timika Lane,,0,61,60,59,57,58,2,0,64,60,58,5
Anne Marie Coyle,,,0,61,58,58,58,1,0,61,60,56,5
Daniel D Mccaffery,,,,0,58,58,57,2,0,61,58,56,5
Giovanni Campbell,,,,,0,56,56,2,0,57,58,57,5
J Scott O Keefe,,,,,,1,54,1,0,58,57,55,5
Joe Fernandes,,,,,,,0,1,0,56,56,54,5
Stephen Miller Miller,,,,,,,,1,0,2,2,2,5
Kenneth J Powell Jr,,,,,,,,,0,0,0,0,5
Martin Coleman,,,,,,,,,,0,59,57,5
Fran Shields,,,,,,,,,,,0,57,5
Henry Lewandowski,,,,,,,,,,,,1,5
Total,72,71,64,63,61,60,58,3,0,68,64,60,5
