col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,All
,Sierra Thomas Street,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,All
Sierra Thomas Street,6,246,232,236,237,227,233,10,15,233,234,229,All
Timika Lane,,2,234,238,238,230,234,12,14,231,231,230,All
Anne Marie Coyle,,,2,238,229,231,233,16,9,231,230,230,All
Daniel D Mccaffery,,,,1,232,235,234,14,13,232,235,233,All
Giovanni Campbell,,,,,1,227,233,11,12,230,225,230,All
J Scott O Keefe,,,,,,1,229,10,11,227,228,227,All
Joe Fernandes,,,,,,,0,10,10,229,227,229,All
Kenneth J Powell Jr,,,,,,,,1,7,14,14,14,All
Stephen Miller Miller,,,,,,,,,0,12,14,12,All
Martin Coleman,,,,,,,,,,2,231,231,All
Fran Shields,,,,,,,,,,,0,233,All
Henry Lewandowski,,,,,,,,,,,,0,All
Total,275,260,254,252,248,243,242,22,19,252,247,242,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,3
,Daniel D Mccaffery,Timika Lane,Anne Marie Coyle,Giovanni Campbell,Joe Fernandes,Sierra Thomas Street,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Fran Shields,Henry Lewandowski,3
Daniel D Mccaffery,1,37,36,36,37,36,36,5,3,37,36,35,3
Timika Lane,,0,35,37,37,36,35,7,2,38,36,35,3
Anne Marie Coyle,,,0,34,35,33,34,3,4,35,35,33,3
Giovanni Campbell,,,,0,37,36,35,6,3,37,36,35,3
Joe Fernandes,,,,,0,36,36,6,3,37,36,35,3
Sierra Thomas Street,,,,,,1,34,6,2,36,35,35,3
J Scott O Keefe,,,,,,,0,5,2,36,36,34,3
Stephen Miller Miller,,,,,,,,0,1,6,5,5,3
Kenneth J Powell Jr,,,,,,,,,0,3,3,4,3
Martin Coleman,,,,,,,,,,0,37,36,3
Fran Shields,,,,,,,,,,,0,36,3
Henry Lewandowski,,,,,,,,,,,,0,3
Total,41,39,38,38,38,38,37,7,5,39,38,37,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,7
,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Joe Fernandes,Timika Lane,J Scott O Keefe,Daniel D Mccaffery,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Henry Lewandowski,Fran Shields,7
Sierra Thomas Street,0,56,56,55,55,54,53,0,1,55,55,53,7
Anne Marie Coyle,,0,55,55,55,54,53,0,0,54,55,53,7
Giovanni Campbell,,,0,55,55,54,53,0,0,54,55,53,7
Joe Fernandes,,,,0,55,54,53,0,0,54,55,53,7
Timika Lane,,,,,0,54,53,0,0,54,55,53,7
J Scott O Keefe,,,,,,0,52,0,0,53,54,52,7
Daniel D Mccaffery,,,,,,,0,0,0,53,53,51,7
Kenneth J Powell Jr,,,,,,,,0,0,1,0,0,7
Stephen Miller Miller,,,,,,,,,0,0,0,0,7
Martin Coleman,,,,,,,,,,0,54,52,7
Henry Lewandowski,,,,,,,,,,,0,53,7
Fran Shields,,,,,,,,,,,,0,7
Total,59,56,56,55,55,54,53,1,1,56,55,53,7
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,15
,Sierra Thomas Street,Timika Lane,Giovanni Campbell,Joe Fernandes,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Fran Shields,Henry Lewandowski,15
Sierra Thomas Street,2,36,35,35,33,35,34,3,1,37,37,33,15
Timika Lane,,1,34,32,31,32,30,2,1,33,30,31,15
Giovanni Campbell,,,0,32,32,32,30,2,1,31,30,32,15
Joe Fernandes,,,,0,33,33,31,1,1,33,31,32,15
Anne Marie Coyle,,,,,1,32,29,1,1,33,30,31,15
Daniel D Mccaffery,,,,,,0,31,2,1,33,33,32,15
J Scott O Keefe,,,,,,,1,2,0,30,30,30,15
Stephen Miller Miller,,,,,,,,0,0,1,3,2,15
Kenneth J Powell Jr,,,,,,,,,0,1,1,1,15
Martin Coleman,,,,,,,,,,0,33,31,15
Fran Shields,,,,,,,,,,,0,31,15
Henry Lewandowski,,,,,,,,,,,,0,15
