col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Jack Mcvay Jr,Vic Stabile,Giovanni Campbell,Anne Marie Coyle,Timika Lane,Joe Fernandes,Daniel D Mccaffery,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,All
Jack Mcvay Jr,33,0,"1,605","1,538","1,566","1,528","1,501","1,489","1,376",142,118,All
Vic Stabile,,3,66,106,54,59,51,61,17,90,29,All
Giovanni Campbell,,,8,"1,553","1,546","1,558","1,518","1,518","1,320",182,118,All
Anne Marie Coyle,,,,5,"1,514","1,534","1,486","1,511","1,291",207,113,All
Timika Lane,,,,,6,"1,522","1,478","1,492","1,350",144,106,All
Joe Fernandes,,,,,,0,"1,502","1,514","1,305",159,109,All
Daniel D Mccaffery,,,,,,,4,"1,474","1,280",156,91,All
J Scott O Keefe,,,,,,,,1,"1,280",153,108,All
Sierra Thomas Street,,,,,,,,,14,35,76,All
Kenneth J Powell Jr,,,,,,,,,,2,59,All
Stephen Miller Miller,,,,,,,,,,,8,All
Total,"1,831",122,"1,729","1,697","1,676","1,626","1,593","1,587","1,454",244,163,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Superior Court,,1
,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Anne Marie Coyle,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Jack Mcvay Jr,Vic Stabile,1
Giovanni Campbell,0,75,74,73,73,67,55,14,7,78,4,1
Timika Lane,,1,70,70,71,66,53,13,6,72,2,1
Daniel D Mccaffery,,,0,70,72,66,54,14,9,68,4,1
J Scott O Keefe,,,,0,71,68,51,15,9,66,5,1
Joe Fernandes,,,,,0,65,53,15,7,68,4,1
Anne Marie Coyle,,,,,,0,47,15,7,63,6,1
Sierra Thomas Street,,,,,,,0,1,4,52,1,1
Kenneth J Powell Jr,,,,,,,,0,5,10,5,1
Stephen Miller Miller,,,,,,,,,2,8,3,1
Jack Mcvay Jr,,,,,,,,,,3,0,1
Vic Stabile,,,,,,,,,,,0,1
Total,87,79,76,76,76,73,55,17,13,87,7,1
,Judge Of The Superior Court,,Judge Of The Court Of Common Pleas,,,,,,,,,2
