col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,All
Anne Marie Coyle,179,"1,918","1,830","1,798","1,770","1,706","1,593",442,141,All
Daniel D Mccaffery,,69,"1,864","1,819","1,786","1,710","1,601",227,131,All
J Scott O Keefe,,,36,"1,790","1,748","1,682","1,584",210,112,All
Giovanni Campbell,,,,27,"1,762","1,701","1,589",200,124,All
Joe Fernandes,,,,,14,"1,694","1,587",173,104,All
Timika Lane,,,,,,12,"1,561",113,89,All
Sierra Thomas Street,,,,,,,8,77,69,All
Kenneth J Powell Jr,,,,,,,,71,81,All
Stephen Miller Miller,,,,,,,,,26,All
Total,"2,426","2,112","1,979","1,915","1,861","1,789","1,664",565,209,All
,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,J Scott O Keefe,Timika Lane,Sierra Thomas Street,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,1
Anne Marie Coyle,2,15,13,12,12,10,9,5,4,1
Giovanni Campbell,,0,11,12,12,10,9,3,4,1
Daniel D Mccaffery,,,1,10,10,7,7,0,2,1
J Scott O Keefe,,,,0,11,9,8,1,3,1
Timika Lane,,,,,0,8,8,1,3,1
Sierra Thomas Street,,,,,,1,6,2,2,1
Joe Fernandes,,,,,,,1,1,3,1
Kenneth J Powell Jr,,,,,,,,0,2,1
Stephen Miller Miller,,,,,,,,,0,1
Total,21,15,14,12,12,11,10,5,4,1
,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Daniel D Mccaffery,Anne Marie Coyle,Joe Fernandes,J Scott O Keefe,Giovanni Campbell,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,2
Daniel D Mccaffery,0,44,45,35,34,33,31,2,0,2
Anne Marie Coyle,,1,42,33,32,31,31,1,0,2
Joe Fernandes,,,0,34,34,33,31,2,0,2
J Scott O Keefe,,,,0,34,33,31,2,0,2
Giovanni Campbell,,,,,0,33,31,2,0,2
Timika Lane,,,,,,0,31,2,0,2
Sierra Thomas Street,,,,,,,0,0,0,2
Kenneth J Powell Jr,,,,,,,,0,0,2
Stephen Miller Miller,,,,,,,,,0,2
Total,47,46,45,35,34,33,31,3,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,,3
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Kenneth J Powell Jr,Sierra Thomas Street,Stephen Miller Miller,3
Anne Marie Coyle,4,77,78,75,74,60,53,33,1,3
Daniel D Mccaffery,,2,78,75,76,59,48,35,1,3
J Scott O Keefe,,,0,78,78,62,50,36,0,3
Giovanni Campbell,,,,1,77,61,46,36,0,3
Joe Fernandes,,,,,0,61,47,36,0,3
Timika Lane,,,,,,0,34,22,0,3
Kenneth J Powell Jr,,,,,,,5,12,1,3
Sierra Thomas Street,,,,,,,,0,0,3
Stephen Miller Miller,,,,,,,,,0,3
Total,92,84,84,80,79,64,63,36,2,3
,Judge Of The Court Of Common Pleas,,,,,,,,,4
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,4
Anne Marie Coyle,4,15,14,14,14,13,12,5,0,4
Daniel D Mccaffery,,1,16,14,16,13,13,3,1,4
Giovanni Campbell,,,1,14,16,13,13,3,1,4
Joe Fernandes,,,,1,14,14,12,2,0,4
J Scott O Keefe,,,,,0,13,13,3,1,4
Timika Lane,,,,,,0,12,0,1,4
Sierra Thomas Street,,,,,,,0,1,1,4
Kenneth J Powell Jr,,,,,,,,1,0,4
Stephen Miller Miller,,,,,,,,,0,4
Total,23,18,17,17,16,15,13,7,1,4
,Judge Of The Court Of Common Pleas,,,,,,,,,5
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,Sierra Thomas Street,Timika Lane,J Scott O Keefe,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,5
Anne Marie Coyle,2,25,25,24,24,24,24,5,3,5
Daniel D Mccaffery,,0,25,24,24,24,23,2,3,5
Giovanni Campbell,,,0,24,24,24,24,2,2,5
Sierra Thomas Street,,,,0,26,23,24,1,2,5
Timika Lane,,,,,0,23,24,1,2,5
J Scott O Keefe,,,,,,0,23,1,0,5
Joe Fernandes,,,,,,,0,0,2,5
Kenneth J Powell Jr,,,,,,,,1,1,5
Stephen Miller Miller,,,,,,,,,0,5
Total,32,27,26,26,26,25,25,6,4,5
,Judge Of The Court Of Common Pleas,,,,,,,,,6
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Timika Lane,Sierra Thomas Street,Giovanni Campbell,Kenneth J Powell Jr,Stephen Miller Miller,6
Anne Marie Coyle,6,91,78,75,68,67,65,15,3,6
Daniel D Mccaffery,,2,82,75,67,65,66,12,2,6
J Scott O Keefe,,,3,72,65,64,65,11,1,6
Joe Fernandes,,,,1,65,65,64,8,0,6
Timika Lane,,,,,0,60,57,2,0,6
Sierra Thomas Street,,,,,,0,56,5,0,6
Giovanni Campbell,,,,,,,0,10,1,6
Kenneth J Powell Jr,,,,,,,,4,2,6
Stephen Miller Miller,,,,,,,,,0,6
Total,105,99,86,77,69,67,66,21,3,6
,Judge Of The Court Of Common Pleas,,,,,,,,,7
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,7
Anne Marie Coyle,11,126,116,116,116,109,106,23,8,7
Daniel D Mccaffery,,7,120,118,117,109,106,12,7,7
J Scott O Keefe,,,2,113,114,105,106,10,7,7
Giovanni Campbell,,,,0,113,106,105,6,5,7
Joe Fernandes,,,,,0,108,106,6,7,7
Timika Lane,,,,,,0,102,3,3,7
Sierra Thomas Street,,,,,,,1,3,5,7
Kenneth J Powell Jr,,,,,,,,10,5,7
Stephen Miller Miller,,,,,,,,,1,7
Total,152,140,125,118,118,110,109,37,10,7
,Judge Of The Court Of Common Pleas,,,,,,,,,8
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Sierra Thomas Street,Timika Lane,Kenneth J Powell Jr,Stephen Miller Miller,8
Anne Marie Coyle,5,61,58,61,59,59,57,6,2,8
Daniel D Mccaffery,,4,62,61,61,60,57,3,4,8
Giovanni Campbell,,,1,59,61,58,56,3,4,8
J Scott O Keefe,,,,0,60,60,56,1,2,8
Joe Fernandes,,,,,0,60,56,2,3,8
Sierra Thomas Street,,,,,,0,56,1,2,8
Timika Lane,,,,,,,1,0,1,8
Kenneth J Powell Jr,,,,,,,,1,1,8
Stephen Miller Miller,,,,,,,,,3,8
Total,73,69,63,63,63,62,58,9,7,8
,Judge Of The Court Of Common Pleas,,,,,,,,,9
,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,J Scott O Keefe,Giovanni Campbell,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,9
Anne Marie Coyle,3,44,44,45,43,43,42,2,1,9
Daniel D Mccaffery,,2,44,45,43,43,41,2,0,9
Joe Fernandes,,,2,45,44,43,42,3,1,9
J Scott O Keefe,,,,0,44,43,42,3,1,9
Giovanni Campbell,,,,,0,42,42,2,1,9
Timika Lane,,,,,,0,42,1,0,9
Sierra Thomas Street,,,,,,,0,1,1,9
Kenneth J Powell Jr,,,,,,,,1,1,9
Stephen Miller Miller,,,,,,,,,1,9
Total,48,47,47,46,44,44,43,4,2,9
,Judge Of The Court Of Common Pleas,,,,,,,,,10
,Anne Marie Coyle,Daniel D Mccaffery,Joe Fernandes,Timika Lane,J Scott O Keefe,Sierra Thomas Street,Giovanni Campbell,Kenneth J Powell Jr,Stephen Miller Miller,10
Anne Marie Coyle,4,57,56,53,54,54,54,3,1,10
Daniel D Mccaffery,,2,55,54,55,53,53,1,2,10
Joe Fernandes,,,0,54,55,53,55,1,2,10
Timika Lane,,,,1,53,52,53,1,2,10
J Scott O Keefe,,,,,0,51,54,1,2,10
Sierra Thomas Street,,,,,,0,51,1,1,10
Giovanni Campbell,,,,,,,0,1,2,10
Kenneth J Powell Jr,,,,,,,,2,0,10
Stephen Miller Miller,,,,,,,,,0,10
Total,65,63,57,57,56,56,55,5,2,10
,Judge Of The Court Of Common Pleas,,,,,,,,,11
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Sierra Thomas Street,Timika Lane,Joe Fernandes,Kenneth J Powell Jr,Stephen Miller Miller,11
Anne Marie Coyle,0,15,15,14,14,14,12,0,1,11
Daniel D Mccaffery,,0,15,14,13,13,12,0,1,11
J Scott O Keefe,,,0,14,13,13,12,0,1,11
Giovanni Campbell,,,,0,13,13,12,0,1,11
Sierra Thomas Street,,,,,0,14,12,0,1,11
Timika Lane,,,,,,0,12,0,1,11
Joe Fernandes,,,,,,,0,0,0,11
Kenneth J Powell Jr,,,,,,,,1,0,11
Stephen Miller Miller,,,,,,,,,0,11
Total,16,15,15,14,14,14,12,1,1,11
,Judge Of The Court Of Common Pleas,,,,,,,,,12
