col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Martin Coleman,Fran Shields,Henry Lewandowski,Timika Lane,Sierra Thomas Street,Anne Marie Coyle,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Daniel D Mccaffery,Stephen Miller Miller,Kenneth J Powell Jr,All
Martin Coleman,1,"1,244","1,229","1,279","1,256","1,255","1,253","1,255","1,240","1,242",61,47,All
Fran Shields,,0,"1,211","1,245","1,221","1,225","1,227","1,225","1,226","1,202",55,42,All
Henry Lewandowski,,,2,"1,219","1,206","1,203","1,208","1,213","1,211","1,200",49,32,All
Timika Lane,,,,11,"1,284","1,251","1,267","1,249","1,244","1,236",54,39,All
Sierra Thomas Street,,,,,20,"1,228","1,237","1,228","1,224","1,216",45,31,All
Anne Marie Coyle,,,,,,7,"1,232","1,230","1,230","1,217",50,50,All
Giovanni Campbell,,,,,,,6,"1,241","1,235","1,213",56,37,All
Joe Fernandes,,,,,,,,4,"1,226","1,225",53,37,All
J Scott O Keefe,,,,,,,,,0,"1,222",51,36,All
Daniel D Mccaffery,,,,,,,,,,1,41,32,All
Stephen Miller Miller,,,,,,,,,,,5,22,All
Kenneth J Powell Jr,,,,,,,,,,,,2,All
Total,"1,392","1,295","1,263","1,381","1,372","1,339","1,329","1,309","1,293","1,290",82,63,All
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,1
,Martin Coleman,Fran Shields,Henry Lewandowski,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Sierra Thomas Street,Joe Fernandes,J Scott O Keefe,Giovanni Campbell,Stephen Miller Miller,Kenneth J Powell Jr,1
Martin Coleman,0,46,46,47,46,48,46,47,46,45,4,1,1
Fran Shields,,0,46,47,45,46,45,46,46,44,4,1,1
Henry Lewandowski,,,0,46,44,46,46,46,46,44,4,1,1
Timika Lane,,,,0,48,48,47,48,46,44,4,1,1
Anne Marie Coyle,,,,,0,46,45,46,44,42,2,1,1
Daniel D Mccaffery,,,,,,0,46,48,46,44,4,1,1
Sierra Thomas Street,,,,,,,1,46,45,43,3,1,1
Joe Fernandes,,,,,,,,0,46,44,4,1,1
J Scott O Keefe,,,,,,,,,0,44,4,1,1
Giovanni Campbell,,,,,,,,,,0,3,0,1
Stephen Miller Miller,,,,,,,,,,,0,0,1
Kenneth J Powell Jr,,,,,,,,,,,,0,1
Total,50,47,47,50,49,49,49,48,46,45,4,1,1
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Martin Coleman,Fran Shields,Henry Lewandowski,Timika Lane,Giovanni Campbell,Joe Fernandes,Sierra Thomas Street,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,2
Martin Coleman,0,54,54,56,57,58,56,57,56,54,5,2,2
Fran Shields,,0,53,53,55,54,52,52,51,51,6,2,2
Henry Lewandowski,,,0,52,54,53,50,51,51,51,6,2,2
Timika Lane,,,,4,56,55,53,53,53,53,5,1,2
Giovanni Campbell,,,,,1,56,53,54,55,55,6,2,2
Joe Fernandes,,,,,,1,53,54,53,53,5,1,2
Sierra Thomas Street,,,,,,,1,51,49,51,3,1,2
Anne Marie Coyle,,,,,,,,0,52,51,4,3,2
