col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,All
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Henry Lewandowski,Fran Shields,Martin Coleman,All
Anne Marie Coyle,78,579,555,551,514,479,457,350,53,598,530,523,All
Daniel D Mccaffery,,11,545,541,505,476,454,86,38,557,514,502,All
J Scott O Keefe,,,4,538,503,474,454,88,44,530,504,499,All
Giovanni Campbell,,,,4,511,479,460,82,42,521,500,499,All
Joe Fernandes,,,,,7,466,450,57,30,489,479,475,All
Timika Lane,,,,,,0,431,30,19,455,455,454,All
Sierra Thomas Street,,,,,,,1,34,16,442,433,438,All
Kenneth J Powell Jr,,,,,,,,35,38,112,89,79,All
Stephen Miller Miller,,,,,,,,,3,46,35,37,All
Henry Lewandowski,,,,,,,,,,18,519,509,All
Fran Shields,,,,,,,,,,,2,508,All
Martin Coleman,,,,,,,,,,,,0,All
Total,"1,007",642,608,603,545,503,476,423,73,677,574,561,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,14
,Anne Marie Coyle,J Scott O Keefe,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,Kenneth J Powell Jr,Timika Lane,Sierra Thomas Street,Stephen Miller Miller,Henry Lewandowski,Fran Shields,Martin Coleman,14
Anne Marie Coyle,3,31,29,30,28,23,27,24,3,32,26,24,14
J Scott O Keefe,,0,30,29,28,8,28,25,1,30,27,25,14
Daniel D Mccaffery,,,0,28,27,6,28,25,1,30,26,25,14
Giovanni Campbell,,,,1,28,6,27,25,2,28,25,24,14
Joe Fernandes,,,,,0,3,26,24,1,26,23,23,14
Kenneth J Powell Jr,,,,,,3,4,2,2,9,5,3,14
Timika Lane,,,,,,,0,24,1,26,24,24,14
Sierra Thomas Street,,,,,,,,0,0,24,23,23,14
Stephen Miller Miller,,,,,,,,,0,3,1,1,14
Henry Lewandowski,,,,,,,,,,0,27,25,14
Fran Shields,,,,,,,,,,,0,25,14
Martin Coleman,,,,,,,,,,,,0,14
Total,55,33,32,32,29,28,28,25,3,35,28,26,14
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,19
,Anne Marie Coyle,Kenneth J Powell Jr,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Timika Lane,Sierra Thomas Street,Stephen Miller Miller,Henry Lewandowski,Fran Shields,Martin Coleman,19
Anne Marie Coyle,4,36,14,15,15,14,15,12,2,14,12,13,19
Kenneth J Powell Jr,,3,2,3,3,2,2,0,2,2,2,3,19
Daniel D Mccaffery,,,2,13,13,12,13,11,1,14,12,12,19
Giovanni Campbell,,,,0,15,14,13,11,2,13,13,13,19
Joe Fernandes,,,,,0,14,14,12,3,14,12,14,19
J Scott O Keefe,,,,,,0,13,11,1,13,12,12,19
Timika Lane,,,,,,,0,12,2,14,11,13,19
Sierra Thomas Street,,,,,,,,0,1,12,10,11,19
Stephen Miller Miller,,,,,,,,,0,2,2,3,19
Henry Lewandowski,,,,,,,,,,0,13,13,19
Fran Shields,,,,,,,,,,,0,12,19
Martin Coleman,,,,,,,,,,,,0,19
Total,56,40,17,16,16,15,15,12,4,16,15,14,19
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,20
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Sierra Thomas Street,Timika Lane,Kenneth J Powell Jr,Stephen Miller Miller,Fran Shields,Henry Lewandowski,Martin Coleman,20
Anne Marie Coyle,0,5,5,5,5,5,5,0,0,5,5,5,20
Daniel D Mccaffery,,0,5,5,5,5,5,0,0,5,5,5,20
Giovanni Campbell,,,0,5,5,5,5,0,0,5,5,5,20
J Scott O Keefe,,,,0,5,5,5,0,0,5,5,5,20
Joe Fernandes,,,,,0,5,5,0,0,5,5,5,20
Sierra Thomas Street,,,,,,0,5,0,0,5,5,5,20
Timika Lane,,,,,,,0,0,0,5,5,5,20
Kenneth J Powell Jr,,,,,,,,0,0,0,0,0,20
Stephen Miller Miller,,,,,,,,,0,0,0,0,20
Fran Shields,,,,,,,,,,0,5,5,20
Henry Lewandowski,,,,,,,,,,,0,5,20
Martin Coleman,,,,,,,,,,,,0,20
Total,5,5,5,5,5,5,5,0,0,5,5,5,20
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,21
,Anne Marie Coyle,Daniel D Mccaffery,J Scott O Keefe,Giovanni Campbell,Joe Fernandes,Sierra Thomas Street,Timika Lane,Kenneth J Powell Jr,Stephen Miller Miller,Henry Lewandowski,Martin Coleman,Fran Shields,21
Anne Marie Coyle,0,27,26,23,24,23,22,9,4,26,26,23,21
Daniel D Mccaffery,,0,27,23,23,21,21,2,4,26,26,23,21
J Scott O Keefe,,,1,22,23,22,21,2,3,24,25,23,21
Giovanni Campbell,,,,0,21,22,20,1,3,22,24,21,21
Joe Fernandes,,,,,0,21,22,1,2,22,23,21,21
Sierra Thomas Street,,,,,,1,20,2,2,21,22,20,21
Timika Lane,,,,,,,0,0,0,20,21,19,21
