col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,All
,Henry Lewandowski,Martin Coleman,Fran Shields,Anne Marie Coyle,Giovanni Campbell,J Scott O Keefe,Daniel D Mccaffery,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,All
Henry Lewandowski,0,16,14,15,16,16,15,15,15,14,0,0,All
Martin Coleman,,0,14,14,15,15,15,15,14,14,0,0,All
Fran Shields,,,0,14,14,14,14,14,13,13,0,0,All
Anne Marie Coyle,,,,0,15,15,14,14,14,13,1,0,All
Giovanni Campbell,,,,,0,16,14,15,15,14,0,0,All
J Scott O Keefe,,,,,,0,14,15,15,14,0,0,All
Daniel D Mccaffery,,,,,,,0,14,13,13,0,0,All
Joe Fernandes,,,,,,,,0,14,14,0,0,All
Timika Lane,,,,,,,,,0,14,0,0,All
Sierra Thomas Street,,,,,,,,,,0,0,0,All
Kenneth J Powell Jr,,,,,,,,,,,0,0,All
Stephen Miller Miller,,,,,,,,,,,,0,All
Total,17,16,14,16,16,16,15,15,15,14,1,0,All
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,10
,Henry Lewandowski,Martin Coleman,Fran Shields,Anne Marie Coyle,Giovanni Campbell,J Scott O Keefe,Daniel D Mccaffery,Joe Fernandes,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,10
Henry Lewandowski,0,16,14,15,16,16,15,15,15,14,0,0,10
Martin Coleman,,0,14,14,15,15,15,15,14,14,0,0,10
Fran Shields,,,0,14,14,14,14,14,13,13,0,0,10
Anne Marie Coyle,,,,0,15,15,14,14,14,13,1,0,10
Giovanni Campbell,,,,,0,16,14,15,15,14,0,0,10
J Scott O Keefe,,,,,,0,14,15,15,14,0,0,10
Daniel D Mccaffery,,,,,,,0,14,13,13,0,0,10
Joe Fernandes,,,,,,,,0,14,14,0,0,10
Timika Lane,,,,,,,,,0,14,0,0,10
Sierra Thomas Street,,,,,,,,,,0,0,0,10
Kenneth J Powell Jr,,,,,,,,,,,0,0,10
Stephen Miller Miller,,,,,,,,,,,,0,10
Total,17,16,14,16,16,16,15,15,15,14,1,0,10
