col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,All
,Giovanni Campbell,Anne Marie Coyle,Timika Lane,Daniel D Mccaffery,Joe Fernandes,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,All
Giovanni Campbell,3,572,613,610,608,594,519,77,46,621,611,523,All
Anne Marie Coyle,,9,571,562,561,559,492,122,55,578,566,503,All
Timika Lane,,,8,592,599,583,520,64,45,611,588,514,All
Daniel D Mccaffery,,,,5,594,586,504,68,41,602,583,514,All
Joe Fernandes,,,,,1,582,509,65,44,601,579,517,All
J Scott O Keefe,,,,,,1,496,74,45,589,582,509,All
Sierra Thomas Street,,,,,,,4,33,40,512,503,497,All
Kenneth J Powell Jr,,,,,,,,4,29,85,85,42,All
Stephen Miller Miller,,,,,,,,,9,53,58,49,All
Martin Coleman,,,,,,,,,,0,619,541,All
Fran Shields,,,,,,,,,,,0,527,All
Henry Lewandowski,,,,,,,,,,,,0,All
Total,682,681,679,639,637,631,564,149,82,679,663,565,All
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,20
,Giovanni Campbell,J Scott O Keefe,Joe Fernandes,Timika Lane,Anne Marie Coyle,Daniel D Mccaffery,Sierra Thomas Street,Stephen Miller Miller,Kenneth J Powell Jr,Martin Coleman,Fran Shields,Henry Lewandowski,20
Giovanni Campbell,0,20,20,20,19,20,16,2,2,22,20,16,20
J Scott O Keefe,,0,20,20,18,19,15,2,2,20,20,15,20
Joe Fernandes,,,0,21,18,19,15,2,2,20,20,15,20
Timika Lane,,,,0,18,19,15,2,2,20,20,15,20
Anne Marie Coyle,,,,,0,18,15,1,2,19,18,14,20
Daniel D Mccaffery,,,,,,0,15,1,2,20,19,15,20
Sierra Thomas Street,,,,,,,0,2,0,16,15,15,20
Stephen Miller Miller,,,,,,,,3,0,2,2,2,20
Kenneth J Powell Jr,,,,,,,,,0,2,2,1,20
Martin Coleman,,,,,,,,,,0,20,16,20
Fran Shields,,,,,,,,,,,0,16,20
Henry Lewandowski,,,,,,,,,,,,0,20
Total,22,21,21,21,20,20,16,5,3,22,21,16,20
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,1
,Anne Marie Coyle,Daniel D Mccaffery,Giovanni Campbell,Joe Fernandes,J Scott O Keefe,Timika Lane,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,1
Anne Marie Coyle,1,27,28,25,23,24,18,10,2,27,25,19,1
Daniel D Mccaffery,,0,26,25,23,23,18,8,2,27,25,19,1
Giovanni Campbell,,,0,25,22,24,18,8,2,27,24,19,1
Joe Fernandes,,,,0,20,23,16,7,1,26,22,17,1
J Scott O Keefe,,,,,0,21,15,6,2,23,23,16,1
Timika Lane,,,,,,0,15,5,1,24,21,16,1
Sierra Thomas Street,,,,,,,0,2,2,19,17,19,1
Kenneth J Powell Jr,,,,,,,,1,1,7,7,2,1
Stephen Miller Miller,,,,,,,,,0,3,2,2,1
Martin Coleman,,,,,,,,,,0,26,20,1
Fran Shields,,,,,,,,,,,0,18,1
Henry Lewandowski,,,,,,,,,,,,0,1
Total,32,29,28,27,25,25,19,12,3,30,27,20,1
,Judge Of The Municipal Court,,,Judge Of The Court Of Common Pleas,,,,,,,,,2
,Fran Shields,Martin Coleman,Henry Lewandowski,Giovanni Campbell,Timika Lane,Anne Marie Coyle,J Scott O Keefe,Daniel D Mccaffery,Joe Fernandes,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,2
Fran Shields,0,56,39,58,55,51,54,54,52,37,14,7,2
Martin Coleman,,0,42,56,54,50,54,54,53,35,14,5,2
Henry Lewandowski,,,0,40,39,37,40,38,37,34,5,4,2
Giovanni Campbell,,,,0,57,48,57,56,55,37,13,6,2
Timika Lane,,,,,1,49,54,53,55,37,12,8,2
Anne Marie Coyle,,,,,,0,49,48,46,34,16,7,2
J Scott O Keefe,,,,,,,0,54,52,35,12,5,2
Daniel D Mccaffery,,,,,,,,1,53,34,12,4,2
Joe Fernandes,,,,,,,,,0,34,11,5,2
Sierra Thomas Street,,,,,,,,,,0,2,4,2
Kenneth J Powell Jr,,,,,,,,,,,1,4,2
Stephen Miller Miller,,,,,,,,,,,,0,2
Total,64,59,44,62,61,60,60,59,55,39,20,9,2
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,3
,Anne Marie Coyle,J Scott O Keefe,Joe Fernandes,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,Kenneth J Powell Jr,Sierra Thomas Street,Stephen Miller Miller,Fran Shields,Martin Coleman,Henry Lewandowski,3
Anne Marie Coyle,0,8,8,7,7,6,6,4,1,9,9,6,3
J Scott O Keefe,,0,10,9,9,8,5,6,0,10,10,6,3
Joe Fernandes,,,0,9,9,8,5,6,0,10,10,6,3
Giovanni Campbell,,,,0,8,8,4,5,0,9,9,5,3
Timika Lane,,,,,0,8,5,6,0,9,9,5,3
Daniel D Mccaffery,,,,,,0,4,5,0,8,8,4,3
Kenneth J Powell Jr,,,,,,,0,3,1,6,6,3,3
Sierra Thomas Street,,,,,,,,0,0,6,6,5,3
Stephen Miller Miller,,,,,,,,,0,1,1,1,3
Fran Shields,,,,,,,,,,0,11,7,3
Martin Coleman,,,,,,,,,,,0,7,3
Henry Lewandowski,,,,,,,,,,,,0,3
Total,11,10,10,9,9,8,8,6,1,11,11,7,3
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,4
,Timika Lane,Sierra Thomas Street,Joe Fernandes,Daniel D Mccaffery,Giovanni Campbell,Anne Marie Coyle,J Scott O Keefe,Stephen Miller Miller,Kenneth J Powell Jr,Fran Shields,Henry Lewandowski,Martin Coleman,4
Timika Lane,3,28,27,26,26,24,25,2,0,24,24,24,4
Sierra Thomas Street,,0,29,28,28,25,25,2,0,26,25,26,4
Joe Fernandes,,,0,29,28,26,27,2,0,27,26,26,4
Daniel D Mccaffery,,,,1,27,26,26,2,0,26,26,26,4
Giovanni Campbell,,,,,0,24,25,1,0,25,25,24,4
Anne Marie Coyle,,,,,,0,24,2,0,24,25,23,4
J Scott O Keefe,,,,,,,0,1,0,24,24,23,4
Stephen Miller Miller,,,,,,,,0,0,3,2,2,4
Kenneth J Powell Jr,,,,,,,,,0,0,0,0,4
Fran Shields,,,,,,,,,,0,25,26,4
Henry Lewandowski,,,,,,,,,,,0,25,4
Martin Coleman,,,,,,,,,,,,0,4
Total,34,32,31,30,30,28,28,3,0,31,28,28,4
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,5
,Anne Marie Coyle,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,Joe Fernandes,J Scott O Keefe,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,5
Anne Marie Coyle,0,18,18,17,17,16,15,6,4,18,17,14,5
Giovanni Campbell,,0,18,18,18,17,15,5,4,21,19,16,5
Timika Lane,,,0,17,17,16,16,5,3,18,17,14,5
Daniel D Mccaffery,,,,0,17,17,14,4,3,18,16,14,5
Joe Fernandes,,,,,0,16,15,4,4,18,16,15,5
J Scott O Keefe,,,,,,0,13,4,2,17,15,13,5
Sierra Thomas Street,,,,,,,0,1,4,15,15,15,5
Kenneth J Powell Jr,,,,,,,,0,1,5,4,1,5
Stephen Miller Miller,,,,,,,,,0,4,4,4,5
Martin Coleman,,,,,,,,,,0,19,16,5
Fran Shields,,,,,,,,,,,0,15,5
Henry Lewandowski,,,,,,,,,,,,0,5
Total,21,21,20,18,18,17,17,6,5,21,20,16,5
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,6
,Anne Marie Coyle,Giovanni Campbell,Daniel D Mccaffery,Timika Lane,J Scott O Keefe,Joe Fernandes,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Martin Coleman,Fran Shields,Henry Lewandowski,6
Anne Marie Coyle,2,31,30,31,31,29,27,8,3,33,33,29,6
Giovanni Campbell,,0,32,32,31,31,27,2,2,34,32,29,6
Daniel D Mccaffery,,,0,31,30,29,27,1,1,32,30,27,6
Timika Lane,,,,0,31,30,27,2,1,32,31,28,6
J Scott O Keefe,,,,,0,29,27,2,1,31,31,28,6
Joe Fernandes,,,,,,0,26,2,2,31,30,28,6
Sierra Thomas Street,,,,,,,0,0,0,27,27,27,6
Kenneth J Powell Jr,,,,,,,,0,3,4,4,2,6
Stephen Miller Miller,,,,,,,,,1,2,2,1,6
Martin Coleman,,,,,,,,,,0,34,30,6
Fran Shields,,,,,,,,,,,0,30,6
Henry Lewandowski,,,,,,,,,,,,0,6
Total,39,34,32,32,31,31,27,9,6,36,34,30,6
,Judge Of The Court Of Common Pleas,,,,,,,,,Judge Of The Municipal Court,,,7
,Anne Marie Coyle,Giovanni Campbell,Timika Lane,Daniel D Mccaffery,J Scott O Keefe,Joe Fernandes,Sierra Thomas Street,Kenneth J Powell Jr,Stephen Miller Miller,Fran Shields,Martin Coleman,Henry Lewandowski,7
Anne Marie Coyle,0,44,44,45,41,41,36,13,4,43,43,34,7
Giovanni Campbell,,0,46,46,42,43,38,3,4,50,44,35,7
